location,forecast_date,target,target_end_date,type,quantile,value
AT,2023-02-05,1 wk ahead inc case,2023-02-11,quantile,0.01,15600
AT,2023-02-05,2 wk ahead inc case,2023-02-18,quantile,0.01,9970
AT,2023-02-05,3 wk ahead inc case,2023-02-25,quantile,0.01,5730
AT,2023-02-05,4 wk ahead inc case,2023-03-04,quantile,0.01,3530
AT,2023-02-05,1 wk ahead inc case,2023-02-11,quantile,0.025,17700
AT,2023-02-05,2 wk ahead inc case,2023-02-18,quantile,0.025,12200
AT,2023-02-05,3 wk ahead inc case,2023-02-25,quantile,0.025,7750
AT,2023-02-05,4 wk ahead inc case,2023-03-04,quantile,0.025,5200
AT,2023-02-05,1 wk ahead inc case,2023-02-11,quantile,0.05,19100
AT,2023-02-05,2 wk ahead inc case,2023-02-18,quantile,0.05,15200
AT,2023-02-05,3 wk ahead inc case,2023-02-25,quantile,0.05,10600
AT,2023-02-05,4 wk ahead inc case,2023-03-04,quantile,0.05,7380
AT,2023-02-05,1 wk ahead inc case,2023-02-11,quantile,0.1,21700
AT,2023-02-05,2 wk ahead inc case,2023-02-18,quantile,0.1,19100
AT,2023-02-05,3 wk ahead inc case,2023-02-25,quantile,0.1,15400
AT,2023-02-05,4 wk ahead inc case,2023-03-04,quantile,0.1,11800
AT,2023-02-05,1 wk ahead inc case,2023-02-11,quantile,0.15,23600
AT,2023-02-05,2 wk ahead inc case,2023-02-18,quantile,0.15,22100
AT,2023-02-05,3 wk ahead inc case,2023-02-25,quantile,0.15,19100
AT,2023-02-05,4 wk ahead inc case,2023-03-04,quantile,0.15,15800
AT,2023-02-05,1 wk ahead inc case,2023-02-11,quantile,0.2,25600
AT,2023-02-05,2 wk ahead inc case,2023-02-18,quantile,0.2,24700
AT,2023-02-05,3 wk ahead inc case,2023-02-25,quantile,0.2,22300
AT,2023-02-05,4 wk ahead inc case,2023-03-04,quantile,0.2,20000
AT,2023-02-05,1 wk ahead inc case,2023-02-11,quantile,0.25,27000
AT,2023-02-05,2 wk ahead inc case,2023-02-18,quantile,0.25,27900
AT,2023-02-05,3 wk ahead inc case,2023-02-25,quantile,0.25,26200
AT,2023-02-05,4 wk ahead inc case,2023-03-04,quantile,0.25,24000
AT,2023-02-05,1 wk ahead inc case,2023-02-11,quantile,0.3,28400
AT,2023-02-05,2 wk ahead inc case,2023-02-18,quantile,0.3,30600
AT,2023-02-05,3 wk ahead inc case,2023-02-25,quantile,0.3,30100
AT,2023-02-05,4 wk ahead inc case,2023-03-04,quantile,0.3,29100
AT,2023-02-05,1 wk ahead inc case,2023-02-11,quantile,0.35,29600
AT,2023-02-05,2 wk ahead inc case,2023-02-18,quantile,0.35,33200
AT,2023-02-05,3 wk ahead inc case,2023-02-25,quantile,0.35,34200
AT,2023-02-05,4 wk ahead inc case,2023-03-04,quantile,0.35,34300
AT,2023-02-05,1 wk ahead inc case,2023-02-11,quantile,0.4,30900
AT,2023-02-05,2 wk ahead inc case,2023-02-18,quantile,0.4,35800
AT,2023-02-05,3 wk ahead inc case,2023-02-25,quantile,0.4,38800
AT,2023-02-05,4 wk ahead inc case,2023-03-04,quantile,0.4,39800
AT,2023-02-05,1 wk ahead inc case,2023-02-11,quantile,0.45,32200
AT,2023-02-05,2 wk ahead inc case,2023-02-18,quantile,0.45,38100
AT,2023-02-05,3 wk ahead inc case,2023-02-25,quantile,0.45,42700
AT,2023-02-05,4 wk ahead inc case,2023-03-04,quantile,0.45,46200
AT,2023-02-05,1 wk ahead inc case,2023-02-11,quantile,0.5,33400
AT,2023-02-05,2 wk ahead inc case,2023-02-18,quantile,0.5,41000
AT,2023-02-05,3 wk ahead inc case,2023-02-25,quantile,0.5,48600
AT,2023-02-05,4 wk ahead inc case,2023-03-04,quantile,0.5,55000
AT,2023-02-05,1 wk ahead inc case,2023-02-11,quantile,0.55,34600
AT,2023-02-05,2 wk ahead inc case,2023-02-18,quantile,0.55,44200
AT,2023-02-05,3 wk ahead inc case,2023-02-25,quantile,0.55,53400
AT,2023-02-05,4 wk ahead inc case,2023-03-04,quantile,0.55,64100
