location,forecast_date,target,target_end_date,type,quantile,value
AT,2022-11-20,1 wk ahead inc case,2022-11-26,quantile,0.01,13300
AT,2022-11-20,2 wk ahead inc case,2022-12-03,quantile,0.01,7280
AT,2022-11-20,3 wk ahead inc case,2022-12-10,quantile,0.01,4120
AT,2022-11-20,4 wk ahead inc case,2022-12-17,quantile,0.01,2330
AT,2022-11-20,1 wk ahead inc case,2022-11-26,quantile,0.025,14600
AT,2022-11-20,2 wk ahead inc case,2022-12-03,quantile,0.025,9410
AT,2022-11-20,3 wk ahead inc case,2022-12-10,quantile,0.025,5940
AT,2022-11-20,4 wk ahead inc case,2022-12-17,quantile,0.025,3780
AT,2022-11-20,1 wk ahead inc case,2022-11-26,quantile,0.05,16200
AT,2022-11-20,2 wk ahead inc case,2022-12-03,quantile,0.05,11600
AT,2022-11-20,3 wk ahead inc case,2022-12-10,quantile,0.05,8020
AT,2022-11-20,4 wk ahead inc case,2022-12-17,quantile,0.05,5250
AT,2022-11-20,1 wk ahead inc case,2022-11-26,quantile,0.1,18400
AT,2022-11-20,2 wk ahead inc case,2022-12-03,quantile,0.1,14200
AT,2022-11-20,3 wk ahead inc case,2022-12-10,quantile,0.1,10700
AT,2022-11-20,4 wk ahead inc case,2022-12-17,quantile,0.1,7980
AT,2022-11-20,1 wk ahead inc case,2022-11-26,quantile,0.15,19800
AT,2022-11-20,2 wk ahead inc case,2022-12-03,quantile,0.15,16200
AT,2022-11-20,3 wk ahead inc case,2022-12-10,quantile,0.15,13100
AT,2022-11-20,4 wk ahead inc case,2022-12-17,quantile,0.15,10500
AT,2022-11-20,1 wk ahead inc case,2022-11-26,quantile,0.2,20900
AT,2022-11-20,2 wk ahead inc case,2022-12-03,quantile,0.2,18000
AT,2022-11-20,3 wk ahead inc case,2022-12-10,quantile,0.2,15200
AT,2022-11-20,4 wk ahead inc case,2022-12-17,quantile,0.2,12700
AT,2022-11-20,1 wk ahead inc case,2022-11-26,quantile,0.25,22000
AT,2022-11-20,2 wk ahead inc case,2022-12-03,quantile,0.25,19600
AT,2022-11-20,3 wk ahead inc case,2022-12-10,quantile,0.25,17300
AT,2022-11-20,4 wk ahead inc case,2022-12-17,quantile,0.25,15300
AT,2022-11-20,1 wk ahead inc case,2022-11-26,quantile,0.3,23200
AT,2022-11-20,2 wk ahead inc case,2022-12-03,quantile,0.3,21200
AT,2022-11-20,3 wk ahead inc case,2022-12-10,quantile,0.3,19300
AT,2022-11-20,4 wk ahead inc case,2022-12-17,quantile,0.3,17700
AT,2022-11-20,1 wk ahead inc case,2022-11-26,quantile,0.35,24200
AT,2022-11-20,2 wk ahead inc case,2022-12-03,quantile,0.35,22800
AT,2022-11-20,3 wk ahead inc case,2022-12-10,quantile,0.35,21500
AT,2022-11-20,4 wk ahead inc case,2022-12-17,quantile,0.35,20600
AT,2022-11-20,1 wk ahead inc case,2022-11-26,quantile,0.4,25200
AT,2022-11-20,2 wk ahead inc case,2022-12-03,quantile,0.4,24600
AT,2022-11-20,3 wk ahead inc case,2022-12-10,quantile,0.4,24400
AT,2022-11-20,4 wk ahead inc case,2022-12-17,quantile,0.4,23600
AT,2022-11-20,1 wk ahead inc case,2022-11-26,quantile,0.45,26200
AT,2022-11-20,2 wk ahead inc case,2022-12-03,quantile,0.45,26500
AT,2022-11-20,3 wk ahead inc case,2022-12-10,quantile,0.45,26600
AT,2022-11-20,4 wk ahead inc case,2022-12-17,quantile,0.45,26800
