location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,11025,2023-01-21,2023-01-16
AT,1 wk ahead inc case,quantile,0.025,3252,2023-01-21,2023-01-16
AT,1 wk ahead inc case,quantile,0.250,8490,2023-01-21,2023-01-16
AT,1 wk ahead inc case,quantile,0.750,14013,2023-01-21,2023-01-16
AT,1 wk ahead inc case,quantile,0.975,40210,2023-01-21,2023-01-16
AT,2 wk ahead inc case,point,NA,7266,2023-01-28,2023-01-16
AT,2 wk ahead inc case,quantile,0.025,603,2023-01-28,2023-01-16
AT,2 wk ahead inc case,quantile,0.250,4047,2023-01-28,2023-01-16
AT,2 wk ahead inc case,quantile,0.750,10753,2023-01-28,2023-01-16
AT,2 wk ahead inc case,quantile,0.975,56339,2023-01-28,2023-01-16
CZ,1 wk ahead inc case,point,NA,1288,2023-01-21,2023-01-16
CZ,1 wk ahead inc case,quantile,0.025,380,2023-01-21,2023-01-16
CZ,1 wk ahead inc case,quantile,0.250,992,2023-01-21,2023-01-16
CZ,1 wk ahead inc case,quantile,0.750,1637,2023-01-21,2023-01-16
CZ,1 wk ahead inc case,quantile,0.975,4697,2023-01-21,2023-01-16
CZ,2 wk ahead inc case,point,NA,839,2023-01-28,2023-01-16
CZ,2 wk ahead inc case,quantile,0.025,70,2023-01-28,2023-01-16
CZ,2 wk ahead inc case,quantile,0.250,468,2023-01-28,2023-01-16
CZ,2 wk ahead inc case,quantile,0.750,1242,2023-01-28,2023-01-16
CZ,2 wk ahead inc case,quantile,0.975,6509,2023-01-28,2023-01-16
HR,1 wk ahead inc case,point,NA,725,2023-01-21,2023-01-16
HR,1 wk ahead inc case,quantile,0.025,214,2023-01-21,2023-01-16
HR,1 wk ahead inc case,quantile,0.250,558,2023-01-21,2023-01-16
HR,1 wk ahead inc case,quantile,0.750,922,2023-01-21,2023-01-16
HR,1 wk ahead inc case,quantile,0.975,2645,2023-01-21,2023-01-16
HR,2 wk ahead inc case,point,NA,498,2023-01-28,2023-01-16
HR,2 wk ahead inc case,quantile,0.025,41,2023-01-28,2023-01-16
HR,2 wk ahead inc case,quantile,0.250,277,2023-01-28,2023-01-16
HR,2 wk ahead inc case,quantile,0.750,737,2023-01-28,2023-01-16
HR,2 wk ahead inc case,quantile,0.975,3861,2023-01-28,2023-01-16
PL,1 wk ahead inc case,point,NA,1736,2023-01-21,2023-01-16
PL,1 wk ahead inc case,quantile,0.025,512,2023-01-21,2023-01-16
PL,1 wk ahead inc case,quantile,0.250,1337,2023-01-21,2023-01-16
PL,1 wk ahead inc case,quantile,0.750,2207,2023-01-21,2023-01-16
PL,1 wk ahead inc case,quantile,0.975,6333,2023-01-21,2023-01-16
PL,2 wk ahead inc case,point,NA,1369,2023-01-28,2023-01-16
PL,2 wk ahead inc case,quantile,0.025,114,2023-01-28,2023-01-16
PL,2 wk ahead inc case,quantile,0.250,762,2023-01-28,2023-01-16
PL,2 wk ahead inc case,quantile,0.750,2026,2023-01-28,2023-01-16
PL,2 wk ahead inc case,quantile,0.975,10614,2023-01-28,2023-01-16
SI,1 wk ahead inc case,point,NA,2129,2023-01-21,2023-01-16
SI,1 wk ahead inc case,quantile,0.025,628,2023-01-21,2023-01-16
SI,1 wk ahead inc case,quantile,0.250,1639,2023-01-21,2023-01-16
SI,1 wk ahead inc case,quantile,0.750,2705,2023-01-21,2023-01-16
SI,1 wk ahead inc case,quantile,0.975,7763,2023-01-21,2023-01-16
SI,2 wk ahead inc case,point,NA,1125,2023-01-28,2023-01-16
SI,2 wk ahead inc case,quantile,0.025,93,2023-01-28,2023-01-16
SI,2 wk ahead inc case,quantile,0.250,627,2023-01-28,2023-01-16
SI,2 wk ahead inc case,quantile,0.750,1665,2023-01-28,2023-01-16
SI,2 wk ahead inc case,quantile,0.975,8723,2023-01-28,2023-01-16
AT,1 wk ahead inc death,point,NA,37,2023-01-21,2023-01-16
AT,1 wk ahead inc death,quantile,0.025,11,2023-01-21,2023-01-16
AT,1 wk ahead inc death,quantile,0.250,28,2023-01-21,2023-01-16
AT,1 wk ahead inc death,quantile,0.750,47,2023-01-21,2023-01-16
AT,1 wk ahead inc death,quantile,0.975,135,2023-01-21,2023-01-16
AT,2 wk ahead inc death,point,NA,16,2023-01-28,2023-01-16
AT,2 wk ahead inc death,quantile,0.025,1,2023-01-28,2023-01-16
AT,2 wk ahead inc death,quantile,0.250,9,2023-01-28,2023-01-16
AT,2 wk ahead inc death,quantile,0.750,23,2023-01-28,2023-01-16
AT,2 wk ahead inc death,quantile,0.975,121,2023-01-28,2023-01-16
CZ,1 wk ahead inc death,point,NA,33,2023-01-21,2023-01-16
