location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,14445,2021-12-25,2021-12-20
AT,1 wk ahead inc case,quantile,0.025,4261,2021-12-25,2021-12-20
AT,1 wk ahead inc case,quantile,0.25,11123,2021-12-25,2021-12-20
AT,1 wk ahead inc case,quantile,0.75,18360,2021-12-25,2021-12-20
AT,1 wk ahead inc case,quantile,0.975,52682,2021-12-25,2021-12-20
AT,2 wk ahead inc case,point,NA,9180,2022-01-01,2021-12-20
AT,2 wk ahead inc case,quantile,0.025,762,2022-01-01,2021-12-20
AT,2 wk ahead inc case,quantile,0.25,5113,2022-01-01,2021-12-20
AT,2 wk ahead inc case,quantile,0.75,13587,2022-01-01,2021-12-20
AT,2 wk ahead inc case,quantile,0.975,71184,2022-01-01,2021-12-20
CY,1 wk ahead inc case,point,NA,5254,2021-12-25,2021-12-20
CY,1 wk ahead inc case,quantile,0.025,1550,2021-12-25,2021-12-20
CY,1 wk ahead inc case,quantile,0.25,4046,2021-12-25,2021-12-20
CY,1 wk ahead inc case,quantile,0.75,6678,2021-12-25,2021-12-20
CY,1 wk ahead inc case,quantile,0.975,19162,2021-12-25,2021-12-20
CY,2 wk ahead inc case,point,NA,5806,2022-01-01,2021-12-20
CY,2 wk ahead inc case,quantile,0.025,482,2022-01-01,2021-12-20
CY,2 wk ahead inc case,quantile,0.25,3234,2022-01-01,2021-12-20
CY,2 wk ahead inc case,quantile,0.75,8593,2022-01-01,2021-12-20
CY,2 wk ahead inc case,quantile,0.975,45022,2022-01-01,2021-12-20
DE,1 wk ahead inc case,point,NA,206260,2021-12-25,2021-12-20
DE,1 wk ahead inc case,quantile,0.025,60847,2021-12-25,2021-12-20
DE,1 wk ahead inc case,quantile,0.25,158820,2021-12-25,2021-12-20
DE,1 wk ahead inc case,quantile,0.75,262156,2021-12-25,2021-12-20
DE,1 wk ahead inc case,quantile,0.975,752230,2021-12-25,2021-12-20
DE,2 wk ahead inc case,point,NA,149810,2022-01-01,2021-12-20
DE,2 wk ahead inc case,quantile,0.025,12434,2022-01-01,2021-12-20
DE,2 wk ahead inc case,quantile,0.25,83444,2022-01-01,2021-12-20
DE,2 wk ahead inc case,quantile,0.75,221718,2022-01-01,2021-12-20
DE,2 wk ahead inc case,quantile,0.975,1161625,2022-01-01,2021-12-20
EE,1 wk ahead inc case,point,NA,4642,2021-12-25,2021-12-20
EE,1 wk ahead inc case,quantile,0.025,1369,2021-12-25,2021-12-20
