location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,53708,2021-12-04,2021-11-29
AT,1 wk ahead inc case,quantile,0.025,15844,2021-12-04,2021-11-29
AT,1 wk ahead inc case,quantile,0.250,41355,2021-12-04,2021-11-29
AT,1 wk ahead inc case,quantile,0.750,68263,2021-12-04,2021-11-29
AT,1 wk ahead inc case,quantile,0.975,195873,2021-12-04,2021-11-29
AT,2 wk ahead inc case,point,NA,24685,2021-12-11,2021-11-29
AT,2 wk ahead inc case,quantile,0.025,2049,2021-12-11,2021-11-29
AT,2 wk ahead inc case,quantile,0.250,13749,2021-12-11,2021-11-29
AT,2 wk ahead inc case,quantile,0.750,36533,2021-12-11,2021-11-29
AT,2 wk ahead inc case,quantile,0.975,191406,2021-12-11,2021-11-29
BG,1 wk ahead inc case,point,NA,14225,2021-12-04,2021-11-29
BG,1 wk ahead inc case,quantile,0.025,4196,2021-12-04,2021-11-29
BG,1 wk ahead inc case,quantile,0.250,10953,2021-12-04,2021-11-29
BG,1 wk ahead inc case,quantile,0.750,18080,2021-12-04,2021-11-29
BG,1 wk ahead inc case,quantile,0.975,51879,2021-12-04,2021-11-29
BG,2 wk ahead inc case,point,NA,12486,2021-12-11,2021-11-29
BG,2 wk ahead inc case,quantile,0.025,1036,2021-12-11,2021-11-29
BG,2 wk ahead inc case,quantile,0.250,6955,2021-12-11,2021-11-29
BG,2 wk ahead inc case,quantile,0.750,18479,2021-12-11,2021-11-29
BG,2 wk ahead inc case,quantile,0.975,96817,2021-12-11,2021-11-29
DE,1 wk ahead inc case,point,NA,315059,2021-12-04,2021-11-29
DE,1 wk ahead inc case,quantile,0.025,92942,2021-12-04,2021-11-29
DE,1 wk ahead inc case,quantile,0.250,242596,2021-12-04,2021-11-29
DE,1 wk ahead inc case,quantile,0.750,400440,2021-12-04,2021-11-29
DE,1 wk ahead inc case,quantile,0.975,1149021,2021-12-04,2021-11-29
DE,2 wk ahead inc case,point,NA,195791,2021-12-11,2021-11-29
DE,2 wk ahead inc case,quantile,0.025,16251,2021-12-11,2021-11-29
DE,2 wk ahead inc case,quantile,0.250,109055,2021-12-11,2021-11-29
DE,2 wk ahead inc case,quantile,0.750,289770,2021-12-11,2021-11-29
DE,2 wk ahead inc case,quantile,0.975,1518162,2021-12-11,2021-11-29
DK,1 wk ahead inc case,point,NA,30889,2021-12-04,2021-11-29
DK,1 wk ahead inc case,quantile,0.025,9112,2021-12-04,2021-11-29
DK,1 wk ahead inc case,quantile,0.250,23784,2021-12-04,2021-11-29
DK,1 wk ahead inc case,quantile,0.750,39260,2021-12-04,2021-11-29
DK,1 wk ahead inc case,quantile,0.975,112652,2021-12-04,2021-11-29
DK,2 wk ahead inc case,point,NA,32850,2021-12-11,2021-11-29
DK,2 wk ahead inc case,quantile,0.025,2727,2021-12-11,2021-11-29
DK,2 wk ahead inc case,quantile,0.250,18297,2021-12-11,2021-11-29
DK,2 wk ahead inc case,quantile,0.750,48618,2021-12-11,2021-11-29
DK,2 wk ahead inc case,quantile,0.975,254719,2021-12-11,2021-11-29
EE,1 wk ahead inc case,point,NA,3132,2021-12-04,2021-11-29
EE,1 wk ahead inc case,quantile,0.025,924,2021-12-04,2021-11-29
EE,1 wk ahead inc case,quantile,0.250,2412,2021-12-04,2021-11-29
EE,1 wk ahead inc case,quantile,0.750,3981,2021-12-04,2021-11-29
EE,1 wk ahead inc case,quantile,0.975,11422,2021-12-04,2021-11-29
EE,2 wk ahead inc case,point,NA,2235,2021-12-11,2021-11-29
EE,2 wk ahead inc case,quantile,0.025,186,2021-12-11,2021-11-29
EE,2 wk ahead inc case,quantile,0.250,1245,2021-12-11,2021-11-29
EE,2 wk ahead inc case,quantile,0.750,3308,2021-12-11,2021-11-29
EE,2 wk ahead inc case,quantile,0.975,17333,2021-12-11,2021-11-29
GB,1 wk ahead inc case,point,NA,317886,2021-12-04,2021-11-29
GB,1 wk ahead inc case,quantile,0.025,93776,2021-12-04,2021-11-29
GB,1 wk ahead inc case,quantile,0.250,244773,2021-12-04,2021-11-29
GB,1 wk ahead inc case,quantile,0.750,404034,2021-12-04,2021-11-29
GB,1 wk ahead inc case,quantile,0.975,1159332,2021-12-04,2021-11-29
GB,2 wk ahead inc case,point,NA,323696,2021-12-11,2021-11-29
GB,2 wk ahead inc case,quantile,0.025,26867,2021-12-11,2021-11-29
GB,2 wk ahead inc case,quantile,0.250,180299,2021-12-11,2021-11-29
GB,2 wk ahead inc case,quantile,0.750,479070,2021-12-11,2021-11-29
GB,2 wk ahead inc case,quantile,0.975,2509939,2021-12-11,2021-11-29
GR,1 wk ahead inc case,point,NA,43345,2021-12-04,2021-11-29
GR,1 wk ahead inc case,quantile,0.025,12787,2021-12-04,2021-11-29
GR,1 wk ahead inc case,quantile,0.250,33376,2021-12-04,2021-11-29
GR,1 wk ahead inc case,quantile,0.750,55092,2021-12-04,2021-11-29
GR,1 wk ahead inc case,quantile,0.975,158079,2021-12-04,2021-11-29
GR,2 wk ahead inc case,point,NA,40804,2021-12-11,2021-11-29
GR,2 wk ahead inc case,quantile,0.025,3387,2021-12-11,2021-11-29
GR,2 wk ahead inc case,quantile,0.250,22728,2021-12-11,2021-11-29
GR,2 wk ahead inc case,quantile,0.750,60390,2021-12-11,2021-11-29
GR,2 wk ahead inc case,quantile,0.975,316396,2021-12-11,2021-11-29
HR,1 wk ahead inc case,point,NA,29611,2021-12-04,2021-11-29
HR,1 wk ahead inc case,quantile,0.025,8735,2021-12-04,2021-11-29
HR,1 wk ahead inc case,quantile,0.250,22801,2021-12-04,2021-11-29
HR,1 wk ahead inc case,quantile,0.750,37636,2021-12-04,2021-11-29
HR,1 wk ahead inc case,quantile,0.975,107993,2021-12-04,2021-11-29
