location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,2573,2021-08-07,2021-08-02
AT,1 wk ahead inc case,quantile,0.025,759,2021-08-07,2021-08-02
AT,1 wk ahead inc case,quantile,0.250,1981,2021-08-07,2021-08-02
AT,1 wk ahead inc case,quantile,0.750,3270,2021-08-07,2021-08-02
AT,1 wk ahead inc case,quantile,0.975,9383,2021-08-07,2021-08-02
AT,2 wk ahead inc case,point,NA,2412,2021-08-14,2021-08-02
AT,2 wk ahead inc case,quantile,0.025,200,2021-08-14,2021-08-02
AT,2 wk ahead inc case,quantile,0.250,1344,2021-08-14,2021-08-02
AT,2 wk ahead inc case,quantile,0.750,3570,2021-08-14,2021-08-02
AT,2 wk ahead inc case,quantile,0.975,18704,2021-08-14,2021-08-02
BE,1 wk ahead inc case,point,NA,7303,2021-08-07,2021-08-02
BE,1 wk ahead inc case,quantile,0.025,2154,2021-08-07,2021-08-02
BE,1 wk ahead inc case,quantile,0.250,5623,2021-08-07,2021-08-02
BE,1 wk ahead inc case,quantile,0.750,9282,2021-08-07,2021-08-02
BE,1 wk ahead inc case,quantile,0.975,26634,2021-08-07,2021-08-02
BE,2 wk ahead inc case,point,NA,5967,2021-08-14,2021-08-02
BE,2 wk ahead inc case,quantile,0.025,495,2021-08-14,2021-08-02
BE,2 wk ahead inc case,quantile,0.250,3324,2021-08-14,2021-08-02
BE,2 wk ahead inc case,quantile,0.750,8832,2021-08-14,2021-08-02
BE,2 wk ahead inc case,quantile,0.975,46270,2021-08-14,2021-08-02
BG,1 wk ahead inc case,point,NA,3000,2021-08-07,2021-08-02
BG,1 wk ahead inc case,quantile,0.025,885,2021-08-07,2021-08-02
BG,1 wk ahead inc case,quantile,0.250,2310,2021-08-07,2021-08-02
BG,1 wk ahead inc case,quantile,0.750,3813,2021-08-07,2021-08-02
BG,1 wk ahead inc case,quantile,0.975,10940,2021-08-07,2021-08-02
BG,2 wk ahead inc case,point,NA,5693,2021-08-14,2021-08-02
BG,2 wk ahead inc case,quantile,0.025,472,2021-08-14,2021-08-02
BG,2 wk ahead inc case,quantile,0.250,3171,2021-08-14,2021-08-02
BG,2 wk ahead inc case,quantile,0.750,8425,2021-08-14,2021-08-02
BG,2 wk ahead inc case,quantile,0.975,44141,2021-08-14,2021-08-02
CY,1 wk ahead inc case,point,NA,3508,2021-08-07,2021-08-02
CY,1 wk ahead inc case,quantile,0.025,1035,2021-08-07,2021-08-02
CY,1 wk ahead inc case,quantile,0.250,2701,2021-08-07,2021-08-02
CY,1 wk ahead inc case,quantile,0.750,4458,2021-08-07,2021-08-02
CY,1 wk ahead inc case,quantile,0.975,12792,2021-08-07,2021-08-02
CY,2 wk ahead inc case,point,NA,2445,2021-08-14,2021-08-02
CY,2 wk ahead inc case,quantile,0.025,203,2021-08-14,2021-08-02
CY,2 wk ahead inc case,quantile,0.250,1362,2021-08-14,2021-08-02
CY,2 wk ahead inc case,quantile,0.750,3618,2021-08-14,2021-08-02
CY,2 wk ahead inc case,quantile,0.975,18955,2021-08-14,2021-08-02
CZ,1 wk ahead inc case,point,NA,1203,2021-08-07,2021-08-02
CZ,1 wk ahead inc case,quantile,0.025,355,2021-08-07,2021-08-02
CZ,1 wk ahead inc case,quantile,0.250,926,2021-08-07,2021-08-02
CZ,1 wk ahead inc case,quantile,0.750,1529,2021-08-07,2021-08-02
CZ,1 wk ahead inc case,quantile,0.975,4388,2021-08-07,2021-08-02
CZ,2 wk ahead inc case,point,NA,1097,2021-08-14,2021-08-02
CZ,2 wk ahead inc case,quantile,0.025,91,2021-08-14,2021-08-02
CZ,2 wk ahead inc case,quantile,0.250,611,2021-08-14,2021-08-02
CZ,2 wk ahead inc case,quantile,0.750,1624,2021-08-14,2021-08-02
CZ,2 wk ahead inc case,quantile,0.975,8508,2021-08-14,2021-08-02
DE,1 wk ahead inc case,point,NA,16859,2021-08-07,2021-08-02
DE,1 wk ahead inc case,quantile,0.025,4973,2021-08-07,2021-08-02
DE,1 wk ahead inc case,quantile,0.250,12982,2021-08-07,2021-08-02
DE,1 wk ahead inc case,quantile,0.750,21428,2021-08-07,2021-08-02
DE,1 wk ahead inc case,quantile,0.975,61486,2021-08-07,2021-08-02
DE,2 wk ahead inc case,point,NA,18754,2021-08-14,2021-08-02
DE,2 wk ahead inc case,quantile,0.025,1557,2021-08-14,2021-08-02
DE,2 wk ahead inc case,quantile,0.250,10446,2021-08-14,2021-08-02
DE,2 wk ahead inc case,quantile,0.750,27755,2021-08-14,2021-08-02
DE,2 wk ahead inc case,quantile,0.975,145415,2021-08-14,2021-08-02
DK,1 wk ahead inc case,point,NA,7199,2021-08-07,2021-08-02
DK,1 wk ahead inc case,quantile,0.025,2124,2021-08-07,2021-08-02
DK,1 wk ahead inc case,quantile,0.250,5543,2021-08-07,2021-08-02
DK,1 wk ahead inc case,quantile,0.750,9150,2021-08-07,2021-08-02
DK,1 wk ahead inc case,quantile,0.975,26254,2021-08-07,2021-08-02
DK,2 wk ahead inc case,point,NA,8136,2021-08-14,2021-08-02
DK,2 wk ahead inc case,quantile,0.025,675,2021-08-14,2021-08-02
DK,2 wk ahead inc case,quantile,0.250,4532,2021-08-14,2021-08-02
DK,2 wk ahead inc case,quantile,0.750,12042,2021-08-14,2021-08-02
DK,2 wk ahead inc case,quantile,0.975,63089,2021-08-14,2021-08-02
FI,1 wk ahead inc case,point,NA,6146,2021-08-07,2021-08-02
FI,1 wk ahead inc case,quantile,0.025,1813,2021-08-07,2021-08-02
FI,1 wk ahead inc case,quantile,0.250,4733,2021-08-07,2021-08-02
FI,1 wk ahead inc case,quantile,0.750,7812,2021-08-07,2021-08-02
FI,1 wk ahead inc case,quantile,0.975,22416,2021-08-07,2021-08-02
FI,2 wk ahead inc case,point,NA,8067,2021-08-14,2021-08-02
FI,2 wk ahead inc case,quantile,0.025,670,2021-08-14,2021-08-02
FI,2 wk ahead inc case,quantile,0.250,4493,2021-08-14,2021-08-02
