location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,587,2021-07-03,2021-06-28
AT,1 wk ahead inc case,quantile,0.025,173,2021-07-03,2021-06-28
AT,1 wk ahead inc case,quantile,0.25,452,2021-07-03,2021-06-28
AT,1 wk ahead inc case,quantile,0.75,747,2021-07-03,2021-06-28
AT,1 wk ahead inc case,quantile,0.975,2142,2021-07-03,2021-06-28
AT,2 wk ahead inc case,point,NA,453,2021-07-10,2021-06-28
AT,2 wk ahead inc case,quantile,0.025,38,2021-07-10,2021-06-28
AT,2 wk ahead inc case,quantile,0.25,252,2021-07-10,2021-06-28
AT,2 wk ahead inc case,quantile,0.75,670,2021-07-10,2021-06-28
AT,2 wk ahead inc case,quantile,0.975,3510,2021-07-10,2021-06-28
BE,1 wk ahead inc case,point,NA,2868,2021-07-03,2021-06-28
BE,1 wk ahead inc case,quantile,0.025,846,2021-07-03,2021-06-28
BE,1 wk ahead inc case,quantile,0.25,2208,2021-07-03,2021-06-28
BE,1 wk ahead inc case,quantile,0.75,3645,2021-07-03,2021-06-28
BE,1 wk ahead inc case,quantile,0.975,10459,2021-07-03,2021-06-28
BE,2 wk ahead inc case,point,NA,2677,2021-07-10,2021-06-28
BE,2 wk ahead inc case,quantile,0.025,222,2021-07-10,2021-06-28
BE,2 wk ahead inc case,quantile,0.25,1491,2021-07-10,2021-06-28
BE,2 wk ahead inc case,quantile,0.75,3962,2021-07-10,2021-06-28
BE,2 wk ahead inc case,quantile,0.975,20760,2021-07-10,2021-06-28
BG,1 wk ahead inc case,point,NA,333,2021-07-03,2021-06-28
BG,1 wk ahead inc case,quantile,0.025,98,2021-07-03,2021-06-28
BG,1 wk ahead inc case,quantile,0.25,256,2021-07-03,2021-06-28
BG,1 wk ahead inc case,quantile,0.75,423,2021-07-03,2021-06-28
BG,1 wk ahead inc case,quantile,0.975,1214,2021-07-03,2021-06-28
BG,2 wk ahead inc case,point,NA,225,2021-07-10,2021-06-28
BG,2 wk ahead inc case,quantile,0.025,19,2021-07-10,2021-06-28
BG,2 wk ahead inc case,quantile,0.25,125,2021-07-10,2021-06-28
BG,2 wk ahead inc case,quantile,0.75,332,2021-07-10,2021-06-28
BG,2 wk ahead inc case,quantile,0.975,1741,2021-07-10,2021-06-28
CH,1 wk ahead inc case,point,NA,197,2021-07-03,2021-06-28
CH,1 wk ahead inc case,quantile,0.025,58,2021-07-03,2021-06-28
CH,1 wk ahead inc case,quantile,0.25,151,2021-07-03,2021-06-28
CH,1 wk ahead inc case,quantile,0.75,250,2021-07-03,2021-06-28
CH,1 wk ahead inc case,quantile,0.975,717,2021-07-03,2021-06-28
CH,2 wk ahead inc case,point,NA,73,2021-07-10,2021-06-28
CH,2 wk ahead inc case,quantile,0.025,6,2021-07-10,2021-06-28
CH,2 wk ahead inc case,quantile,0.25,41,2021-07-10,2021-06-28
CH,2 wk ahead inc case,quantile,0.75,108,2021-07-10,2021-06-28
CH,2 wk ahead inc case,quantile,0.975,565,2021-07-10,2021-06-28
CZ,1 wk ahead inc case,point,NA,834,2021-07-03,2021-06-28
CZ,1 wk ahead inc case,quantile,0.025,246,2021-07-03,2021-06-28
CZ,1 wk ahead inc case,quantile,0.25,643,2021-07-03,2021-06-28
CZ,1 wk ahead inc case,quantile,0.75,1061,2021-07-03,2021-06-28
CZ,1 wk ahead inc case,quantile,0.975,3043,2021-07-03,2021-06-28
CZ,2 wk ahead inc case,point,NA,779,2021-07-10,2021-06-28
CZ,2 wk ahead inc case,quantile,0.025,65,2021-07-10,2021-06-28
CZ,2 wk ahead inc case,quantile,0.25,434,2021-07-10,2021-06-28
CZ,2 wk ahead inc case,quantile,0.75,1152,2021-07-10,2021-06-28
CZ,2 wk ahead inc case,quantile,0.975,6037,2021-07-10,2021-06-28
DE,1 wk ahead inc case,point,NA,3039,2021-07-03,2021-06-28
DE,1 wk ahead inc case,quantile,0.025,897,2021-07-03,2021-06-28
DE,1 wk ahead inc case,quantile,0.25,2340,2021-07-03,2021-06-28
DE,1 wk ahead inc case,quantile,0.75,3863,2021-07-03,2021-06-28
DE,1 wk ahead inc case,quantile,0.975,11084,2021-07-03,2021-06-28
DE,2 wk ahead inc case,point,NA,1975,2021-07-10,2021-06-28
DE,2 wk ahead inc case,quantile,0.025,164,2021-07-10,2021-06-28
DE,2 wk ahead inc case,quantile,0.25,1100,2021-07-10,2021-06-28
DE,2 wk ahead inc case,quantile,0.75,2923,2021-07-10,2021-06-28
DE,2 wk ahead inc case,quantile,0.975,15314,2021-07-10,2021-06-28
DK,1 wk ahead inc case,point,NA,887,2021-07-03,2021-06-28
DK,1 wk ahead inc case,quantile,0.025,262,2021-07-03,2021-06-28
DK,1 wk ahead inc case,quantile,0.25,683,2021-07-03,2021-06-28
DK,1 wk ahead inc case,quantile,0.75,1127,2021-07-03,2021-06-28
DK,1 wk ahead inc case,quantile,0.975,3235,2021-07-03,2021-06-28
DK,2 wk ahead inc case,point,NA,604,2021-07-10,2021-06-28
DK,2 wk ahead inc case,quantile,0.025,50,2021-07-10,2021-06-28
DK,2 wk ahead inc case,quantile,0.25,336,2021-07-10,2021-06-28
DK,2 wk ahead inc case,quantile,0.75,894,2021-07-10,2021-06-28
DK,2 wk ahead inc case,quantile,0.975,4683,2021-07-10,2021-06-28
EE,1 wk ahead inc case,point,NA,83,2021-07-03,2021-06-28
EE,1 wk ahead inc case,quantile,0.025,24,2021-07-03,2021-06-28
EE,1 wk ahead inc case,quantile,0.25,64,2021-07-03,2021-06-28
EE,1 wk ahead inc case,quantile,0.75,105,2021-07-03,2021-06-28
EE,1 wk ahead inc case,quantile,0.975,302,2021-07-03,2021-06-28
EE,2 wk ahead inc case,point,NA,42,2021-07-10,2021-06-28
EE,2 wk ahead inc case,quantile,0.025,3,2021-07-10,2021-06-28
EE,2 wk ahead inc case,quantile,0.25,23,2021-07-10,2021-06-28
EE,2 wk ahead inc case,quantile,0.75,62,2021-07-10,2021-06-28
EE,2 wk ahead inc case,quantile,0.975,322,2021-07-10,2021-06-28
FI,1 wk ahead inc case,point,NA,963,2021-07-03,2021-06-28
FI,1 wk ahead inc case,quantile,0.025,284,2021-07-03,2021-06-28
FI,1 wk ahead inc case,quantile,0.25,742,2021-07-03,2021-06-28
FI,1 wk ahead inc case,quantile,0.75,1224,2021-07-03,2021-06-28
FI,1 wk ahead inc case,quantile,0.975,3513,2021-07-03,2021-06-28
FI,2 wk ahead inc case,point,NA,1301,2021-07-10,2021-06-28
FI,2 wk ahead inc case,quantile,0.025,108,2021-07-10,2021-06-28
FI,2 wk ahead inc case,quantile,0.25,725,2021-07-10,2021-06-28
FI,2 wk ahead inc case,quantile,0.75,1926,2021-07-10,2021-06-28
FI,2 wk ahead inc case,quantile,0.975,10092,2021-07-10,2021-06-28
FR,1 wk ahead inc case,point,NA,8878,2021-07-03,2021-06-28
FR,1 wk ahead inc case,quantile,0.025,2619,2021-07-03,2021-06-28
FR,1 wk ahead inc case,quantile,0.25,6836,2021-07-03,2021-06-28
FR,1 wk ahead inc case,quantile,0.75,11284,2021-07-03,2021-06-28
FR,1 wk ahead inc case,quantile,0.975,32377,2021-07-03,2021-06-28
FR,2 wk ahead inc case,point,NA,7190,2021-07-10,2021-06-28
FR,2 wk ahead inc case,quantile,0.025,597,2021-07-10,2021-06-28
FR,2 wk ahead inc case,quantile,0.25,4005,2021-07-10,2021-06-28
FR,2 wk ahead inc case,quantile,0.75,10642,2021-07-10,2021-06-28
FR,2 wk ahead inc case,quantile,0.975,55754,2021-07-10,2021-06-28
GB,1 wk ahead inc case,point,NA,137849,2021-07-03,2021-06-28
