location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,22242,2022-11-19,2022-11-14
AT,1 wk ahead inc case,quantile,0.025,6561,2022-11-19,2022-11-14
AT,1 wk ahead inc case,quantile,0.250,17126,2022-11-19,2022-11-14
AT,1 wk ahead inc case,quantile,0.750,28269,2022-11-19,2022-11-14
AT,1 wk ahead inc case,quantile,0.975,81116,2022-11-19,2022-11-14
AT,2 wk ahead inc case,point,NA,18952,2022-11-26,2022-11-14
AT,2 wk ahead inc case,quantile,0.025,1573,2022-11-26,2022-11-14
AT,2 wk ahead inc case,quantile,0.250,10556,2022-11-26,2022-11-14
AT,2 wk ahead inc case,quantile,0.750,28048,2022-11-26,2022-11-14
AT,2 wk ahead inc case,quantile,0.975,146950,2022-11-26,2022-11-14
HR,1 wk ahead inc case,point,NA,1351,2022-11-19,2022-11-14
HR,1 wk ahead inc case,quantile,0.025,399,2022-11-19,2022-11-14
HR,1 wk ahead inc case,quantile,0.250,1040,2022-11-19,2022-11-14
HR,1 wk ahead inc case,quantile,0.750,1717,2022-11-19,2022-11-14
HR,1 wk ahead inc case,quantile,0.975,4928,2022-11-19,2022-11-14
HR,2 wk ahead inc case,point,NA,1140,2022-11-26,2022-11-14
HR,2 wk ahead inc case,quantile,0.025,95,2022-11-26,2022-11-14
HR,2 wk ahead inc case,quantile,0.250,635,2022-11-26,2022-11-14
HR,2 wk ahead inc case,quantile,0.750,1688,2022-11-26,2022-11-14
HR,2 wk ahead inc case,quantile,0.975,8842,2022-11-26,2022-11-14
NO,1 wk ahead inc case,point,NA,957,2022-11-19,2022-11-14
NO,1 wk ahead inc case,quantile,0.025,282,2022-11-19,2022-11-14
NO,1 wk ahead inc case,quantile,0.250,737,2022-11-19,2022-11-14
NO,1 wk ahead inc case,quantile,0.750,1217,2022-11-19,2022-11-14
NO,1 wk ahead inc case,quantile,0.975,3492,2022-11-19,2022-11-14
NO,2 wk ahead inc case,point,NA,930,2022-11-26,2022-11-14
NO,2 wk ahead inc case,quantile,0.025,77,2022-11-26,2022-11-14
NO,2 wk ahead inc case,quantile,0.250,518,2022-11-26,2022-11-14
NO,2 wk ahead inc case,quantile,0.750,1377,2022-11-26,2022-11-14
NO,2 wk ahead inc case,quantile,0.975,7213,2022-11-26,2022-11-14
PL,1 wk ahead inc case,point,NA,2886,2022-11-19,2022-11-14
PL,1 wk ahead inc case,quantile,0.025,851,2022-11-19,2022-11-14
