location,target,type,quantile,value,target_end_date,forecast_date
CZ,1 wk ahead inc case,point,NA,2116,2023-02-04,2023-01-30
CZ,1 wk ahead inc case,quantile,0.025,624,2023-02-04,2023-01-30
CZ,1 wk ahead inc case,quantile,0.250,1629,2023-02-04,2023-01-30
CZ,1 wk ahead inc case,quantile,0.750,2689,2023-02-04,2023-01-30
CZ,1 wk ahead inc case,quantile,0.975,7717,2023-02-04,2023-01-30
CZ,2 wk ahead inc case,point,NA,2081,2023-02-11,2023-01-30
CZ,2 wk ahead inc case,quantile,0.025,173,2023-02-11,2023-01-30
CZ,2 wk ahead inc case,quantile,0.250,1159,2023-02-11,2023-01-30
CZ,2 wk ahead inc case,quantile,0.750,3079,2023-02-11,2023-01-30
CZ,2 wk ahead inc case,quantile,0.975,16133,2023-02-11,2023-01-30
LT,1 wk ahead inc case,point,NA,1457,2023-02-04,2023-01-30
LT,1 wk ahead inc case,quantile,0.025,430,2023-02-04,2023-01-30
LT,1 wk ahead inc case,quantile,0.250,1122,2023-02-04,2023-01-30
LT,1 wk ahead inc case,quantile,0.750,1852,2023-02-04,2023-01-30
LT,1 wk ahead inc case,quantile,0.975,5314,2023-02-04,2023-01-30
LT,2 wk ahead inc case,point,NA,1360,2023-02-11,2023-01-30
LT,2 wk ahead inc case,quantile,0.025,113,2023-02-11,2023-01-30
LT,2 wk ahead inc case,quantile,0.250,757,2023-02-11,2023-01-30
LT,2 wk ahead inc case,quantile,0.750,2013,2023-02-11,2023-01-30
LT,2 wk ahead inc case,quantile,0.975,10544,2023-02-11,2023-01-30
SI,1 wk ahead inc case,point,NA,1275,2023-02-04,2023-01-30
SI,1 wk ahead inc case,quantile,0.025,376,2023-02-04,2023-01-30
SI,1 wk ahead inc case,quantile,0.250,982,2023-02-04,2023-01-30
SI,1 wk ahead inc case,quantile,0.750,1621,2023-02-04,2023-01-30
SI,1 wk ahead inc case,quantile,0.975,4651,2023-02-04,2023-01-30
SI,2 wk ahead inc case,point,NA,1004,2023-02-11,2023-01-30
SI,2 wk ahead inc case,quantile,0.025,83,2023-02-11,2023-01-30
SI,2 wk ahead inc case,quantile,0.250,559,2023-02-11,2023-01-30
SI,2 wk ahead inc case,quantile,0.750,1485,2023-02-11,2023-01-30
SI,2 wk ahead inc case,quantile,0.975,7782,2023-02-11,2023-01-30
CZ,1 wk ahead inc death,point,NA,25,2023-02-04,2023-01-30
CZ,1 wk ahead inc death,quantile,0.025,7,2023-02-04,2023-01-30
CZ,1 wk ahead inc death,quantile,0.250,19,2023-02-04,2023-01-30
CZ,1 wk ahead inc death,quantile,0.750,32,2023-02-04,2023-01-30
CZ,1 wk ahead inc death,quantile,0.975,92,2023-02-04,2023-01-30
CZ,2 wk ahead inc death,point,NA,26,2023-02-11,2023-01-30
CZ,2 wk ahead inc death,quantile,0.025,2,2023-02-11,2023-01-30
CZ,2 wk ahead inc death,quantile,0.250,15,2023-02-11,2023-01-30
CZ,2 wk ahead inc death,quantile,0.750,39,2023-02-11,2023-01-30
CZ,2 wk ahead inc death,quantile,0.975,203,2023-02-11,2023-01-30
LT,1 wk ahead inc death,point,NA,6,2023-02-04,2023-01-30
LT,1 wk ahead inc death,quantile,0.025,2,2023-02-04,2023-01-30
LT,1 wk ahead inc death,quantile,0.250,5,2023-02-04,2023-01-30
LT,1 wk ahead inc death,quantile,0.750,8,2023-02-04,2023-01-30
LT,1 wk ahead inc death,quantile,0.975,22,2023-02-04,2023-01-30
LT,2 wk ahead inc death,point,NA,5,2023-02-11,2023-01-30
LT,2 wk ahead inc death,quantile,0.025,0,2023-02-11,2023-01-30
LT,2 wk ahead inc death,quantile,0.250,3,2023-02-11,2023-01-30
LT,2 wk ahead inc death,quantile,0.750,7,2023-02-11,2023-01-30
LT,2 wk ahead inc death,quantile,0.975,38,2023-02-11,2023-01-30
SI,1 wk ahead inc death,point,NA,18,2023-02-04,2023-01-30
SI,1 wk ahead inc death,quantile,0.025,5,2023-02-04,2023-01-30
SI,1 wk ahead inc death,quantile,0.250,14,2023-02-04,2023-01-30
SI,1 wk ahead inc death,quantile,0.750,23,2023-02-04,2023-01-30
SI,1 wk ahead inc death,quantile,0.975,65,2023-02-04,2023-01-30
SI,2 wk ahead inc death,point,NA,21,2023-02-11,2023-01-30
SI,2 wk ahead inc death,quantile,0.025,2,2023-02-11,2023-01-30
SI,2 wk ahead inc death,quantile,0.250,12,2023-02-11,2023-01-30
SI,2 wk ahead inc death,quantile,0.750,31,2023-02-11,2023-01-30
SI,2 wk ahead inc death,quantile,0.975,163,2023-02-11,2023-01-30
