location,target,type,quantile,value,target_end_date,forecast_date
LT,1 wk ahead inc death,point,NA,8,2022-08-13,2022-08-08
LT,1 wk ahead inc death,quantile,0.025,2,2022-08-13,2022-08-08
LT,1 wk ahead inc death,quantile,0.25,6,2022-08-13,2022-08-08
LT,1 wk ahead inc death,quantile,0.75,11,2022-08-13,2022-08-08
LT,1 wk ahead inc death,quantile,0.975,30,2022-08-13,2022-08-08
LT,2 wk ahead inc death,point,NA,8,2022-08-20,2022-08-08
LT,2 wk ahead inc death,quantile,0.025,1,2022-08-20,2022-08-08
LT,2 wk ahead inc death,quantile,0.25,4,2022-08-20,2022-08-08
LT,2 wk ahead inc death,quantile,0.75,11,2022-08-20,2022-08-08
LT,2 wk ahead inc death,quantile,0.975,59,2022-08-20,2022-08-08
NO,1 wk ahead inc death,point,NA,0,2022-08-13,2022-08-08
NO,1 wk ahead inc death,quantile,0.025,0,2022-08-13,2022-08-08
NO,1 wk ahead inc death,quantile,0.25,0,2022-08-13,2022-08-08
NO,1 wk ahead inc death,quantile,0.75,0,2022-08-13,2022-08-08
NO,1 wk ahead inc death,quantile,0.975,0,2022-08-13,2022-08-08
NO,2 wk ahead inc death,point,NA,0,2022-08-20,2022-08-08
NO,2 wk ahead inc death,quantile,0.025,0,2022-08-20,2022-08-08
NO,2 wk ahead inc death,quantile,0.25,0,2022-08-20,2022-08-08
NO,2 wk ahead inc death,quantile,0.75,0,2022-08-20,2022-08-08
NO,2 wk ahead inc death,quantile,0.975,0,2022-08-20,2022-08-08
PL,1 wk ahead inc death,point,NA,54,2022-08-13,2022-08-08
PL,1 wk ahead inc death,quantile,0.025,16,2022-08-13,2022-08-08
PL,1 wk ahead inc death,quantile,0.25,42,2022-08-13,2022-08-08
PL,1 wk ahead inc death,quantile,0.75,69,2022-08-13,2022-08-08
PL,1 wk ahead inc death,quantile,0.975,199,2022-08-13,2022-08-08
PL,2 wk ahead inc death,point,NA,51,2022-08-20,2022-08-08
PL,2 wk ahead inc death,quantile,0.025,4,2022-08-20,2022-08-08
PL,2 wk ahead inc death,quantile,0.25,28,2022-08-20,2022-08-08
PL,2 wk ahead inc death,quantile,0.75,75,2022-08-20,2022-08-08
PL,2 wk ahead inc death,quantile,0.975,394,2022-08-20,2022-08-08
SI,1 wk ahead inc death,point,NA,43,2022-08-13,2022-08-08
SI,1 wk ahead inc death,quantile,0.025,13,2022-08-13,2022-08-08
SI,1 wk ahead inc death,quantile,0.25,33,2022-08-13,2022-08-08
SI,1 wk ahead inc death,quantile,0.75,54,2022-08-13,2022-08-08
SI,1 wk ahead inc death,quantile,0.975,156,2022-08-13,2022-08-08
SI,2 wk ahead inc death,point,NA,78,2022-08-20,2022-08-08
SI,2 wk ahead inc death,quantile,0.025,6,2022-08-20,2022-08-08
SI,2 wk ahead inc death,quantile,0.25,43,2022-08-20,2022-08-08
SI,2 wk ahead inc death,quantile,0.75,115,2022-08-20,2022-08-08
SI,2 wk ahead inc death,quantile,0.975,604,2022-08-20,2022-08-08
