location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,144177,2022-01-22,2022-01-17
AT,1 wk ahead inc case,quantile,0.025,42532,2022-01-22,2022-01-17
AT,1 wk ahead inc case,quantile,0.250,111016,2022-01-22,2022-01-17
AT,1 wk ahead inc case,quantile,0.750,183249,2022-01-22,2022-01-17
AT,1 wk ahead inc case,quantile,0.975,525814,2022-01-22,2022-01-17
AT,2 wk ahead inc case,point,NA,179054,2022-01-29,2022-01-17
AT,2 wk ahead inc case,quantile,0.025,14861,2022-01-29,2022-01-17
AT,2 wk ahead inc case,quantile,0.250,99733,2022-01-29,2022-01-17
AT,2 wk ahead inc case,quantile,0.750,265000,2022-01-29,2022-01-17
AT,2 wk ahead inc case,quantile,0.975,1388385,2022-01-29,2022-01-17
BG,1 wk ahead inc case,point,NA,47707,2022-01-22,2022-01-17
BG,1 wk ahead inc case,quantile,0.025,14074,2022-01-22,2022-01-17
BG,1 wk ahead inc case,quantile,0.250,36735,2022-01-22,2022-01-17
BG,1 wk ahead inc case,quantile,0.750,60636,2022-01-22,2022-01-17
BG,1 wk ahead inc case,quantile,0.975,173988,2022-01-22,2022-01-17
BG,2 wk ahead inc case,point,NA,53778,2022-01-29,2022-01-17
BG,2 wk ahead inc case,quantile,0.025,4464,2022-01-29,2022-01-17
BG,2 wk ahead inc case,quantile,0.250,29954,2022-01-29,2022-01-17
BG,2 wk ahead inc case,quantile,0.750,79591,2022-01-29,2022-01-17
BG,2 wk ahead inc case,quantile,0.975,416993,2022-01-29,2022-01-17
CY,1 wk ahead inc case,point,NA,15014,2022-01-22,2022-01-17
CY,1 wk ahead inc case,quantile,0.025,4429,2022-01-22,2022-01-17
CY,1 wk ahead inc case,quantile,0.250,11561,2022-01-22,2022-01-17
CY,1 wk ahead inc case,quantile,0.750,19083,2022-01-22,2022-01-17
CY,1 wk ahead inc case,quantile,0.975,54757,2022-01-22,2022-01-17
CY,2 wk ahead inc case,point,NA,9207,2022-01-29,2022-01-17
CY,2 wk ahead inc case,quantile,0.025,764,2022-01-29,2022-01-17
CY,2 wk ahead inc case,quantile,0.250,5128,2022-01-29,2022-01-17
CY,2 wk ahead inc case,quantile,0.750,13627,2022-01-29,2022-01-17
CY,2 wk ahead inc case,quantile,0.975,71392,2022-01-29,2022-01-17
DE,1 wk ahead inc case,point,NA,554720,2022-01-22,2022-01-17
DE,1 wk ahead inc case,quantile,0.025,163642,2022-01-22,2022-01-17
DE,1 wk ahead inc case,quantile,0.250,427134,2022-01-22,2022-01-17
DE,1 wk ahead inc case,quantile,0.750,705049,2022-01-22,2022-01-17
DE,1 wk ahead inc case,quantile,0.975,2023064,2022-01-22,2022-01-17
DE,2 wk ahead inc case,point,NA,655692,2022-01-29,2022-01-17
DE,2 wk ahead inc case,quantile,0.025,54422,2022-01-29,2022-01-17
DE,2 wk ahead inc case,quantile,0.250,365220,2022-01-29,2022-01-17
DE,2 wk ahead inc case,quantile,0.750,970424,2022-01-29,2022-01-17
DE,2 wk ahead inc case,quantile,0.975,5084235,2022-01-29,2022-01-17
DK,1 wk ahead inc case,point,NA,172688,2022-01-22,2022-01-17
DK,1 wk ahead inc case,quantile,0.025,50943,2022-01-22,2022-01-17
DK,1 wk ahead inc case,quantile,0.250,132970,2022-01-22,2022-01-17
DK,1 wk ahead inc case,quantile,0.750,219487,2022-01-22,2022-01-17
