location,target,type,quantile,value,target_end_date,forecast_date
BG,1 wk ahead inc case,point,NA,2537,2022-09-17,2022-09-12
BG,1 wk ahead inc case,quantile,0.025,748,2022-09-17,2022-09-12
BG,1 wk ahead inc case,quantile,0.250,1953,2022-09-17,2022-09-12
BG,1 wk ahead inc case,quantile,0.750,3224,2022-09-17,2022-09-12
BG,1 wk ahead inc case,quantile,0.975,9251,2022-09-17,2022-09-12
BG,2 wk ahead inc case,point,NA,1839,2022-09-24,2022-09-12
BG,2 wk ahead inc case,quantile,0.025,153,2022-09-24,2022-09-12
BG,2 wk ahead inc case,quantile,0.250,1025,2022-09-24,2022-09-12
BG,2 wk ahead inc case,quantile,0.750,2722,2022-09-24,2022-09-12
BG,2 wk ahead inc case,quantile,0.975,14263,2022-09-24,2022-09-12
CZ,1 wk ahead inc case,point,NA,9926,2022-09-17,2022-09-12
CZ,1 wk ahead inc case,quantile,0.025,2928,2022-09-17,2022-09-12
CZ,1 wk ahead inc case,quantile,0.250,7643,2022-09-17,2022-09-12
CZ,1 wk ahead inc case,quantile,0.750,12616,2022-09-17,2022-09-12
CZ,1 wk ahead inc case,quantile,0.975,36201,2022-09-17,2022-09-12
CZ,2 wk ahead inc case,point,NA,9268,2022-09-24,2022-09-12
CZ,2 wk ahead inc case,quantile,0.025,769,2022-09-24,2022-09-12
CZ,2 wk ahead inc case,quantile,0.250,5162,2022-09-24,2022-09-12
CZ,2 wk ahead inc case,quantile,0.750,13716,2022-09-24,2022-09-12
CZ,2 wk ahead inc case,quantile,0.975,71863,2022-09-24,2022-09-12
IT,1 wk ahead inc case,point,NA,87717,2022-09-17,2022-09-12
IT,1 wk ahead inc case,quantile,0.025,25876,2022-09-17,2022-09-12
IT,1 wk ahead inc case,quantile,0.250,67542,2022-09-17,2022-09-12
IT,1 wk ahead inc case,quantile,0.750,111488,2022-09-17,2022-09-12
IT,1 wk ahead inc case,quantile,0.975,319903,2022-09-17,2022-09-12
IT,2 wk ahead inc case,point,NA,70018,2022-09-24,2022-09-12
IT,2 wk ahead inc case,quantile,0.025,5811,2022-09-24,2022-09-12
IT,2 wk ahead inc case,quantile,0.250,39000,2022-09-24,2022-09-12
IT,2 wk ahead inc case,quantile,0.750,103626,2022-09-24,2022-09-12
IT,2 wk ahead inc case,quantile,0.975,542919,2022-09-24,2022-09-12
PL,1 wk ahead inc case,point,NA,22075,2022-09-17,2022-09-12
PL,1 wk ahead inc case,quantile,0.025,6512,2022-09-17,2022-09-12
PL,1 wk ahead inc case,quantile,0.250,16998,2022-09-17,2022-09-12
PL,1 wk ahead inc case,quantile,0.750,28057,2022-09-17,2022-09-12
PL,1 wk ahead inc case,quantile,0.975,80507,2022-09-17,2022-09-12
PL,2 wk ahead inc case,point,NA,21396,2022-09-24,2022-09-12
PL,2 wk ahead inc case,quantile,0.025,1776,2022-09-24,2022-09-12
PL,2 wk ahead inc case,quantile,0.250,11917,2022-09-24,2022-09-12
PL,2 wk ahead inc case,quantile,0.750,31666,2022-09-24,2022-09-12
PL,2 wk ahead inc case,quantile,0.975,165902,2022-09-24,2022-09-12
RO,1 wk ahead inc case,point,NA,8657,2022-09-17,2022-09-12
RO,1 wk ahead inc case,quantile,0.025,2554,2022-09-17,2022-09-12
RO,1 wk ahead inc case,quantile,0.250,6666,2022-09-17,2022-09-12
RO,1 wk ahead inc case,quantile,0.750,11003,2022-09-17,2022-09-12
RO,1 wk ahead inc case,quantile,0.975,31573,2022-09-17,2022-09-12
RO,2 wk ahead inc case,point,NA,6058,2022-09-24,2022-09-12
RO,2 wk ahead inc case,quantile,0.025,503,2022-09-24,2022-09-12
RO,2 wk ahead inc case,quantile,0.250,3374,2022-09-24,2022-09-12
RO,2 wk ahead inc case,quantile,0.750,8966,2022-09-24,2022-09-12
RO,2 wk ahead inc case,quantile,0.975,46976,2022-09-24,2022-09-12
BG,1 wk ahead inc death,point,NA,47,2022-09-17,2022-09-12
BG,1 wk ahead inc death,quantile,0.025,14,2022-09-17,2022-09-12
BG,1 wk ahead inc death,quantile,0.250,37,2022-09-17,2022-09-12
BG,1 wk ahead inc death,quantile,0.750,60,2022-09-17,2022-09-12
BG,1 wk ahead inc death,quantile,0.975,173,2022-09-17,2022-09-12
BG,2 wk ahead inc death,point,NA,67,2022-09-24,2022-09-12
BG,2 wk ahead inc death,quantile,0.025,6,2022-09-24,2022-09-12
BG,2 wk ahead inc death,quantile,0.250,37,2022-09-24,2022-09-12
BG,2 wk ahead inc death,quantile,0.750,98,2022-09-24,2022-09-12
BG,2 wk ahead inc death,quantile,0.975,516,2022-09-24,2022-09-12
CZ,1 wk ahead inc death,point,NA,49,2022-09-17,2022-09-12
CZ,1 wk ahead inc death,quantile,0.025,14,2022-09-17,2022-09-12
CZ,1 wk ahead inc death,quantile,0.250,37,2022-09-17,2022-09-12
CZ,1 wk ahead inc death,quantile,0.750,62,2022-09-17,2022-09-12
CZ,1 wk ahead inc death,quantile,0.975,177,2022-09-17,2022-09-12
CZ,2 wk ahead inc death,point,NA,42,2022-09-24,2022-09-12
CZ,2 wk ahead inc death,quantile,0.025,3,2022-09-24,2022-09-12
CZ,2 wk ahead inc death,quantile,0.250,23,2022-09-24,2022-09-12
CZ,2 wk ahead inc death,quantile,0.750,62,2022-09-24,2022-09-12
CZ,2 wk ahead inc death,quantile,0.975,324,2022-09-24,2022-09-12
IT,1 wk ahead inc death,point,NA,336,2022-09-17,2022-09-12
IT,1 wk ahead inc death,quantile,0.025,99,2022-09-17,2022-09-12
IT,1 wk ahead inc death,quantile,0.250,259,2022-09-17,2022-09-12
IT,1 wk ahead inc death,quantile,0.750,427,2022-09-17,2022-09-12
IT,1 wk ahead inc death,quantile,0.975,1227,2022-09-17,2022-09-12
IT,2 wk ahead inc death,point,NA,275,2022-09-24,2022-09-12
IT,2 wk ahead inc death,quantile,0.025,23,2022-09-24,2022-09-12
IT,2 wk ahead inc death,quantile,0.250,153,2022-09-24,2022-09-12
IT,2 wk ahead inc death,quantile,0.750,407,2022-09-24,2022-09-12
IT,2 wk ahead inc death,quantile,0.975,2135,2022-09-24,2022-09-12
PL,1 wk ahead inc death,point,NA,2,2022-09-17,2022-09-12
PL,1 wk ahead inc death,quantile,0.025,1,2022-09-17,2022-09-12
PL,1 wk ahead inc death,quantile,0.250,2,2022-09-17,2022-09-12
PL,1 wk ahead inc death,quantile,0.750,3,2022-09-17,2022-09-12
PL,1 wk ahead inc death,quantile,0.975,7,2022-09-17,2022-09-12
PL,2 wk ahead inc death,point,NA,0,2022-09-24,2022-09-12
PL,2 wk ahead inc death,quantile,0.025,0,2022-09-24,2022-09-12
PL,2 wk ahead inc death,quantile,0.250,0,2022-09-24,2022-09-12
PL,2 wk ahead inc death,quantile,0.750,0,2022-09-24,2022-09-12
PL,2 wk ahead inc death,quantile,0.975,2,2022-09-24,2022-09-12
RO,1 wk ahead inc death,point,NA,68,2022-09-17,2022-09-12
RO,1 wk ahead inc death,quantile,0.025,20,2022-09-17,2022-09-12
RO,1 wk ahead inc death,quantile,0.250,52,2022-09-17,2022-09-12
RO,1 wk ahead inc death,quantile,0.750,87,2022-09-17,2022-09-12
RO,1 wk ahead inc death,quantile,0.975,249,2022-09-17,2022-09-12
RO,2 wk ahead inc death,point,NA,49,2022-09-24,2022-09-12
RO,2 wk ahead inc death,quantile,0.025,4,2022-09-24,2022-09-12
RO,2 wk ahead inc death,quantile,0.250,27,2022-09-24,2022-09-12
RO,2 wk ahead inc death,quantile,0.750,73,2022-09-24,2022-09-12
RO,2 wk ahead inc death,quantile,0.975,380,2022-09-24,2022-09-12
