location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,223764,2022-03-12,2022-03-07
AT,1 wk ahead inc case,quantile,0.025,66010,2022-03-12,2022-03-07
AT,1 wk ahead inc case,quantile,0.250,172298,2022-03-12,2022-03-07
AT,1 wk ahead inc case,quantile,0.750,284404,2022-03-12,2022-03-07
AT,1 wk ahead inc case,quantile,0.975,816067,2022-03-12,2022-03-07
AT,2 wk ahead inc case,point,NA,241788,2022-03-19,2022-03-07
AT,2 wk ahead inc case,quantile,0.025,20068,2022-03-19,2022-03-07
AT,2 wk ahead inc case,quantile,0.250,134676,2022-03-19,2022-03-07
AT,2 wk ahead inc case,quantile,0.750,357846,2022-03-19,2022-03-07
AT,2 wk ahead inc case,quantile,0.975,1874822,2022-03-19,2022-03-07
BG,1 wk ahead inc case,point,NA,8214,2022-03-12,2022-03-07
BG,1 wk ahead inc case,quantile,0.025,2423,2022-03-12,2022-03-07
BG,1 wk ahead inc case,quantile,0.250,6325,2022-03-12,2022-03-07
BG,1 wk ahead inc case,quantile,0.750,10440,2022-03-12,2022-03-07
BG,1 wk ahead inc case,quantile,0.975,29956,2022-03-12,2022-03-07
BG,2 wk ahead inc case,point,NA,5061,2022-03-19,2022-03-07
BG,2 wk ahead inc case,quantile,0.025,420,2022-03-19,2022-03-07
BG,2 wk ahead inc case,quantile,0.250,2819,2022-03-19,2022-03-07
BG,2 wk ahead inc case,quantile,0.750,7490,2022-03-19,2022-03-07
BG,2 wk ahead inc case,quantile,0.975,39244,2022-03-19,2022-03-07
DE,1 wk ahead inc case,point,NA,1025270,2022-03-12,2022-03-07
DE,1 wk ahead inc case,quantile,0.025,302455,2022-03-12,2022-03-07
DE,1 wk ahead inc case,quantile,0.250,789458,2022-03-12,2022-03-07
DE,1 wk ahead inc case,quantile,0.750,1303118,2022-03-12,2022-03-07
DE,1 wk ahead inc case,quantile,0.975,3739159,2022-03-12,2022-03-07
DE,2 wk ahead inc case,point,NA,899053,2022-03-19,2022-03-07
DE,2 wk ahead inc case,quantile,0.025,74621,2022-03-19,2022-03-07
DE,2 wk ahead inc case,quantile,0.250,500773,2022-03-19,2022-03-07
DE,2 wk ahead inc case,quantile,0.750,1330598,2022-03-19,2022-03-07
DE,2 wk ahead inc case,quantile,0.975,6971257,2022-03-19,2022-03-07
EE,1 wk ahead inc case,point,NA,17550,2022-03-12,2022-03-07
EE,1 wk ahead inc case,quantile,0.025,5177,2022-03-12,2022-03-07
EE,1 wk ahead inc case,quantile,0.250,13513,2022-03-12,2022-03-07
