location,target,type,quantile,value,target_end_date,forecast_date
BG,1 wk ahead inc case,point,NA,22795,2022-02-26,2022-02-21
BG,1 wk ahead inc case,quantile,0.025,6725,2022-02-26,2022-02-21
BG,1 wk ahead inc case,quantile,0.25,17553,2022-02-26,2022-02-21
BG,1 wk ahead inc case,quantile,0.75,28973,2022-02-26,2022-02-21
BG,1 wk ahead inc case,quantile,0.975,83135,2022-02-26,2022-02-21
BG,2 wk ahead inc case,point,NA,16368,2022-03-05,2022-02-21
BG,2 wk ahead inc case,quantile,0.025,1359,2022-03-05,2022-02-21
BG,2 wk ahead inc case,quantile,0.25,9117,2022-03-05,2022-02-21
BG,2 wk ahead inc case,quantile,0.75,24225,2022-03-05,2022-02-21
BG,2 wk ahead inc case,quantile,0.975,126920,2022-03-05,2022-02-21
DE,1 wk ahead inc case,point,NA,931830,2022-02-26,2022-02-21
DE,1 wk ahead inc case,quantile,0.025,274890,2022-02-26,2022-02-21
DE,1 wk ahead inc case,quantile,0.25,717509,2022-02-26,2022-02-21
DE,1 wk ahead inc case,quantile,0.75,1184356,2022-02-26,2022-02-21
DE,1 wk ahead inc case,quantile,0.975,3398385,2022-02-26,2022-02-21
DE,2 wk ahead inc case,point,NA,678513,2022-03-05,2022-02-21
DE,2 wk ahead inc case,quantile,0.025,56317,2022-03-05,2022-02-21
DE,2 wk ahead inc case,quantile,0.25,377932,2022-03-05,2022-02-21
DE,2 wk ahead inc case,quantile,0.75,1004200,2022-03-05,2022-02-21
DE,2 wk ahead inc case,quantile,0.975,5261194,2022-03-05,2022-02-21
DK,1 wk ahead inc case,point,NA,194803,2022-02-26,2022-02-21
DK,1 wk ahead inc case,quantile,0.025,57467,2022-02-26,2022-02-21
DK,1 wk ahead inc case,quantile,0.25,149999,2022-02-26,2022-02-21
DK,1 wk ahead inc case,quantile,0.75,247595,2022-02-26,2022-02-21
DK,1 wk ahead inc case,quantile,0.975,710447,2022-02-26,2022-02-21
DK,2 wk ahead inc case,point,NA,135175,2022-03-05,2022-02-21
DK,2 wk ahead inc case,quantile,0.025,11220,2022-03-05,2022-02-21
DK,2 wk ahead inc case,quantile,0.25,75293,2022-03-05,2022-02-21
DK,2 wk ahead inc case,quantile,0.75,200059,2022-03-05,2022-02-21
DK,2 wk ahead inc case,quantile,0.975,1048149,2022-03-05,2022-02-21
EE,1 wk ahead inc case,point,NA,36324,2022-02-26,2022-02-21
EE,1 wk ahead inc case,quantile,0.025,10716,2022-02-26,2022-02-21
EE,1 wk ahead inc case,quantile,0.25,27970,2022-02-26,2022-02-21
EE,1 wk ahead inc case,quantile,0.75,46168,2022-02-26,2022-02-21
EE,1 wk ahead inc case,quantile,0.975,132475,2022-02-26,2022-02-21
EE,2 wk ahead inc case,point,NA,34283,2022-03-05,2022-02-21
EE,2 wk ahead inc case,quantile,0.025,2846,2022-03-05,2022-02-21
EE,2 wk ahead inc case,quantile,0.25,19096,2022-03-05,2022-02-21
EE,2 wk ahead inc case,quantile,0.75,50739,2022-03-05,2022-02-21
EE,2 wk ahead inc case,quantile,0.975,265832,2022-03-05,2022-02-21
GB,1 wk ahead inc case,point,NA,205135,2022-02-26,2022-02-21
GB,1 wk ahead inc case,quantile,0.025,60515,2022-02-26,2022-02-21
GB,1 wk ahead inc case,quantile,0.25,157954,2022-02-26,2022-02-21
GB,1 wk ahead inc case,quantile,0.75,260726,2022-02-26,2022-02-21
GB,1 wk ahead inc case,quantile,0.975,748126,2022-02-26,2022-02-21
GB,2 wk ahead inc case,point,NA,122770,2022-03-05,2022-02-21
GB,2 wk ahead inc case,quantile,0.025,10190,2022-03-05,2022-02-21
GB,2 wk ahead inc case,quantile,0.25,68383,2022-03-05,2022-02-21
GB,2 wk ahead inc case,quantile,0.75,181700,2022-03-05,2022-02-21
GB,2 wk ahead inc case,quantile,0.975,951960,2022-03-05,2022-02-21
GR,1 wk ahead inc case,point,NA,121734,2022-02-26,2022-02-21
GR,1 wk ahead inc case,quantile,0.025,35912,2022-02-26,2022-02-21
GR,1 wk ahead inc case,quantile,0.25,93735,2022-02-26,2022-02-21
GR,1 wk ahead inc case,quantile,0.75,154724,2022-02-26,2022-02-21
GR,1 wk ahead inc case,quantile,0.975,443964,2022-02-26,2022-02-21
GR,2 wk ahead inc case,point,NA,117543,2022-03-05,2022-02-21
GR,2 wk ahead inc case,quantile,0.025,9756,2022-03-05,2022-02-21
GR,2 wk ahead inc case,quantile,0.25,65471,2022-03-05,2022-02-21
GR,2 wk ahead inc case,quantile,0.75,173964,2022-03-05,2022-02-21
GR,2 wk ahead inc case,quantile,0.975,911428,2022-03-05,2022-02-21
HR,1 wk ahead inc case,point,NA,14016,2022-02-26,2022-02-21
HR,1 wk ahead inc case,quantile,0.025,4135,2022-02-26,2022-02-21
HR,1 wk ahead inc case,quantile,0.25,10792,2022-02-26,2022-02-21
HR,1 wk ahead inc case,quantile,0.75,17814,2022-02-26,2022-02-21
HR,1 wk ahead inc case,quantile,0.975,51116,2022-02-26,2022-02-21
HR,2 wk ahead inc case,point,NA,8590,2022-03-05,2022-02-21
HR,2 wk ahead inc case,quantile,0.025,713,2022-03-05,2022-02-21
HR,2 wk ahead inc case,quantile,0.25,4785,2022-03-05,2022-02-21
HR,2 wk ahead inc case,quantile,0.75,12714,2022-03-05,2022-02-21
HR,2 wk ahead inc case,quantile,0.975,66610,2022-03-05,2022-02-21
IT,1 wk ahead inc case,point,NA,281076,2022-02-26,2022-02-21
IT,1 wk ahead inc case,quantile,0.025,82917,2022-02-26,2022-02-21
IT,1 wk ahead inc case,quantile,0.25,216428,2022-02-26,2022-02-21
IT,1 wk ahead inc case,quantile,0.75,357247,2022-02-26,2022-02-21
IT,1 wk ahead inc case,quantile,0.975,1025083,2022-02-26,2022-02-21
IT,2 wk ahead inc case,point,NA,206410,2022-03-05,2022-02-21
IT,2 wk ahead inc case,quantile,0.025,17132,2022-03-05,2022-02-21
IT,2 wk ahead inc case,quantile,0.25,114971,2022-03-05,2022-02-21
IT,2 wk ahead inc case,quantile,0.75,305488,2022-03-05,2022-02-21
IT,2 wk ahead inc case,quantile,0.975,1600507,2022-03-05,2022-02-21
