location,target,type,quantile,value,target_end_date,forecast_date
IT,1 wk ahead inc case,point,NA,115308,2022-09-24,2022-09-19
IT,1 wk ahead inc case,quantile,0.025,34016,2022-09-24,2022-09-19
IT,1 wk ahead inc case,quantile,0.250,88788,2022-09-24,2022-09-19
IT,1 wk ahead inc case,quantile,0.750,146557,2022-09-24,2022-09-19
IT,1 wk ahead inc case,quantile,0.975,420530,2022-09-24,2022-09-19
IT,2 wk ahead inc case,point,NA,115628,2022-10-01,2022-09-19
IT,2 wk ahead inc case,quantile,0.025,9597,2022-10-01,2022-09-19
IT,2 wk ahead inc case,quantile,0.250,64405,2022-10-01,2022-09-19
IT,2 wk ahead inc case,quantile,0.750,171129,2022-10-01,2022-09-19
IT,2 wk ahead inc case,quantile,0.975,896579,2022-10-01,2022-09-19
SI,1 wk ahead inc case,point,NA,16836,2022-09-24,2022-09-19
SI,1 wk ahead inc case,quantile,0.025,4967,2022-09-24,2022-09-19
SI,1 wk ahead inc case,quantile,0.250,12964,2022-09-24,2022-09-19
SI,1 wk ahead inc case,quantile,0.750,21399,2022-09-24,2022-09-19
SI,1 wk ahead inc case,quantile,0.975,61402,2022-09-24,2022-09-19
SI,2 wk ahead inc case,point,NA,20128,2022-10-01,2022-09-19
SI,2 wk ahead inc case,quantile,0.025,1671,2022-10-01,2022-09-19
SI,2 wk ahead inc case,quantile,0.250,11211,2022-10-01,2022-09-19
SI,2 wk ahead inc case,quantile,0.750,29789,2022-10-01,2022-09-19
SI,2 wk ahead inc case,quantile,0.975,156072,2022-10-01,2022-09-19
IT,1 wk ahead inc death,point,NA,238,2022-09-24,2022-09-19
IT,1 wk ahead inc death,quantile,0.025,70,2022-09-24,2022-09-19
IT,1 wk ahead inc death,quantile,0.250,183,2022-09-24,2022-09-19
IT,1 wk ahead inc death,quantile,0.750,302,2022-09-24,2022-09-19
IT,1 wk ahead inc death,quantile,0.975,867,2022-09-24,2022-09-19
IT,2 wk ahead inc death,point,NA,143,2022-10-01,2022-09-19
IT,2 wk ahead inc death,quantile,0.025,12,2022-10-01,2022-09-19
IT,2 wk ahead inc death,quantile,0.250,80,2022-10-01,2022-09-19
IT,2 wk ahead inc death,quantile,0.750,212,2022-10-01,2022-09-19
IT,2 wk ahead inc death,quantile,0.975,1112,2022-10-01,2022-09-19
SI,1 wk ahead inc death,point,NA,29,2022-09-24,2022-09-19
SI,1 wk ahead inc death,quantile,0.025,8,2022-09-24,2022-09-19
SI,1 wk ahead inc death,quantile,0.250,22,2022-09-24,2022-09-19
SI,1 wk ahead inc death,quantile,0.750,36,2022-09-24,2022-09-19
SI,1 wk ahead inc death,quantile,0.975,105,2022-09-24,2022-09-19
SI,2 wk ahead inc death,point,NA,62,2022-10-01,2022-09-19
SI,2 wk ahead inc death,quantile,0.025,5,2022-10-01,2022-09-19
SI,2 wk ahead inc death,quantile,0.250,35,2022-10-01,2022-09-19
SI,2 wk ahead inc death,quantile,0.750,92,2022-10-01,2022-09-19
SI,2 wk ahead inc death,quantile,0.975,483,2022-10-01,2022-09-19
