location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,11781,2021-05-08,2021-05-03
AT,1 wk ahead inc case,quantile,0.025,3475,2021-05-08,2021-05-03
AT,1 wk ahead inc case,quantile,0.25,9071,2021-05-08,2021-05-03
AT,1 wk ahead inc case,quantile,0.75,14974,2021-05-08,2021-05-03
AT,1 wk ahead inc case,quantile,0.975,42965,2021-05-08,2021-05-03
AT,2 wk ahead inc case,point,NA,10223,2021-05-15,2021-05-03
AT,2 wk ahead inc case,quantile,0.025,849,2021-05-15,2021-05-03
AT,2 wk ahead inc case,quantile,0.25,5694,2021-05-15,2021-05-03
AT,2 wk ahead inc case,quantile,0.75,15130,2021-05-15,2021-05-03
AT,2 wk ahead inc case,quantile,0.975,79268,2021-05-15,2021-05-03
BE,1 wk ahead inc case,point,NA,17936,2021-05-08,2021-05-03
BE,1 wk ahead inc case,quantile,0.025,5291,2021-05-08,2021-05-03
BE,1 wk ahead inc case,quantile,0.25,13810,2021-05-08,2021-05-03
BE,1 wk ahead inc case,quantile,0.75,22796,2021-05-08,2021-05-03
BE,1 wk ahead inc case,quantile,0.975,65411,2021-05-08,2021-05-03
BE,2 wk ahead inc case,point,NA,14718,2021-05-15,2021-05-03
BE,2 wk ahead inc case,quantile,0.025,1222,2021-05-15,2021-05-03
BE,2 wk ahead inc case,quantile,0.25,8198,2021-05-15,2021-05-03
BE,2 wk ahead inc case,quantile,0.75,21782,2021-05-15,2021-05-03
BE,2 wk ahead inc case,quantile,0.975,114123,2021-05-15,2021-05-03
BG,1 wk ahead inc case,point,NA,6103,2021-05-08,2021-05-03
BG,1 wk ahead inc case,quantile,0.025,1800,2021-05-08,2021-05-03
BG,1 wk ahead inc case,quantile,0.25,4699,2021-05-08,2021-05-03
BG,1 wk ahead inc case,quantile,0.75,7757,2021-05-08,2021-05-03
BG,1 wk ahead inc case,quantile,0.975,22257,2021-05-08,2021-05-03
BG,2 wk ahead inc case,point,NA,4504,2021-05-15,2021-05-03
BG,2 wk ahead inc case,quantile,0.025,374,2021-05-15,2021-05-03
BG,2 wk ahead inc case,quantile,0.25,2509,2021-05-15,2021-05-03
BG,2 wk ahead inc case,quantile,0.75,6666,2021-05-15,2021-05-03
BG,2 wk ahead inc case,quantile,0.975,34923,2021-05-15,2021-05-03
CY,1 wk ahead inc case,point,NA,2152,2021-05-08,2021-05-03
CY,1 wk ahead inc case,quantile,0.025,635,2021-05-08,2021-05-03
CY,1 wk ahead inc case,quantile,0.25,1657,2021-05-08,2021-05-03
CY,1 wk ahead inc case,quantile,0.75,2736,2021-05-08,2021-05-03
CY,1 wk ahead inc case,quantile,0.975,7849,2021-05-08,2021-05-03
CY,2 wk ahead inc case,point,NA,862,2021-05-15,2021-05-03
CY,2 wk ahead inc case,quantile,0.025,72,2021-05-15,2021-05-03
CY,2 wk ahead inc case,quantile,0.25,480,2021-05-15,2021-05-03
CY,2 wk ahead inc case,quantile,0.75,1276,2021-05-15,2021-05-03
CY,2 wk ahead inc case,quantile,0.975,6684,2021-05-15,2021-05-03
CZ,1 wk ahead inc case,point,NA,12351,2021-05-08,2021-05-03
CZ,1 wk ahead inc case,quantile,0.025,3644,2021-05-08,2021-05-03
CZ,1 wk ahead inc case,quantile,0.25,9510,2021-05-08,2021-05-03
CZ,1 wk ahead inc case,quantile,0.75,15698,2021-05-08,2021-05-03
CZ,1 wk ahead inc case,quantile,0.975,45044,2021-05-08,2021-05-03
CZ,2 wk ahead inc case,point,NA,10004,2021-05-15,2021-05-03
