location,target,type,quantile,value,target_end_date,forecast_date
LT,1 wk ahead inc case,point,NA,1584,2023-02-11,2023-02-06
LT,1 wk ahead inc case,quantile,0.025,467,2023-02-11,2023-02-06
LT,1 wk ahead inc case,quantile,0.250,1219,2023-02-11,2023-02-06
LT,1 wk ahead inc case,quantile,0.750,2013,2023-02-11,2023-02-06
LT,1 wk ahead inc case,quantile,0.975,5776,2023-02-11,2023-02-06
LT,2 wk ahead inc case,point,NA,1479,2023-02-18,2023-02-06
LT,2 wk ahead inc case,quantile,0.025,123,2023-02-18,2023-02-06
LT,2 wk ahead inc case,quantile,0.250,824,2023-02-18,2023-02-06
LT,2 wk ahead inc case,quantile,0.750,2189,2023-02-18,2023-02-06
LT,2 wk ahead inc case,quantile,0.975,11470,2023-02-18,2023-02-06
SI,1 wk ahead inc case,point,NA,1211,2023-02-11,2023-02-06
SI,1 wk ahead inc case,quantile,0.025,357,2023-02-11,2023-02-06
SI,1 wk ahead inc case,quantile,0.250,932,2023-02-11,2023-02-06
SI,1 wk ahead inc case,quantile,0.750,1539,2023-02-11,2023-02-06
SI,1 wk ahead inc case,quantile,0.975,4415,2023-02-11,2023-02-06
SI,2 wk ahead inc case,point,NA,1033,2023-02-18,2023-02-06
SI,2 wk ahead inc case,quantile,0.025,86,2023-02-18,2023-02-06
SI,2 wk ahead inc case,quantile,0.250,575,2023-02-18,2023-02-06
SI,2 wk ahead inc case,quantile,0.750,1529,2023-02-18,2023-02-06
SI,2 wk ahead inc case,quantile,0.975,8010,2023-02-18,2023-02-06
SK,1 wk ahead inc case,point,NA,832,2023-02-11,2023-02-06
SK,1 wk ahead inc case,quantile,0.025,245,2023-02-11,2023-02-06
SK,1 wk ahead inc case,quantile,0.250,641,2023-02-11,2023-02-06
SK,1 wk ahead inc case,quantile,0.750,1058,2023-02-11,2023-02-06
SK,1 wk ahead inc case,quantile,0.975,3035,2023-02-11,2023-02-06
SK,2 wk ahead inc case,point,NA,803,2023-02-18,2023-02-06
SK,2 wk ahead inc case,quantile,0.025,67,2023-02-18,2023-02-06
SK,2 wk ahead inc case,quantile,0.250,447,2023-02-18,2023-02-06
SK,2 wk ahead inc case,quantile,0.750,1189,2023-02-18,2023-02-06
SK,2 wk ahead inc case,quantile,0.975,6229,2023-02-18,2023-02-06
LT,1 wk ahead inc death,point,NA,24,2023-02-11,2023-02-06
LT,1 wk ahead inc death,quantile,0.025,7,2023-02-11,2023-02-06
LT,1 wk ahead inc death,quantile,0.250,18,2023-02-11,2023-02-06
LT,1 wk ahead inc death,quantile,0.750,30,2023-02-11,2023-02-06
LT,1 wk ahead inc death,quantile,0.975,87,2023-02-11,2023-02-06
LT,2 wk ahead inc death,point,NA,53,2023-02-18,2023-02-06
LT,2 wk ahead inc death,quantile,0.025,4,2023-02-18,2023-02-06
LT,2 wk ahead inc death,quantile,0.250,29,2023-02-18,2023-02-06
LT,2 wk ahead inc death,quantile,0.750,78,2023-02-18,2023-02-06
LT,2 wk ahead inc death,quantile,0.975,408,2023-02-18,2023-02-06
SI,1 wk ahead inc death,point,NA,1,2023-02-11,2023-02-06
SI,1 wk ahead inc death,quantile,0.025,0,2023-02-11,2023-02-06
SI,1 wk ahead inc death,quantile,0.250,1,2023-02-11,2023-02-06
SI,1 wk ahead inc death,quantile,0.750,1,2023-02-11,2023-02-06
SI,1 wk ahead inc death,quantile,0.975,4,2023-02-11,2023-02-06
SI,2 wk ahead inc death,point,NA,0,2023-02-18,2023-02-06
SI,2 wk ahead inc death,quantile,0.025,0,2023-02-18,2023-02-06
SI,2 wk ahead inc death,quantile,0.250,0,2023-02-18,2023-02-06
SI,2 wk ahead inc death,quantile,0.750,0,2023-02-18,2023-02-06
SI,2 wk ahead inc death,quantile,0.975,1,2023-02-18,2023-02-06
SK,1 wk ahead inc death,point,NA,18,2023-02-11,2023-02-06
SK,1 wk ahead inc death,quantile,0.025,5,2023-02-11,2023-02-06
SK,1 wk ahead inc death,quantile,0.250,14,2023-02-11,2023-02-06
SK,1 wk ahead inc death,quantile,0.750,22,2023-02-11,2023-02-06
SK,1 wk ahead inc death,quantile,0.975,64,2023-02-11,2023-02-06
SK,2 wk ahead inc death,point,NA,11,2023-02-18,2023-02-06
SK,2 wk ahead inc death,quantile,0.025,1,2023-02-18,2023-02-06
SK,2 wk ahead inc death,quantile,0.250,6,2023-02-18,2023-02-06
SK,2 wk ahead inc death,quantile,0.750,17,2023-02-18,2023-02-06
SK,2 wk ahead inc death,quantile,0.975,87,2023-02-18,2023-02-06
