location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,16257,2021-10-23,2021-10-18
AT,1 wk ahead inc case,quantile,0.025,4796,2021-10-23,2021-10-18
AT,1 wk ahead inc case,quantile,0.250,12518,2021-10-23,2021-10-18
AT,1 wk ahead inc case,quantile,0.750,20663,2021-10-23,2021-10-18
AT,1 wk ahead inc case,quantile,0.975,59290,2021-10-23,2021-10-18
AT,2 wk ahead inc case,point,NA,17875,2021-10-30,2021-10-18
AT,2 wk ahead inc case,quantile,0.025,1484,2021-10-30,2021-10-18
AT,2 wk ahead inc case,quantile,0.250,9957,2021-10-30,2021-10-18
AT,2 wk ahead inc case,quantile,0.750,26455,2021-10-30,2021-10-18
AT,2 wk ahead inc case,quantile,0.975,138605,2021-10-30,2021-10-18
BG,1 wk ahead inc case,point,NA,25547,2021-10-23,2021-10-18
BG,1 wk ahead inc case,quantile,0.025,7536,2021-10-23,2021-10-18
BG,1 wk ahead inc case,quantile,0.250,19671,2021-10-23,2021-10-18
BG,1 wk ahead inc case,quantile,0.750,32470,2021-10-23,2021-10-18
BG,1 wk ahead inc case,quantile,0.975,93170,2021-10-23,2021-10-18
BG,2 wk ahead inc case,point,NA,32813,2021-10-30,2021-10-18
BG,2 wk ahead inc case,quantile,0.025,2723,2021-10-30,2021-10-18
BG,2 wk ahead inc case,quantile,0.250,18277,2021-10-30,2021-10-18
BG,2 wk ahead inc case,quantile,0.750,48563,2021-10-30,2021-10-18
BG,2 wk ahead inc case,quantile,0.975,254432,2021-10-30,2021-10-18
CZ,1 wk ahead inc case,point,NA,12487,2021-10-23,2021-10-18
CZ,1 wk ahead inc case,quantile,0.025,3684,2021-10-23,2021-10-18
CZ,1 wk ahead inc case,quantile,0.250,9615,2021-10-23,2021-10-18
CZ,1 wk ahead inc case,quantile,0.750,15871,2021-10-23,2021-10-18
CZ,1 wk ahead inc case,quantile,0.975,45541,2021-10-23,2021-10-18
CZ,2 wk ahead inc case,point,NA,17337,2021-10-30,2021-10-18
CZ,2 wk ahead inc case,quantile,0.025,1439,2021-10-30,2021-10-18
CZ,2 wk ahead inc case,quantile,0.250,9657,2021-10-30,2021-10-18
CZ,2 wk ahead inc case,quantile,0.750,25659,2021-10-30,2021-10-18
CZ,2 wk ahead inc case,quantile,0.975,134432,2021-10-30,2021-10-18
DE,1 wk ahead inc case,point,NA,67995,2021-10-23,2021-10-18
DE,1 wk ahead inc case,quantile,0.025,20059,2021-10-23,2021-10-18
DE,1 wk ahead inc case,quantile,0.250,52356,2021-10-23,2021-10-18
DE,1 wk ahead inc case,quantile,0.750,86422,2021-10-23,2021-10-18
DE,1 wk ahead inc case,quantile,0.975,247979,2021-10-23,2021-10-18
DE,2 wk ahead inc case,point,NA,72600,2021-10-30,2021-10-18
DE,2 wk ahead inc case,quantile,0.025,6026,2021-10-30,2021-10-18
DE,2 wk ahead inc case,quantile,0.250,40438,2021-10-30,2021-10-18
DE,2 wk ahead inc case,quantile,0.750,107448,2021-10-30,2021-10-18
DE,2 wk ahead inc case,quantile,0.975,562942,2021-10-30,2021-10-18
DK,1 wk ahead inc case,point,NA,5140,2021-10-23,2021-10-18
DK,1 wk ahead inc case,quantile,0.025,1516,2021-10-23,2021-10-18
DK,1 wk ahead inc case,quantile,0.250,3958,2021-10-23,2021-10-18
DK,1 wk ahead inc case,quantile,0.750,6533,2021-10-23,2021-10-18
DK,1 wk ahead inc case,quantile,0.975,18746,2021-10-23,2021-10-18
DK,2 wk ahead inc case,point,NA,5021,2021-10-30,2021-10-18
DK,2 wk ahead inc case,quantile,0.025,417,2021-10-30,2021-10-18
DK,2 wk ahead inc case,quantile,0.250,2797,2021-10-30,2021-10-18
DK,2 wk ahead inc case,quantile,0.750,7432,2021-10-30,2021-10-18
DK,2 wk ahead inc case,quantile,0.975,38936,2021-10-30,2021-10-18
EE,1 wk ahead inc case,point,NA,9676,2021-10-23,2021-10-18
EE,1 wk ahead inc case,quantile,0.025,2854,2021-10-23,2021-10-18
EE,1 wk ahead inc case,quantile,0.250,7450,2021-10-23,2021-10-18
EE,1 wk ahead inc case,quantile,0.750,12298,2021-10-23,2021-10-18
EE,1 wk ahead inc case,quantile,0.975,35287,2021-10-23,2021-10-18
EE,2 wk ahead inc case,point,NA,11770,2021-10-30,2021-10-18
EE,2 wk ahead inc case,quantile,0.025,977,2021-10-30,2021-10-18
EE,2 wk ahead inc case,quantile,0.250,6556,2021-10-30,2021-10-18
EE,2 wk ahead inc case,quantile,0.750,17420,2021-10-30,2021-10-18
EE,2 wk ahead inc case,quantile,0.975,91268,2021-10-30,2021-10-18
GB,1 wk ahead inc case,point,NA,320823,2021-10-23,2021-10-18
GB,1 wk ahead inc case,quantile,0.025,94643,2021-10-23,2021-10-18
GB,1 wk ahead inc case,quantile,0.250,247033,2021-10-23,2021-10-18
GB,1 wk ahead inc case,quantile,0.750,407766,2021-10-23,2021-10-18
GB,1 wk ahead inc case,quantile,0.975,1170040,2021-10-23,2021-10-18
GB,2 wk ahead inc case,point,NA,350545,2021-10-30,2021-10-18
GB,2 wk ahead inc case,quantile,0.025,29095,2021-10-30,2021-10-18
GB,2 wk ahead inc case,quantile,0.250,195254,2021-10-30,2021-10-18
GB,2 wk ahead inc case,quantile,0.750,518807,2021-10-30,2021-10-18
GB,2 wk ahead inc case,quantile,0.975,2718128,2021-10-30,2021-10-18
GR,1 wk ahead inc case,point,NA,19289,2021-10-23,2021-10-18
GR,1 wk ahead inc case,quantile,0.025,5690,2021-10-23,2021-10-18
GR,1 wk ahead inc case,quantile,0.250,14853,2021-10-23,2021-10-18
GR,1 wk ahead inc case,quantile,0.750,24517,2021-10-23,2021-10-18
GR,1 wk ahead inc case,quantile,0.975,70348,2021-10-23,2021-10-18
GR,2 wk ahead inc case,point,NA,21438,2021-10-30,2021-10-18
GR,2 wk ahead inc case,quantile,0.025,1779,2021-10-30,2021-10-18
GR,2 wk ahead inc case,quantile,0.250,11941,2021-10-30,2021-10-18
GR,2 wk ahead inc case,quantile,0.750,31729,2021-10-30,2021-10-18
GR,2 wk ahead inc case,quantile,0.975,166232,2021-10-30,2021-10-18
HR,1 wk ahead inc case,point,NA,10394,2021-10-23,2021-10-18
HR,1 wk ahead inc case,quantile,0.025,3066,2021-10-23,2021-10-18
HR,1 wk ahead inc case,quantile,0.250,8004,2021-10-23,2021-10-18
HR,1 wk ahead inc case,quantile,0.750,13211,2021-10-23,2021-10-18
HR,1 wk ahead inc case,quantile,0.975,37908,2021-10-23,2021-10-18
HR,2 wk ahead inc case,point,NA,11035,2021-10-30,2021-10-18
HR,2 wk ahead inc case,quantile,0.025,916,2021-10-30,2021-10-18
HR,2 wk ahead inc case,quantile,0.250,6146,2021-10-30,2021-10-18
HR,2 wk ahead inc case,quantile,0.750,16331,2021-10-30,2021-10-18
HR,2 wk ahead inc case,quantile,0.975,85563,2021-10-30,2021-10-18
IE,1 wk ahead inc case,point,NA,14926,2021-10-23,2021-10-18
IE,1 wk ahead inc case,quantile,0.025,4403,2021-10-23,2021-10-18
IE,1 wk ahead inc case,quantile,0.250,11493,2021-10-23,2021-10-18
IE,1 wk ahead inc case,quantile,0.750,18971,2021-10-23,2021-10-18
IE,1 wk ahead inc case,quantile,0.975,54435,2021-10-23,2021-10-18
IE,2 wk ahead inc case,point,NA,18502,2021-10-30,2021-10-18
IE,2 wk ahead inc case,quantile,0.025,1536,2021-10-30,2021-10-18
IE,2 wk ahead inc case,quantile,0.250,10305,2021-10-30,2021-10-18
IE,2 wk ahead inc case,quantile,0.750,27383,2021-10-30,2021-10-18
IE,2 wk ahead inc case,quantile,0.975,143463,2021-10-30,2021-10-18
IT,1 wk ahead inc case,point,NA,16185,2021-10-23,2021-10-18
IT,1 wk ahead inc case,quantile,0.025,4775,2021-10-23,2021-10-18
IT,1 wk ahead inc case,quantile,0.250,12463,2021-10-23,2021-10-18
IT,1 wk ahead inc case,quantile,0.750,20571,2021-10-23,2021-10-18
IT,1 wk ahead inc case,quantile,0.975,59027,2021-10-23,2021-10-18
IT,2 wk ahead inc case,point,NA,14933,2021-10-30,2021-10-18
IT,2 wk ahead inc case,quantile,0.025,1239,2021-10-30,2021-10-18
IT,2 wk ahead inc case,quantile,0.250,8318,2021-10-30,2021-10-18
IT,2 wk ahead inc case,quantile,0.750,22101,2021-10-30,2021-10-18
IT,2 wk ahead inc case,quantile,0.975,115792,2021-10-30,2021-10-18
LT,1 wk ahead inc case,point,NA,16009,2021-10-23,2021-10-18
LT,1 wk ahead inc case,quantile,0.025,4723,2021-10-23,2021-10-18
LT,1 wk ahead inc case,quantile,0.250,12327,2021-10-23,2021-10-18
