location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,25931,2022-05-21,2022-05-16
AT,1 wk ahead inc case,quantile,0.025,7650,2022-05-21,2022-05-16
AT,1 wk ahead inc case,quantile,0.250,19967,2022-05-21,2022-05-16
AT,1 wk ahead inc case,quantile,0.750,32959,2022-05-21,2022-05-16
AT,1 wk ahead inc case,quantile,0.975,94572,2022-05-21,2022-05-16
AT,2 wk ahead inc case,point,NA,20994,2022-05-28,2022-05-16
AT,2 wk ahead inc case,quantile,0.025,1742,2022-05-28,2022-05-16
AT,2 wk ahead inc case,quantile,0.250,11693,2022-05-28,2022-05-16
AT,2 wk ahead inc case,quantile,0.750,31071,2022-05-28,2022-05-16
AT,2 wk ahead inc case,quantile,0.975,162784,2022-05-28,2022-05-16
BG,1 wk ahead inc case,point,NA,1824,2022-05-21,2022-05-16
BG,1 wk ahead inc case,quantile,0.025,538,2022-05-21,2022-05-16
BG,1 wk ahead inc case,quantile,0.250,1404,2022-05-21,2022-05-16
BG,1 wk ahead inc case,quantile,0.750,2318,2022-05-21,2022-05-16
BG,1 wk ahead inc case,quantile,0.975,6651,2022-05-21,2022-05-16
BG,2 wk ahead inc case,point,NA,1497,2022-05-28,2022-05-16
BG,2 wk ahead inc case,quantile,0.025,124,2022-05-28,2022-05-16
BG,2 wk ahead inc case,quantile,0.250,834,2022-05-28,2022-05-16
BG,2 wk ahead inc case,quantile,0.750,2215,2022-05-28,2022-05-16
BG,2 wk ahead inc case,quantile,0.975,11606,2022-05-28,2022-05-16
DE,1 wk ahead inc case,point,NA,242969,2022-05-21,2022-05-16
DE,1 wk ahead inc case,quantile,0.025,71676,2022-05-21,2022-05-16
DE,1 wk ahead inc case,quantile,0.250,187086,2022-05-21,2022-05-16
DE,1 wk ahead inc case,quantile,0.750,308814,2022-05-21,2022-05-16
DE,1 wk ahead inc case,quantile,0.975,886109,2022-05-21,2022-05-16
DE,2 wk ahead inc case,point,NA,159088,2022-05-28,2022-05-16
DE,2 wk ahead inc case,quantile,0.025,13204,2022-05-28,2022-05-16
DE,2 wk ahead inc case,quantile,0.250,88612,2022-05-28,2022-05-16
DE,2 wk ahead inc case,quantile,0.750,235450,2022-05-28,2022-05-16
DE,2 wk ahead inc case,quantile,0.975,1233568,2022-05-28,2022-05-16
DK,1 wk ahead inc case,point,NA,4109,2022-05-21,2022-05-16
DK,1 wk ahead inc case,quantile,0.025,1212,2022-05-21,2022-05-16
DK,1 wk ahead inc case,quantile,0.250,3164,2022-05-21,2022-05-16
DK,1 wk ahead inc case,quantile,0.750,5223,2022-05-21,2022-05-16
DK,1 wk ahead inc case,quantile,0.975,14986,2022-05-21,2022-05-16
DK,2 wk ahead inc case,point,NA,3322,2022-05-28,2022-05-16
DK,2 wk ahead inc case,quantile,0.025,276,2022-05-28,2022-05-16
DK,2 wk ahead inc case,quantile,0.250,1851,2022-05-28,2022-05-16
DK,2 wk ahead inc case,quantile,0.750,4917,2022-05-28,2022-05-16
DK,2 wk ahead inc case,quantile,0.975,25762,2022-05-28,2022-05-16
FR,1 wk ahead inc case,point,NA,166375,2022-05-21,2022-05-16
FR,1 wk ahead inc case,quantile,0.025,49081,2022-05-21,2022-05-16
FR,1 wk ahead inc case,quantile,0.250,128109,2022-05-21,2022-05-16
FR,1 wk ahead inc case,quantile,0.750,211462,2022-05-21,2022-05-16
FR,1 wk ahead inc case,quantile,0.975,606769,2022-05-21,2022-05-16
FR,2 wk ahead inc case,point,NA,124265,2022-05-28,2022-05-16
FR,2 wk ahead inc case,quantile,0.025,10314,2022-05-28,2022-05-16
FR,2 wk ahead inc case,quantile,0.250,69216,2022-05-28,2022-05-16
FR,2 wk ahead inc case,quantile,0.750,183913,2022-05-28,2022-05-16
FR,2 wk ahead inc case,quantile,0.975,963553,2022-05-28,2022-05-16
GR,1 wk ahead inc case,point,NA,28207,2022-05-21,2022-05-16
GR,1 wk ahead inc case,quantile,0.025,8321,2022-05-21,2022-05-16
GR,1 wk ahead inc case,quantile,0.250,21719,2022-05-21,2022-05-16
