location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,22778,2023-01-07,2023-01-02
AT,1 wk ahead inc case,quantile,0.025,6719,2023-01-07,2023-01-02
AT,1 wk ahead inc case,quantile,0.250,17539,2023-01-07,2023-01-02
AT,1 wk ahead inc case,quantile,0.750,28950,2023-01-07,2023-01-02
AT,1 wk ahead inc case,quantile,0.975,83070,2023-01-07,2023-01-02
AT,2 wk ahead inc case,point,NA,18525,2023-01-14,2023-01-02
AT,2 wk ahead inc case,quantile,0.025,1538,2023-01-14,2023-01-02
AT,2 wk ahead inc case,quantile,0.250,10319,2023-01-14,2023-01-02
AT,2 wk ahead inc case,quantile,0.750,27418,2023-01-14,2023-01-02
AT,2 wk ahead inc case,quantile,0.975,143646,2023-01-14,2023-01-02
CZ,1 wk ahead inc case,point,NA,2283,2023-01-07,2023-01-02
CZ,1 wk ahead inc case,quantile,0.025,673,2023-01-07,2023-01-02
CZ,1 wk ahead inc case,quantile,0.250,1758,2023-01-07,2023-01-02
CZ,1 wk ahead inc case,quantile,0.750,2901,2023-01-07,2023-01-02
CZ,1 wk ahead inc case,quantile,0.975,8325,2023-01-07,2023-01-02
CZ,2 wk ahead inc case,point,NA,1622,2023-01-14,2023-01-02
CZ,2 wk ahead inc case,quantile,0.025,135,2023-01-14,2023-01-02
CZ,2 wk ahead inc case,quantile,0.250,903,2023-01-14,2023-01-02
CZ,2 wk ahead inc case,quantile,0.750,2401,2023-01-14,2023-01-02
CZ,2 wk ahead inc case,quantile,0.975,12577,2023-01-14,2023-01-02
HR,1 wk ahead inc case,point,NA,2135,2023-01-07,2023-01-02
HR,1 wk ahead inc case,quantile,0.025,630,2023-01-07,2023-01-02
HR,1 wk ahead inc case,quantile,0.250,1644,2023-01-07,2023-01-02
HR,1 wk ahead inc case,quantile,0.750,2713,2023-01-07,2023-01-02
HR,1 wk ahead inc case,quantile,0.975,7786,2023-01-07,2023-01-02
HR,2 wk ahead inc case,point,NA,1961,2023-01-14,2023-01-02
HR,2 wk ahead inc case,quantile,0.025,163,2023-01-14,2023-01-02
HR,2 wk ahead inc case,quantile,0.250,1092,2023-01-14,2023-01-02
HR,2 wk ahead inc case,quantile,0.750,2902,2023-01-14,2023-01-02
HR,2 wk ahead inc case,quantile,0.975,15204,2023-01-14,2023-01-02
NO,1 wk ahead inc case,point,NA,1178,2023-01-07,2023-01-02
NO,1 wk ahead inc case,quantile,0.025,347,2023-01-07,2023-01-02
NO,1 wk ahead inc case,quantile,0.250,907,2023-01-07,2023-01-02
NO,1 wk ahead inc case,quantile,0.750,1497,2023-01-07,2023-01-02
NO,1 wk ahead inc case,quantile,0.975,4295,2023-01-07,2023-01-02
NO,2 wk ahead inc case,point,NA,1016,2023-01-14,2023-01-02
NO,2 wk ahead inc case,quantile,0.025,84,2023-01-14,2023-01-02
NO,2 wk ahead inc case,quantile,0.250,566,2023-01-14,2023-01-02
NO,2 wk ahead inc case,quantile,0.750,1504,2023-01-14,2023-01-02
NO,2 wk ahead inc case,quantile,0.975,7881,2023-01-14,2023-01-02
PL,1 wk ahead inc case,point,NA,3287,2023-01-07,2023-01-02
PL,1 wk ahead inc case,quantile,0.025,970,2023-01-07,2023-01-02
PL,1 wk ahead inc case,quantile,0.250,2531,2023-01-07,2023-01-02
PL,1 wk ahead inc case,quantile,0.750,4178,2023-01-07,2023-01-02
PL,1 wk ahead inc case,quantile,0.975,11987,2023-01-07,2023-01-02
PL,2 wk ahead inc case,point,NA,3062,2023-01-14,2023-01-02
PL,2 wk ahead inc case,quantile,0.025,254,2023-01-14,2023-01-02
PL,2 wk ahead inc case,quantile,0.250,1706,2023-01-14,2023-01-02
PL,2 wk ahead inc case,quantile,0.750,4532,2023-01-14,2023-01-02
PL,2 wk ahead inc case,quantile,0.975,23746,2023-01-14,2023-01-02
SI,1 wk ahead inc case,point,NA,6029,2023-01-07,2023-01-02
SI,1 wk ahead inc case,quantile,0.025,1779,2023-01-07,2023-01-02
SI,1 wk ahead inc case,quantile,0.250,4643,2023-01-07,2023-01-02
SI,1 wk ahead inc case,quantile,0.750,7663,2023-01-07,2023-01-02
SI,1 wk ahead inc case,quantile,0.975,21989,2023-01-07,2023-01-02
SI,2 wk ahead inc case,point,NA,4095,2023-01-14,2023-01-02
SI,2 wk ahead inc case,quantile,0.025,340,2023-01-14,2023-01-02
SI,2 wk ahead inc case,quantile,0.250,2281,2023-01-14,2023-01-02
SI,2 wk ahead inc case,quantile,0.750,6061,2023-01-14,2023-01-02
SI,2 wk ahead inc case,quantile,0.975,31753,2023-01-14,2023-01-02
SK,1 wk ahead inc case,point,NA,1117,2023-01-07,2023-01-02
SK,1 wk ahead inc case,quantile,0.025,330,2023-01-07,2023-01-02
SK,1 wk ahead inc case,quantile,0.250,860,2023-01-07,2023-01-02
SK,1 wk ahead inc case,quantile,0.750,1420,2023-01-07,2023-01-02
SK,1 wk ahead inc case,quantile,0.975,4074,2023-01-07,2023-01-02
SK,2 wk ahead inc case,point,NA,948,2023-01-14,2023-01-02
SK,2 wk ahead inc case,quantile,0.025,79,2023-01-14,2023-01-02
SK,2 wk ahead inc case,quantile,0.250,528,2023-01-14,2023-01-02
SK,2 wk ahead inc case,quantile,0.750,1403,2023-01-14,2023-01-02
SK,2 wk ahead inc case,quantile,0.975,7353,2023-01-14,2023-01-02
