location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,10187,2021-09-04,2021-08-30
AT,1 wk ahead inc case,quantile,0.025,3005,2021-09-04,2021-08-30
AT,1 wk ahead inc case,quantile,0.250,7844,2021-09-04,2021-08-30
AT,1 wk ahead inc case,quantile,0.750,12947,2021-09-04,2021-08-30
AT,1 wk ahead inc case,quantile,0.975,37151,2021-09-04,2021-08-30
AT,2 wk ahead inc case,point,NA,10276,2021-09-11,2021-08-30
AT,2 wk ahead inc case,quantile,0.025,853,2021-09-11,2021-08-30
AT,2 wk ahead inc case,quantile,0.250,5724,2021-09-11,2021-08-30
AT,2 wk ahead inc case,quantile,0.750,15208,2021-09-11,2021-08-30
AT,2 wk ahead inc case,quantile,0.975,79678,2021-09-11,2021-08-30
CY,1 wk ahead inc case,point,NA,1361,2021-09-04,2021-08-30
CY,1 wk ahead inc case,quantile,0.025,401,2021-09-04,2021-08-30
CY,1 wk ahead inc case,quantile,0.250,1048,2021-09-04,2021-08-30
CY,1 wk ahead inc case,quantile,0.750,1730,2021-09-04,2021-08-30
CY,1 wk ahead inc case,quantile,0.975,4963,2021-09-04,2021-08-30
CY,2 wk ahead inc case,point,NA,936,2021-09-11,2021-08-30
CY,2 wk ahead inc case,quantile,0.025,78,2021-09-11,2021-08-30
CY,2 wk ahead inc case,quantile,0.250,521,2021-09-11,2021-08-30
CY,2 wk ahead inc case,quantile,0.750,1385,2021-09-11,2021-08-30
CY,2 wk ahead inc case,quantile,0.975,7256,2021-09-11,2021-08-30
CZ,1 wk ahead inc case,point,NA,1305,2021-09-04,2021-08-30
CZ,1 wk ahead inc case,quantile,0.025,385,2021-09-04,2021-08-30
CZ,1 wk ahead inc case,quantile,0.250,1005,2021-09-04,2021-08-30
CZ,1 wk ahead inc case,quantile,0.750,1658,2021-09-04,2021-08-30
CZ,1 wk ahead inc case,quantile,0.975,4759,2021-09-04,2021-08-30
CZ,2 wk ahead inc case,point,NA,1247,2021-09-11,2021-08-30
CZ,2 wk ahead inc case,quantile,0.025,104,2021-09-11,2021-08-30
CZ,2 wk ahead inc case,quantile,0.250,695,2021-09-11,2021-08-30
CZ,2 wk ahead inc case,quantile,0.750,1846,2021-09-11,2021-08-30
CZ,2 wk ahead inc case,quantile,0.975,9670,2021-09-11,2021-08-30
DE,1 wk ahead inc case,point,NA,79758,2021-09-04,2021-08-30
DE,1 wk ahead inc case,quantile,0.025,23529,2021-09-04,2021-08-30
DE,1 wk ahead inc case,quantile,0.250,61413,2021-09-04,2021-08-30
DE,1 wk ahead inc case,quantile,0.750,101372,2021-09-04,2021-08-30
DE,1 wk ahead inc case,quantile,0.975,290876,2021-09-04,2021-08-30
DE,2 wk ahead inc case,point,NA,93102,2021-09-11,2021-08-30
DE,2 wk ahead inc case,quantile,0.025,7727,2021-09-11,2021-08-30
DE,2 wk ahead inc case,quantile,0.250,51858,2021-09-11,2021-08-30
DE,2 wk ahead inc case,quantile,0.750,137792,2021-09-11,2021-08-30
DE,2 wk ahead inc case,quantile,0.975,721916,2021-09-11,2021-08-30
DK,1 wk ahead inc case,point,NA,6288,2021-09-04,2021-08-30
DK,1 wk ahead inc case,quantile,0.025,1855,2021-09-04,2021-08-30
DK,1 wk ahead inc case,quantile,0.250,4842,2021-09-04,2021-08-30
DK,1 wk ahead inc case,quantile,0.750,7992,2021-09-04,2021-08-30
DK,1 wk ahead inc case,quantile,0.975,22932,2021-09-04,2021-08-30
DK,2 wk ahead inc case,point,NA,5791,2021-09-11,2021-08-30
DK,2 wk ahead inc case,quantile,0.025,481,2021-09-11,2021-08-30
DK,2 wk ahead inc case,quantile,0.250,3226,2021-09-11,2021-08-30
DK,2 wk ahead inc case,quantile,0.750,8571,2021-09-11,2021-08-30
DK,2 wk ahead inc case,quantile,0.975,44902,2021-09-11,2021-08-30
EE,1 wk ahead inc case,point,NA,2953,2021-09-04,2021-08-30
EE,1 wk ahead inc case,quantile,0.025,871,2021-09-04,2021-08-30
EE,1 wk ahead inc case,quantile,0.250,2274,2021-09-04,2021-08-30
EE,1 wk ahead inc case,quantile,0.750,3753,2021-09-04,2021-08-30
EE,1 wk ahead inc case,quantile,0.975,10768,2021-09-04,2021-08-30
EE,2 wk ahead inc case,point,NA,3522,2021-09-11,2021-08-30
EE,2 wk ahead inc case,quantile,0.025,292,2021-09-11,2021-08-30
EE,2 wk ahead inc case,quantile,0.250,1962,2021-09-11,2021-08-30
EE,2 wk ahead inc case,quantile,0.750,5213,2021-09-11,2021-08-30
EE,2 wk ahead inc case,quantile,0.975,27312,2021-09-11,2021-08-30
