location,target,type,quantile,value,target_end_date,forecast_date
CZ,2 wk ahead inc death,quantile,0.750,157,2023-01-07,2022-12-26
CZ,2 wk ahead inc death,quantile,0.975,824,2023-01-07,2022-12-26
HR,1 wk ahead inc death,point,NA,95,2022-12-31,2022-12-26
HR,1 wk ahead inc death,quantile,0.025,28,2022-12-31,2022-12-26
HR,1 wk ahead inc death,quantile,0.250,73,2022-12-31,2022-12-26
HR,1 wk ahead inc death,quantile,0.750,120,2022-12-31,2022-12-26
HR,1 wk ahead inc death,quantile,0.975,346,2022-12-31,2022-12-26
HR,2 wk ahead inc death,point,NA,115,2023-01-07,2022-12-26
HR,2 wk ahead inc death,quantile,0.025,10,2023-01-07,2022-12-26
HR,2 wk ahead inc death,quantile,0.250,64,2023-01-07,2022-12-26
HR,2 wk ahead inc death,quantile,0.750,170,2023-01-07,2022-12-26
HR,2 wk ahead inc death,quantile,0.975,888,2023-01-07,2022-12-26
NO,1 wk ahead inc death,point,NA,264,2022-12-31,2022-12-26
NO,1 wk ahead inc death,quantile,0.025,78,2022-12-31,2022-12-26
NO,1 wk ahead inc death,quantile,0.250,203,2022-12-31,2022-12-26
NO,1 wk ahead inc death,quantile,0.750,336,2022-12-31,2022-12-26
NO,1 wk ahead inc death,quantile,0.975,963,2022-12-31,2022-12-26
NO,2 wk ahead inc death,point,NA,711,2023-01-07,2022-12-26
NO,2 wk ahead inc death,quantile,0.025,59,2023-01-07,2022-12-26
NO,2 wk ahead inc death,quantile,0.250,396,2023-01-07,2022-12-26
NO,2 wk ahead inc death,quantile,0.750,1052,2023-01-07,2022-12-26
NO,2 wk ahead inc death,quantile,0.975,5509,2023-01-07,2022-12-26
PL,1 wk ahead inc death,point,NA,35,2022-12-31,2022-12-26
PL,1 wk ahead inc death,quantile,0.025,10,2022-12-31,2022-12-26
PL,1 wk ahead inc death,quantile,0.250,27,2022-12-31,2022-12-26
PL,1 wk ahead inc death,quantile,0.750,44,2022-12-31,2022-12-26
PL,1 wk ahead inc death,quantile,0.975,126,2022-12-31,2022-12-26
PL,2 wk ahead inc death,point,NA,32,2023-01-07,2022-12-26
PL,2 wk ahead inc death,quantile,0.025,3,2023-01-07,2022-12-26
PL,2 wk ahead inc death,quantile,0.250,18,2023-01-07,2022-12-26
PL,2 wk ahead inc death,quantile,0.750,47,2023-01-07,2022-12-26
PL,2 wk ahead inc death,quantile,0.975,248,2023-01-07,2022-12-26
SI,1 wk ahead inc death,point,NA,17,2022-12-31,2022-12-26
SI,1 wk ahead inc death,quantile,0.025,5,2022-12-31,2022-12-26
SI,1 wk ahead inc death,quantile,0.250,13,2022-12-31,2022-12-26
SI,1 wk ahead inc death,quantile,0.750,22,2022-12-31,2022-12-26
SI,1 wk ahead inc death,quantile,0.975,63,2022-12-31,2022-12-26
SI,2 wk ahead inc death,point,NA,13,2023-01-07,2022-12-26
SI,2 wk ahead inc death,quantile,0.025,1,2023-01-07,2022-12-26
SI,2 wk ahead inc death,quantile,0.250,7,2023-01-07,2022-12-26
SI,2 wk ahead inc death,quantile,0.750,20,2023-01-07,2022-12-26
SI,2 wk ahead inc death,quantile,0.975,103,2023-01-07,2022-12-26
SK,1 wk ahead inc death,point,NA,17,2022-12-31,2022-12-26
SK,1 wk ahead inc death,quantile,0.025,5,2022-12-31,2022-12-26
SK,1 wk ahead inc death,quantile,0.250,13,2022-12-31,2022-12-26
SK,1 wk ahead inc death,quantile,0.750,21,2022-12-31,2022-12-26
SK,1 wk ahead inc death,quantile,0.975,61,2022-12-31,2022-12-26
SK,2 wk ahead inc death,point,NA,14,2023-01-07,2022-12-26
SK,2 wk ahead inc death,quantile,0.025,1,2023-01-07,2022-12-26
SK,2 wk ahead inc death,quantile,0.250,8,2023-01-07,2022-12-26
SK,2 wk ahead inc death,quantile,0.750,21,2023-01-07,2022-12-26
SK,2 wk ahead inc death,quantile,0.975,109,2023-01-07,2022-12-26
