location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,14794,2021-09-18,2021-09-13
AT,1 wk ahead inc case,quantile,0.025,4364,2021-09-18,2021-09-13
AT,1 wk ahead inc case,quantile,0.25,11392,2021-09-18,2021-09-13
AT,1 wk ahead inc case,quantile,0.75,18804,2021-09-18,2021-09-13
AT,1 wk ahead inc case,quantile,0.975,53955,2021-09-18,2021-09-13
AT,2 wk ahead inc case,point,NA,16530,2021-09-25,2021-09-13
AT,2 wk ahead inc case,quantile,0.025,1372,2021-09-25,2021-09-13
AT,2 wk ahead inc case,quantile,0.25,9207,2021-09-25,2021-09-13
AT,2 wk ahead inc case,quantile,0.75,24465,2021-09-25,2021-09-13
AT,2 wk ahead inc case,quantile,0.975,128177,2021-09-25,2021-09-13
BG,1 wk ahead inc case,point,NA,9331,2021-09-18,2021-09-13
BG,1 wk ahead inc case,quantile,0.025,2753,2021-09-18,2021-09-13
BG,1 wk ahead inc case,quantile,0.25,7185,2021-09-18,2021-09-13
BG,1 wk ahead inc case,quantile,0.75,11860,2021-09-18,2021-09-13
BG,1 wk ahead inc case,quantile,0.975,34032,2021-09-18,2021-09-13
BG,2 wk ahead inc case,point,NA,8974,2021-09-25,2021-09-13
BG,2 wk ahead inc case,quantile,0.025,745,2021-09-25,2021-09-13
BG,2 wk ahead inc case,quantile,0.25,4998,2021-09-25,2021-09-13
BG,2 wk ahead inc case,quantile,0.75,13281,2021-09-25,2021-09-13
BG,2 wk ahead inc case,quantile,0.975,69583,2021-09-25,2021-09-13
CY,1 wk ahead inc case,point,NA,786,2021-09-18,2021-09-13
CY,1 wk ahead inc case,quantile,0.025,232,2021-09-18,2021-09-13
CY,1 wk ahead inc case,quantile,0.25,605,2021-09-18,2021-09-13
CY,1 wk ahead inc case,quantile,0.75,999,2021-09-18,2021-09-13
CY,1 wk ahead inc case,quantile,0.975,2867,2021-09-18,2021-09-13
CY,2 wk ahead inc case,point,NA,496,2021-09-25,2021-09-13
CY,2 wk ahead inc case,quantile,0.025,41,2021-09-25,2021-09-13
CY,2 wk ahead inc case,quantile,0.25,276,2021-09-25,2021-09-13
CY,2 wk ahead inc case,quantile,0.75,734,2021-09-25,2021-09-13
CY,2 wk ahead inc case,quantile,0.975,3845,2021-09-25,2021-09-13
CZ,1 wk ahead inc case,point,NA,1835,2021-09-18,2021-09-13
