location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,34154,2022-12-17,2022-12-12
AT,1 wk ahead inc case,quantile,0.025,10075,2022-12-17,2022-12-12
AT,1 wk ahead inc case,quantile,0.250,26299,2022-12-17,2022-12-12
AT,1 wk ahead inc case,quantile,0.750,43410,2022-12-17,2022-12-12
AT,1 wk ahead inc case,quantile,0.975,124560,2022-12-17,2022-12-12
AT,2 wk ahead inc case,point,NA,34114,2022-12-24,2022-12-12
AT,2 wk ahead inc case,quantile,0.025,2831,2022-12-24,2022-12-12
AT,2 wk ahead inc case,quantile,0.250,19001,2022-12-24,2022-12-12
AT,2 wk ahead inc case,quantile,0.750,50488,2022-12-24,2022-12-12
AT,2 wk ahead inc case,quantile,0.975,264517,2022-12-24,2022-12-12
BG,1 wk ahead inc case,point,NA,1048,2022-12-17,2022-12-12
BG,1 wk ahead inc case,quantile,0.025,309,2022-12-17,2022-12-12
BG,1 wk ahead inc case,quantile,0.250,807,2022-12-17,2022-12-12
BG,1 wk ahead inc case,quantile,0.750,1332,2022-12-17,2022-12-12
BG,1 wk ahead inc case,quantile,0.975,3822,2022-12-17,2022-12-12
BG,2 wk ahead inc case,point,NA,979,2022-12-24,2022-12-12
BG,2 wk ahead inc case,quantile,0.025,81,2022-12-24,2022-12-12
BG,2 wk ahead inc case,quantile,0.250,545,2022-12-24,2022-12-12
BG,2 wk ahead inc case,quantile,0.750,1448,2022-12-24,2022-12-12
BG,2 wk ahead inc case,quantile,0.975,7589,2022-12-24,2022-12-12
HR,1 wk ahead inc case,point,NA,1720,2022-12-17,2022-12-12
HR,1 wk ahead inc case,quantile,0.025,507,2022-12-17,2022-12-12
HR,1 wk ahead inc case,quantile,0.250,1324,2022-12-17,2022-12-12
HR,1 wk ahead inc case,quantile,0.750,2186,2022-12-17,2022-12-12
HR,1 wk ahead inc case,quantile,0.975,6273,2022-12-17,2022-12-12
HR,2 wk ahead inc case,point,NA,1606,2022-12-24,2022-12-12
HR,2 wk ahead inc case,quantile,0.025,133,2022-12-24,2022-12-12
HR,2 wk ahead inc case,quantile,0.250,895,2022-12-24,2022-12-12
HR,2 wk ahead inc case,quantile,0.750,2377,2022-12-24,2022-12-12
HR,2 wk ahead inc case,quantile,0.975,12454,2022-12-24,2022-12-12
LT,1 wk ahead inc case,point,NA,3361,2022-12-17,2022-12-12
LT,1 wk ahead inc case,quantile,0.025,992,2022-12-17,2022-12-12
LT,1 wk ahead inc case,quantile,0.250,2588,2022-12-17,2022-12-12
LT,1 wk ahead inc case,quantile,0.750,4272,2022-12-17,2022-12-12
LT,1 wk ahead inc case,quantile,0.975,12258,2022-12-17,2022-12-12
LT,2 wk ahead inc case,point,NA,3486,2022-12-24,2022-12-12
LT,2 wk ahead inc case,quantile,0.025,289,2022-12-24,2022-12-12
LT,2 wk ahead inc case,quantile,0.250,1942,2022-12-24,2022-12-12
LT,2 wk ahead inc case,quantile,0.750,5159,2022-12-24,2022-12-12
LT,2 wk ahead inc case,quantile,0.975,27030,2022-12-24,2022-12-12
NO,1 wk ahead inc case,point,NA,1051,2022-12-17,2022-12-12
NO,1 wk ahead inc case,quantile,0.025,310,2022-12-17,2022-12-12
NO,1 wk ahead inc case,quantile,0.250,809,2022-12-17,2022-12-12
NO,1 wk ahead inc case,quantile,0.750,1336,2022-12-17,2022-12-12
NO,1 wk ahead inc case,quantile,0.975,3834,2022-12-17,2022-12-12
NO,2 wk ahead inc case,point,NA,981,2022-12-24,2022-12-12
NO,2 wk ahead inc case,quantile,0.025,81,2022-12-24,2022-12-12
NO,2 wk ahead inc case,quantile,0.250,546,2022-12-24,2022-12-12
NO,2 wk ahead inc case,quantile,0.750,1452,2022-12-24,2022-12-12
NO,2 wk ahead inc case,quantile,0.975,7608,2022-12-24,2022-12-12
PL,1 wk ahead inc case,point,NA,2814,2022-12-17,2022-12-12
PL,1 wk ahead inc case,quantile,0.025,830,2022-12-17,2022-12-12
PL,1 wk ahead inc case,quantile,0.250,2166,2022-12-17,2022-12-12
PL,1 wk ahead inc case,quantile,0.750,3576,2022-12-17,2022-12-12
PL,1 wk ahead inc case,quantile,0.975,10261,2022-12-17,2022-12-12
PL,2 wk ahead inc case,point,NA,2628,2022-12-24,2022-12-12
PL,2 wk ahead inc case,quantile,0.025,218,2022-12-24,2022-12-12
PL,2 wk ahead inc case,quantile,0.250,1464,2022-12-24,2022-12-12
PL,2 wk ahead inc case,quantile,0.750,3890,2022-12-24,2022-12-12
PL,2 wk ahead inc case,quantile,0.975,20380,2022-12-24,2022-12-12
SK,1 wk ahead inc case,point,NA,1360,2022-12-17,2022-12-12
SK,1 wk ahead inc case,quantile,0.025,401,2022-12-17,2022-12-12
SK,1 wk ahead inc case,quantile,0.250,1047,2022-12-17,2022-12-12
SK,1 wk ahead inc case,quantile,0.750,1729,2022-12-17,2022-12-12
SK,1 wk ahead inc case,quantile,0.975,4960,2022-12-17,2022-12-12
SK,2 wk ahead inc case,point,NA,1264,2022-12-24,2022-12-12
SK,2 wk ahead inc case,quantile,0.025,105,2022-12-24,2022-12-12
SK,2 wk ahead inc case,quantile,0.250,704,2022-12-24,2022-12-12
SK,2 wk ahead inc case,quantile,0.750,1871,2022-12-24,2022-12-12
SK,2 wk ahead inc case,quantile,0.975,9803,2022-12-24,2022-12-12
AT,1 wk ahead inc death,point,NA,17,2022-12-17,2022-12-12
AT,1 wk ahead inc death,quantile,0.025,5,2022-12-17,2022-12-12
AT,1 wk ahead inc death,quantile,0.250,13,2022-12-17,2022-12-12
AT,1 wk ahead inc death,quantile,0.750,22,2022-12-17,2022-12-12
AT,1 wk ahead inc death,quantile,0.975,64,2022-12-17,2022-12-12
AT,2 wk ahead inc death,point,NA,11,2022-12-24,2022-12-12
AT,2 wk ahead inc death,quantile,0.025,1,2022-12-24,2022-12-12
AT,2 wk ahead inc death,quantile,0.250,6,2022-12-24,2022-12-12
AT,2 wk ahead inc death,quantile,0.750,16,2022-12-24,2022-12-12
AT,2 wk ahead inc death,quantile,0.975,82,2022-12-24,2022-12-12
BG,1 wk ahead inc death,point,NA,5,2022-12-17,2022-12-12
BG,1 wk ahead inc death,quantile,0.025,1,2022-12-17,2022-12-12
BG,1 wk ahead inc death,quantile,0.250,4,2022-12-17,2022-12-12
BG,1 wk ahead inc death,quantile,0.750,6,2022-12-17,2022-12-12
BG,1 wk ahead inc death,quantile,0.975,17,2022-12-17,2022-12-12
BG,2 wk ahead inc death,point,NA,1,2022-12-24,2022-12-12
BG,2 wk ahead inc death,quantile,0.025,0,2022-12-24,2022-12-12
BG,2 wk ahead inc death,quantile,0.250,1,2022-12-24,2022-12-12
BG,2 wk ahead inc death,quantile,0.750,2,2022-12-24,2022-12-12
BG,2 wk ahead inc death,quantile,0.975,11,2022-12-24,2022-12-12
HR,1 wk ahead inc death,point,NA,55,2022-12-17,2022-12-12
HR,1 wk ahead inc death,quantile,0.025,16,2022-12-17,2022-12-12
HR,1 wk ahead inc death,quantile,0.250,42,2022-12-17,2022-12-12
HR,1 wk ahead inc death,quantile,0.750,70,2022-12-17,2022-12-12
HR,1 wk ahead inc death,quantile,0.975,200,2022-12-17,2022-12-12
HR,2 wk ahead inc death,point,NA,48,2022-12-24,2022-12-12
