location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,25170,2022-11-12,2022-11-07
AT,1 wk ahead inc case,quantile,0.025,7425,2022-11-12,2022-11-07
AT,1 wk ahead inc case,quantile,0.250,19381,2022-11-12,2022-11-07
AT,1 wk ahead inc case,quantile,0.750,31991,2022-11-12,2022-11-07
AT,1 wk ahead inc case,quantile,0.975,91796,2022-11-12,2022-11-07
AT,2 wk ahead inc case,point,NA,19992,2022-11-19,2022-11-07
AT,2 wk ahead inc case,quantile,0.025,1659,2022-11-19,2022-11-07
AT,2 wk ahead inc case,quantile,0.250,11135,2022-11-19,2022-11-07
AT,2 wk ahead inc case,quantile,0.750,29588,2022-11-19,2022-11-07
AT,2 wk ahead inc case,quantile,0.975,155015,2022-11-19,2022-11-07
HR,1 wk ahead inc case,point,NA,1510,2022-11-12,2022-11-07
HR,1 wk ahead inc case,quantile,0.025,445,2022-11-12,2022-11-07
HR,1 wk ahead inc case,quantile,0.250,1162,2022-11-12,2022-11-07
HR,1 wk ahead inc case,quantile,0.750,1919,2022-11-12,2022-11-07
HR,1 wk ahead inc case,quantile,0.975,5505,2022-11-12,2022-11-07
HR,2 wk ahead inc case,point,NA,1196,2022-11-19,2022-11-07
HR,2 wk ahead inc case,quantile,0.025,99,2022-11-19,2022-11-07
HR,2 wk ahead inc case,quantile,0.250,666,2022-11-19,2022-11-07
HR,2 wk ahead inc case,quantile,0.750,1770,2022-11-19,2022-11-07
HR,2 wk ahead inc case,quantile,0.975,9272,2022-11-19,2022-11-07
NO,1 wk ahead inc case,point,NA,851,2022-11-12,2022-11-07
NO,1 wk ahead inc case,quantile,0.025,251,2022-11-12,2022-11-07
NO,1 wk ahead inc case,quantile,0.250,655,2022-11-12,2022-11-07
NO,1 wk ahead inc case,quantile,0.750,1081,2022-11-12,2022-11-07
NO,1 wk ahead inc case,quantile,0.975,3102,2022-11-12,2022-11-07
NO,2 wk ahead inc case,point,NA,724,2022-11-19,2022-11-07
NO,2 wk ahead inc case,quantile,0.025,60,2022-11-19,2022-11-07
NO,2 wk ahead inc case,quantile,0.250,403,2022-11-19,2022-11-07
NO,2 wk ahead inc case,quantile,0.750,1072,2022-11-19,2022-11-07
NO,2 wk ahead inc case,quantile,0.975,5615,2022-11-19,2022-11-07
PL,1 wk ahead inc case,point,NA,3072,2022-11-12,2022-11-07
PL,1 wk ahead inc case,quantile,0.025,906,2022-11-12,2022-11-07
PL,1 wk ahead inc case,quantile,0.250,2365,2022-11-12,2022-11-07
PL,1 wk ahead inc case,quantile,0.750,3905,2022-11-12,2022-11-07
PL,1 wk ahead inc case,quantile,0.975,11204,2022-11-12,2022-11-07
PL,2 wk ahead inc case,point,NA,2286,2022-11-19,2022-11-07
PL,2 wk ahead inc case,quantile,0.025,190,2022-11-19,2022-11-07
PL,2 wk ahead inc case,quantile,0.250,1273,2022-11-19,2022-11-07
PL,2 wk ahead inc case,quantile,0.750,3383,2022-11-19,2022-11-07
PL,2 wk ahead inc case,quantile,0.975,17727,2022-11-19,2022-11-07
RO,1 wk ahead inc case,point,NA,2683,2022-11-12,2022-11-07
RO,1 wk ahead inc case,quantile,0.025,792,2022-11-12,2022-11-07
RO,1 wk ahead inc case,quantile,0.250,2066,2022-11-12,2022-11-07
RO,1 wk ahead inc case,quantile,0.750,3410,2022-11-12,2022-11-07
RO,1 wk ahead inc case,quantile,0.975,9785,2022-11-12,2022-11-07
RO,2 wk ahead inc case,point,NA,2501,2022-11-19,2022-11-07
RO,2 wk ahead inc case,quantile,0.025,208,2022-11-19,2022-11-07
RO,2 wk ahead inc case,quantile,0.250,1393,2022-11-19,2022-11-07
RO,2 wk ahead inc case,quantile,0.750,3702,2022-11-19,2022-11-07
RO,2 wk ahead inc case,quantile,0.975,19397,2022-11-19,2022-11-07
SI,1 wk ahead inc case,point,NA,3583,2022-11-12,2022-11-07
SI,1 wk ahead inc case,quantile,0.025,1057,2022-11-12,2022-11-07
