location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,116785,2021-11-27,2021-11-22
AT,1 wk ahead inc case,quantile,0.025,34452,2021-11-27,2021-11-22
AT,1 wk ahead inc case,quantile,0.250,89925,2021-11-27,2021-11-22
AT,1 wk ahead inc case,quantile,0.750,148434,2021-11-27,2021-11-22
AT,1 wk ahead inc case,quantile,0.975,425917,2021-11-27,2021-11-22
AT,2 wk ahead inc case,point,NA,132180,2021-12-04,2021-11-22
AT,2 wk ahead inc case,quantile,0.025,10971,2021-12-04,2021-11-22
AT,2 wk ahead inc case,quantile,0.250,73624,2021-12-04,2021-11-22
AT,2 wk ahead inc case,quantile,0.750,195627,2021-12-04,2021-11-22
AT,2 wk ahead inc case,quantile,0.975,1024926,2021-12-04,2021-11-22
BG,1 wk ahead inc case,point,NA,14230,2021-11-27,2021-11-22
BG,1 wk ahead inc case,quantile,0.025,4198,2021-11-27,2021-11-22
BG,1 wk ahead inc case,quantile,0.250,10957,2021-11-27,2021-11-22
BG,1 wk ahead inc case,quantile,0.750,18087,2021-11-27,2021-11-22
BG,1 wk ahead inc case,quantile,0.975,51898,2021-11-27,2021-11-22
BG,2 wk ahead inc case,point,NA,11298,2021-12-04,2021-11-22
BG,2 wk ahead inc case,quantile,0.025,938,2021-12-04,2021-11-22
BG,2 wk ahead inc case,quantile,0.250,6293,2021-12-04,2021-11-22
BG,2 wk ahead inc case,quantile,0.750,16721,2021-12-04,2021-11-22
BG,2 wk ahead inc case,quantile,0.975,87604,2021-12-04,2021-11-22
CZ,1 wk ahead inc case,point,NA,126656,2021-11-27,2021-11-22
CZ,1 wk ahead inc case,quantile,0.025,37363,2021-11-27,2021-11-22
CZ,1 wk ahead inc case,quantile,0.250,97525,2021-11-27,2021-11-22
CZ,1 wk ahead inc case,quantile,0.750,160980,2021-11-27,2021-11-22
CZ,1 wk ahead inc case,quantile,0.975,461914,2021-11-27,2021-11-22
CZ,2 wk ahead inc case,point,NA,155033,2021-12-04,2021-11-22
CZ,2 wk ahead inc case,quantile,0.025,12868,2021-12-04,2021-11-22
CZ,2 wk ahead inc case,quantile,0.250,86353,2021-12-04,2021-11-22
CZ,2 wk ahead inc case,quantile,0.750,229449,2021-12-04,2021-11-22
CZ,2 wk ahead inc case,quantile,0.975,1202126,2021-12-04,2021-11-22
DE,1 wk ahead inc case,point,NA,410811,2021-11-27,2021-11-22
DE,1 wk ahead inc case,quantile,0.025,121189,2021-11-27,2021-11-22
DE,1 wk ahead inc case,quantile,0.250,316324,2021-11-27,2021-11-22
DE,1 wk ahead inc case,quantile,0.750,522141,2021-11-27,2021-11-22
DE,1 wk ahead inc case,quantile,0.975,1498227,2021-11-27,2021-11-22
DE,2 wk ahead inc case,point,NA,476496,2021-12-04,2021-11-22
DE,2 wk ahead inc case,quantile,0.025,39549,2021-12-04,2021-11-22
DE,2 wk ahead inc case,quantile,0.250,265408,2021-12-04,2021-11-22
DE,2 wk ahead inc case,quantile,0.750,705214,2021-12-04,2021-11-22
DE,2 wk ahead inc case,quantile,0.975,3694751,2021-12-04,2021-11-22
DK,1 wk ahead inc case,point,NA,24968,2021-11-27,2021-11-22
DK,1 wk ahead inc case,quantile,0.025,7366,2021-11-27,2021-11-22
DK,1 wk ahead inc case,quantile,0.250,19226,2021-11-27,2021-11-22
DK,1 wk ahead inc case,quantile,0.750,31735,2021-11-27,2021-11-22
DK,1 wk ahead inc case,quantile,0.975,91060,2021-11-27,2021-11-22
DK,2 wk ahead inc case,point,NA,19029,2021-12-04,2021-11-22
DK,2 wk ahead inc case,quantile,0.025,1579,2021-12-04,2021-11-22
DK,2 wk ahead inc case,quantile,0.250,10599,2021-12-04,2021-11-22
DK,2 wk ahead inc case,quantile,0.750,28163,2021-12-04,2021-11-22
DK,2 wk ahead inc case,quantile,0.975,147550,2021-12-04,2021-11-22
EE,1 wk ahead inc case,point,NA,4112,2021-11-27,2021-11-22
EE,1 wk ahead inc case,quantile,0.025,1213,2021-11-27,2021-11-22
EE,1 wk ahead inc case,quantile,0.250,3167,2021-11-27,2021-11-22
