location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,32936,2022-05-14,2022-05-09
AT,1 wk ahead inc case,quantile,0.025,9716,2022-05-14,2022-05-09
AT,1 wk ahead inc case,quantile,0.25,25361,2022-05-14,2022-05-09
AT,1 wk ahead inc case,quantile,0.75,41861,2022-05-14,2022-05-09
AT,1 wk ahead inc case,quantile,0.975,120117,2022-05-14,2022-05-09
AT,2 wk ahead inc case,point,NA,29010,2022-05-21,2022-05-09
AT,2 wk ahead inc case,quantile,0.025,2408,2022-05-21,2022-05-09
AT,2 wk ahead inc case,quantile,0.25,16159,2022-05-21,2022-05-09
AT,2 wk ahead inc case,quantile,0.75,42935,2022-05-21,2022-05-09
AT,2 wk ahead inc case,quantile,0.975,224946,2022-05-21,2022-05-09
DK,1 wk ahead inc case,point,NA,4998,2022-05-14,2022-05-09
DK,1 wk ahead inc case,quantile,0.025,1474,2022-05-14,2022-05-09
DK,1 wk ahead inc case,quantile,0.25,3848,2022-05-14,2022-05-09
DK,1 wk ahead inc case,quantile,0.75,6352,2022-05-14,2022-05-09
DK,1 wk ahead inc case,quantile,0.975,18227,2022-05-14,2022-05-09
DK,2 wk ahead inc case,point,NA,4040,2022-05-21,2022-05-09
DK,2 wk ahead inc case,quantile,0.025,335,2022-05-21,2022-05-09
DK,2 wk ahead inc case,quantile,0.25,2250,2022-05-21,2022-05-09
DK,2 wk ahead inc case,quantile,0.75,5979,2022-05-21,2022-05-09
DK,2 wk ahead inc case,quantile,0.975,31323,2022-05-21,2022-05-09
FR,1 wk ahead inc case,point,NA,194490,2022-05-14,2022-05-09
FR,1 wk ahead inc case,quantile,0.025,57375,2022-05-14,2022-05-09
FR,1 wk ahead inc case,quantile,0.25,149757,2022-05-14,2022-05-09
FR,1 wk ahead inc case,quantile,0.75,247197,2022-05-14,2022-05-09
FR,1 wk ahead inc case,quantile,0.975,709305,2022-05-14,2022-05-09
FR,2 wk ahead inc case,point,NA,136582,2022-05-21,2022-05-09
FR,2 wk ahead inc case,quantile,0.025,11336,2022-05-21,2022-05-09
FR,2 wk ahead inc case,quantile,0.25,76076,2022-05-21,2022-05-09
FR,2 wk ahead inc case,quantile,0.75,202141,2022-05-21,2022-05-09
FR,2 wk ahead inc case,quantile,0.975,1059055,2022-05-21,2022-05-09
HR,1 wk ahead inc case,point,NA,4031,2022-05-14,2022-05-09
HR,1 wk ahead inc case,quantile,0.025,1189,2022-05-14,2022-05-09
HR,1 wk ahead inc case,quantile,0.25,3104,2022-05-14,2022-05-09
HR,1 wk ahead inc case,quantile,0.75,5124,2022-05-14,2022-05-09
HR,1 wk ahead inc case,quantile,0.975,14703,2022-05-14,2022-05-09
HR,2 wk ahead inc case,point,NA,3511,2022-05-21,2022-05-09
HR,2 wk ahead inc case,quantile,0.025,291,2022-05-21,2022-05-09
HR,2 wk ahead inc case,quantile,0.25,1956,2022-05-21,2022-05-09
HR,2 wk ahead inc case,quantile,0.75,5196,2022-05-21,2022-05-09
HR,2 wk ahead inc case,quantile,0.975,27225,2022-05-21,2022-05-09
IT,1 wk ahead inc case,point,NA,236226,2022-05-14,2022-05-09
IT,1 wk ahead inc case,quantile,0.025,69687,2022-05-14,2022-05-09
IT,1 wk ahead inc case,quantile,0.25,181894,2022-05-14,2022-05-09
IT,1 wk ahead inc case,quantile,0.75,300244,2022-05-14,2022-05-09
IT,1 wk ahead inc case,quantile,0.975,861517,2022-05-14,2022-05-09
IT,2 wk ahead inc case,point,NA,179492,2022-05-21,2022-05-09
IT,2 wk ahead inc case,quantile,0.025,14898,2022-05-21,2022-05-09
IT,2 wk ahead inc case,quantile,0.25,99977,2022-05-21,2022-05-09
IT,2 wk ahead inc case,quantile,0.75,265648,2022-05-21,2022-05-09
IT,2 wk ahead inc case,quantile,0.975,1391779,2022-05-21,2022-05-09
MT,1 wk ahead inc case,point,NA,760,2022-05-14,2022-05-09
MT,1 wk ahead inc case,quantile,0.025,224,2022-05-14,2022-05-09
MT,1 wk ahead inc case,quantile,0.25,585,2022-05-14,2022-05-09
MT,1 wk ahead inc case,quantile,0.75,965,2022-05-14,2022-05-09
MT,1 wk ahead inc case,quantile,0.975,2770,2022-05-14,2022-05-09
MT,2 wk ahead inc case,point,NA,563,2022-05-21,2022-05-09
MT,2 wk ahead inc case,quantile,0.025,47,2022-05-21,2022-05-09
MT,2 wk ahead inc case,quantile,0.25,314,2022-05-21,2022-05-09
MT,2 wk ahead inc case,quantile,0.75,833,2022-05-21,2022-05-09
MT,2 wk ahead inc case,quantile,0.975,4366,2022-05-21,2022-05-09
NO,1 wk ahead inc case,point,NA,1603,2022-05-14,2022-05-09
NO,1 wk ahead inc case,quantile,0.025,473,2022-05-14,2022-05-09
NO,1 wk ahead inc case,quantile,0.25,1234,2022-05-14,2022-05-09
NO,1 wk ahead inc case,quantile,0.75,2037,2022-05-14,2022-05-09
NO,1 wk ahead inc case,quantile,0.975,5845,2022-05-14,2022-05-09
NO,2 wk ahead inc case,point,NA,1303,2022-05-21,2022-05-09
NO,2 wk ahead inc case,quantile,0.025,108,2022-05-21,2022-05-09
NO,2 wk ahead inc case,quantile,0.25,726,2022-05-21,2022-05-09
NO,2 wk ahead inc case,quantile,0.75,1928,2022-05-21,2022-05-09
NO,2 wk ahead inc case,quantile,0.975,10103,2022-05-21,2022-05-09
PL,1 wk ahead inc case,point,NA,2480,2022-05-14,2022-05-09
PL,1 wk ahead inc case,quantile,0.025,732,2022-05-14,2022-05-09
PL,1 wk ahead inc case,quantile,0.25,1910,2022-05-14,2022-05-09
PL,1 wk ahead inc case,quantile,0.75,3152,2022-05-14,2022-05-09
PL,1 wk ahead inc case,quantile,0.975,9045,2022-05-14,2022-05-09
PL,2 wk ahead inc case,point,NA,1596,2022-05-21,2022-05-09
PL,2 wk ahead inc case,quantile,0.025,132,2022-05-21,2022-05-09
PL,2 wk ahead inc case,quantile,0.25,889,2022-05-21,2022-05-09
PL,2 wk ahead inc case,quantile,0.75,2362,2022-05-21,2022-05-09
PL,2 wk ahead inc case,quantile,0.975,12373,2022-05-21,2022-05-09
SI,1 wk ahead inc case,point,NA,4955,2022-05-14,2022-05-09
SI,1 wk ahead inc case,quantile,0.025,1462,2022-05-14,2022-05-09
SI,1 wk ahead inc case,quantile,0.25,3815,2022-05-14,2022-05-09
SI,1 wk ahead inc case,quantile,0.75,6298,2022-05-14,2022-05-09
SI,1 wk ahead inc case,quantile,0.975,18072,2022-05-14,2022-05-09
SI,2 wk ahead inc case,point,NA,4462,2022-05-21,2022-05-09
SI,2 wk ahead inc case,quantile,0.025,370,2022-05-21,2022-05-09
SI,2 wk ahead inc case,quantile,0.25,2486,2022-05-21,2022-05-09
SI,2 wk ahead inc case,quantile,0.75,6604,2022-05-21,2022-05-09
SI,2 wk ahead inc case,quantile,0.975,34601,2022-05-21,2022-05-09
AT,1 wk ahead inc death,point,NA,55,2022-05-14,2022-05-09
AT,1 wk ahead inc death,quantile,0.025,16,2022-05-14,2022-05-09
AT,1 wk ahead inc death,quantile,0.25,42,2022-05-14,2022-05-09
AT,1 wk ahead inc death,quantile,0.75,70,2022-05-14,2022-05-09
AT,1 wk ahead inc death,quantile,0.975,201,2022-05-14,2022-05-09
AT,2 wk ahead inc death,point,NA,33,2022-05-21,2022-05-09
AT,2 wk ahead inc death,quantile,0.025,3,2022-05-21,2022-05-09
AT,2 wk ahead inc death,quantile,0.25,18,2022-05-21,2022-05-09
AT,2 wk ahead inc death,quantile,0.75,49,2022-05-21,2022-05-09
AT,2 wk ahead inc death,quantile,0.975,257,2022-05-21,2022-05-09
DK,1 wk ahead inc death,point,NA,72,2022-05-14,2022-05-09
DK,1 wk ahead inc death,quantile,0.025,21,2022-05-14,2022-05-09
DK,1 wk ahead inc death,quantile,0.25,55,2022-05-14,2022-05-09
DK,1 wk ahead inc death,quantile,0.75,91,2022-05-14,2022-05-09
DK,1 wk ahead inc death,quantile,0.975,261,2022-05-14,2022-05-09
DK,2 wk ahead inc death,point,NA,67,2022-05-21,2022-05-09
DK,2 wk ahead inc death,quantile,0.025,6,2022-05-21,2022-05-09
DK,2 wk ahead inc death,quantile,0.25,37,2022-05-21,2022-05-09
DK,2 wk ahead inc death,quantile,0.75,99,2022-05-21,2022-05-09
DK,2 wk ahead inc death,quantile,0.975,516,2022-05-21,2022-05-09
FR,1 wk ahead inc death,point,NA,579,2022-05-14,2022-05-09
FR,1 wk ahead inc death,quantile,0.025,171,2022-05-14,2022-05-09
FR,1 wk ahead inc death,quantile,0.25,446,2022-05-14,2022-05-09
FR,1 wk ahead inc death,quantile,0.75,736,2022-05-14,2022-05-09
FR,1 wk ahead inc death,quantile,0.975,2111,2022-05-14,2022-05-09
FR,2 wk ahead inc death,point,NA,453,2022-05-21,2022-05-09
FR,2 wk ahead inc death,quantile,0.025,38,2022-05-21,2022-05-09
FR,2 wk ahead inc death,quantile,0.25,252,2022-05-21,2022-05-09
FR,2 wk ahead inc death,quantile,0.75,670,2022-05-21,2022-05-09
FR,2 wk ahead inc death,quantile,0.975,3511,2022-05-21,2022-05-09
HR,1 wk ahead inc death,point,NA,55,2022-05-14,2022-05-09
HR,1 wk ahead inc death,quantile,0.025,16,2022-05-14,2022-05-09
HR,1 wk ahead inc death,quantile,0.25,42,2022-05-14,2022-05-09
HR,1 wk ahead inc death,quantile,0.75,70,2022-05-14,2022-05-09
HR,1 wk ahead inc death,quantile,0.975,200,2022-05-14,2022-05-09
HR,2 wk ahead inc death,point,NA,54,2022-05-21,2022-05-09
HR,2 wk ahead inc death,quantile,0.025,4,2022-05-21,2022-05-09
HR,2 wk ahead inc death,quantile,0.25,30,2022-05-21,2022-05-09
HR,2 wk ahead inc death,quantile,0.75,80,2022-05-21,2022-05-09
HR,2 wk ahead inc death,quantile,0.975,417,2022-05-21,2022-05-09
IT,1 wk ahead inc death,point,NA,825,2022-05-14,2022-05-09
IT,1 wk ahead inc death,quantile,0.025,243,2022-05-14,2022-05-09
IT,1 wk ahead inc death,quantile,0.25,636,2022-05-14,2022-05-09
IT,1 wk ahead inc death,quantile,0.75,1049,2022-05-14,2022-05-09
IT,1 wk ahead inc death,quantile,0.975,3010,2022-05-14,2022-05-09
IT,2 wk ahead inc death,point,NA,759,2022-05-21,2022-05-09
IT,2 wk ahead inc death,quantile,0.025,63,2022-05-21,2022-05-09
IT,2 wk ahead inc death,quantile,0.25,423,2022-05-21,2022-05-09
IT,2 wk ahead inc death,quantile,0.75,1124,2022-05-21,2022-05-09
IT,2 wk ahead inc death,quantile,0.975,5887,2022-05-21,2022-05-09
MT,1 wk ahead inc death,point,NA,10,2022-05-14,2022-05-09
MT,1 wk ahead inc death,quantile,0.025,3,2022-05-14,2022-05-09
MT,1 wk ahead inc death,quantile,0.25,8,2022-05-14,2022-05-09
MT,1 wk ahead inc death,quantile,0.75,13,2022-05-14,2022-05-09
MT,1 wk ahead inc death,quantile,0.975,37,2022-05-14,2022-05-09
MT,2 wk ahead inc death,point,NA,10,2022-05-21,2022-05-09
MT,2 wk ahead inc death,quantile,0.025,1,2022-05-21,2022-05-09
MT,2 wk ahead inc death,quantile,0.25,6,2022-05-21,2022-05-09
MT,2 wk ahead inc death,quantile,0.75,15,2022-05-21,2022-05-09
MT,2 wk ahead inc death,quantile,0.975,79,2022-05-21,2022-05-09
NO,1 wk ahead inc death,point,NA,8,2022-05-14,2022-05-09
NO,1 wk ahead inc death,quantile,0.025,2,2022-05-14,2022-05-09
NO,1 wk ahead inc death,quantile,0.25,6,2022-05-14,2022-05-09
NO,1 wk ahead inc death,quantile,0.75,10,2022-05-14,2022-05-09
NO,1 wk ahead inc death,quantile,0.975,30,2022-05-14,2022-05-09
NO,2 wk ahead inc death,point,NA,6,2022-05-21,2022-05-09
NO,2 wk ahead inc death,quantile,0.025,1,2022-05-21,2022-05-09
NO,2 wk ahead inc death,quantile,0.25,3,2022-05-21,2022-05-09
NO,2 wk ahead inc death,quantile,0.75,9,2022-05-21,2022-05-09
NO,2 wk ahead inc death,quantile,0.975,47,2022-05-21,2022-05-09
PL,1 wk ahead inc death,point,NA,28,2022-05-14,2022-05-09
PL,1 wk ahead inc death,quantile,0.025,8,2022-05-14,2022-05-09
PL,1 wk ahead inc death,quantile,0.25,22,2022-05-14,2022-05-09
PL,1 wk ahead inc death,quantile,0.75,36,2022-05-14,2022-05-09
PL,1 wk ahead inc death,quantile,0.975,103,2022-05-14,2022-05-09
PL,2 wk ahead inc death,point,NA,14,2022-05-21,2022-05-09
PL,2 wk ahead inc death,quantile,0.025,1,2022-05-21,2022-05-09
PL,2 wk ahead inc death,quantile,0.25,8,2022-05-21,2022-05-09
PL,2 wk ahead inc death,quantile,0.75,21,2022-05-21,2022-05-09
