location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,587,2021-06-26,2021-06-21
AT,1 wk ahead inc case,quantile,0.025,173,2021-06-26,2021-06-21
AT,1 wk ahead inc case,quantile,0.25,452,2021-06-26,2021-06-21
AT,1 wk ahead inc case,quantile,0.75,746,2021-06-26,2021-06-21
AT,1 wk ahead inc case,quantile,0.975,2141,2021-06-26,2021-06-21
AT,2 wk ahead inc case,point,NA,325,2021-07-03,2021-06-21
AT,2 wk ahead inc case,quantile,0.025,27,2021-07-03,2021-06-21
AT,2 wk ahead inc case,quantile,0.25,181,2021-07-03,2021-06-21
AT,2 wk ahead inc case,quantile,0.75,480,2021-07-03,2021-06-21
AT,2 wk ahead inc case,quantile,0.975,2517,2021-07-03,2021-06-21
BE,1 wk ahead inc case,point,NA,1927,2021-06-26,2021-06-21
BE,1 wk ahead inc case,quantile,0.025,568,2021-06-26,2021-06-21
BE,1 wk ahead inc case,quantile,0.25,1484,2021-06-26,2021-06-21
BE,1 wk ahead inc case,quantile,0.75,2449,2021-06-26,2021-06-21
BE,1 wk ahead inc case,quantile,0.975,7026,2021-06-26,2021-06-21
BE,2 wk ahead inc case,point,NA,1084,2021-07-03,2021-06-21
BE,2 wk ahead inc case,quantile,0.025,90,2021-07-03,2021-06-21
BE,2 wk ahead inc case,quantile,0.25,604,2021-07-03,2021-06-21
BE,2 wk ahead inc case,quantile,0.75,1604,2021-07-03,2021-06-21
BE,2 wk ahead inc case,quantile,0.975,8402,2021-07-03,2021-06-21
BG,1 wk ahead inc case,point,NA,605,2021-06-26,2021-06-21
BG,1 wk ahead inc case,quantile,0.025,178,2021-06-26,2021-06-21
BG,1 wk ahead inc case,quantile,0.25,466,2021-06-26,2021-06-21
BG,1 wk ahead inc case,quantile,0.75,768,2021-06-26,2021-06-21
BG,1 wk ahead inc case,quantile,0.975,2205,2021-06-26,2021-06-21
BG,2 wk ahead inc case,point,NA,507,2021-07-03,2021-06-21
BG,2 wk ahead inc case,quantile,0.025,42,2021-07-03,2021-06-21
BG,2 wk ahead inc case,quantile,0.25,282,2021-07-03,2021-06-21
BG,2 wk ahead inc case,quantile,0.75,750,2021-07-03,2021-06-21
BG,2 wk ahead inc case,quantile,0.975,3928,2021-07-03,2021-06-21
CY,1 wk ahead inc case,point,NA,510,2021-06-26,2021-06-21
CY,1 wk ahead inc case,quantile,0.025,150,2021-06-26,2021-06-21
CY,1 wk ahead inc case,quantile,0.25,393,2021-06-26,2021-06-21
CY,1 wk ahead inc case,quantile,0.75,648,2021-06-26,2021-06-21
CY,1 wk ahead inc case,quantile,0.975,1860,2021-06-26,2021-06-21
CY,2 wk ahead inc case,point,NA,572,2021-07-03,2021-06-21
CY,2 wk ahead inc case,quantile,0.025,48,2021-07-03,2021-06-21
CY,2 wk ahead inc case,quantile,0.25,319,2021-07-03,2021-06-21
CY,2 wk ahead inc case,quantile,0.75,847,2021-07-03,2021-06-21
CY,2 wk ahead inc case,quantile,0.975,4438,2021-07-03,2021-06-21
CZ,1 wk ahead inc case,point,NA,465,2021-06-26,2021-06-21
CZ,1 wk ahead inc case,quantile,0.025,137,2021-06-26,2021-06-21
CZ,1 wk ahead inc case,quantile,0.25,358,2021-06-26,2021-06-21
CZ,1 wk ahead inc case,quantile,0.75,591,2021-06-26,2021-06-21
CZ,1 wk ahead inc case,quantile,0.975,1696,2021-06-26,2021-06-21
CZ,2 wk ahead inc case,point,NA,239,2021-07-03,2021-06-21
CZ,2 wk ahead inc case,quantile,0.025,20,2021-07-03,2021-06-21
CZ,2 wk ahead inc case,quantile,0.25,133,2021-07-03,2021-06-21
CZ,2 wk ahead inc case,quantile,0.75,354,2021-07-03,2021-06-21
CZ,2 wk ahead inc case,quantile,0.975,1857,2021-07-03,2021-06-21
DE,1 wk ahead inc case,point,NA,3707,2021-06-26,2021-06-21
DE,1 wk ahead inc case,quantile,0.025,1094,2021-06-26,2021-06-21
DE,1 wk ahead inc case,quantile,0.25,2855,2021-06-26,2021-06-21
DE,1 wk ahead inc case,quantile,0.75,4712,2021-06-26,2021-06-21
DE,1 wk ahead inc case,quantile,0.975,13521,2021-06-26,2021-06-21
DE,2 wk ahead inc case,point,NA,1783,2021-07-03,2021-06-21
DE,2 wk ahead inc case,quantile,0.025,148,2021-07-03,2021-06-21
DE,2 wk ahead inc case,quantile,0.25,993,2021-07-03,2021-06-21
DE,2 wk ahead inc case,quantile,0.75,2638,2021-07-03,2021-06-21
DE,2 wk ahead inc case,quantile,0.975,13822,2021-07-03,2021-06-21
DK,1 wk ahead inc case,point,NA,1019,2021-06-26,2021-06-21
DK,1 wk ahead inc case,quantile,0.025,301,2021-06-26,2021-06-21
DK,1 wk ahead inc case,quantile,0.25,784,2021-06-26,2021-06-21
DK,1 wk ahead inc case,quantile,0.75,1295,2021-06-26,2021-06-21
DK,1 wk ahead inc case,quantile,0.975,3715,2021-06-26,2021-06-21
DK,2 wk ahead inc case,point,NA,525,2021-07-03,2021-06-21
DK,2 wk ahead inc case,quantile,0.025,44,2021-07-03,2021-06-21
DK,2 wk ahead inc case,quantile,0.25,292,2021-07-03,2021-06-21
DK,2 wk ahead inc case,quantile,0.75,777,2021-07-03,2021-06-21
DK,2 wk ahead inc case,quantile,0.975,4070,2021-07-03,2021-06-21
EE,1 wk ahead inc case,point,NA,232,2021-06-26,2021-06-21
EE,1 wk ahead inc case,quantile,0.025,68,2021-06-26,2021-06-21
EE,1 wk ahead inc case,quantile,0.25,179,2021-06-26,2021-06-21
EE,1 wk ahead inc case,quantile,0.75,295,2021-06-26,2021-06-21
EE,1 wk ahead inc case,quantile,0.975,846,2021-06-26,2021-06-21
EE,2 wk ahead inc case,point,NA,174,2021-07-03,2021-06-21
EE,2 wk ahead inc case,quantile,0.025,14,2021-07-03,2021-06-21
EE,2 wk ahead inc case,quantile,0.25,97,2021-07-03,2021-06-21
EE,2 wk ahead inc case,quantile,0.75,257,2021-07-03,2021-06-21
EE,2 wk ahead inc case,quantile,0.975,1348,2021-07-03,2021-06-21
FI,1 wk ahead inc case,point,NA,410,2021-06-26,2021-06-21
FI,1 wk ahead inc case,quantile,0.025,121,2021-06-26,2021-06-21
FI,1 wk ahead inc case,quantile,0.25,316,2021-06-26,2021-06-21
FI,1 wk ahead inc case,quantile,0.75,522,2021-06-26,2021-06-21
FI,1 wk ahead inc case,quantile,0.975,1497,2021-06-26,2021-06-21
FI,2 wk ahead inc case,point,NA,339,2021-07-03,2021-06-21
FI,2 wk ahead inc case,quantile,0.025,28,2021-07-03,2021-06-21
FI,2 wk ahead inc case,quantile,0.25,189,2021-07-03,2021-06-21
FI,2 wk ahead inc case,quantile,0.75,502,2021-07-03,2021-06-21
FI,2 wk ahead inc case,quantile,0.975,2630,2021-07-03,2021-06-21
FR,1 wk ahead inc case,point,NA,9784,2021-06-26,2021-06-21
FR,1 wk ahead inc case,quantile,0.025,2886,2021-06-26,2021-06-21
FR,1 wk ahead inc case,quantile,0.25,7534,2021-06-26,2021-06-21
FR,1 wk ahead inc case,quantile,0.75,12436,2021-06-26,2021-06-21
FR,1 wk ahead inc case,quantile,0.975,35683,2021-06-26,2021-06-21
FR,2 wk ahead inc case,point,NA,5660,2021-07-03,2021-06-21
FR,2 wk ahead inc case,quantile,0.025,470,2021-07-03,2021-06-21
FR,2 wk ahead inc case,quantile,0.25,3153,2021-07-03,2021-06-21
FR,2 wk ahead inc case,quantile,0.75,8377,2021-07-03,2021-06-21
FR,2 wk ahead inc case,quantile,0.975,43888,2021-07-03,2021-06-21
