location,target,type,quantile,value,target_end_date,forecast_date
CZ,1 wk ahead inc case,point,NA,4194,2023-02-25,2023-02-20
CZ,1 wk ahead inc case,quantile,0.025,1237,2023-02-25,2023-02-20
CZ,1 wk ahead inc case,quantile,0.250,3229,2023-02-25,2023-02-20
CZ,1 wk ahead inc case,quantile,0.750,5331,2023-02-25,2023-02-20
CZ,1 wk ahead inc case,quantile,0.975,15295,2023-02-25,2023-02-20
CZ,2 wk ahead inc case,point,NA,3914,2023-03-04,2023-02-20
CZ,2 wk ahead inc case,quantile,0.025,325,2023-03-04,2023-02-20
CZ,2 wk ahead inc case,quantile,0.250,2180,2023-03-04,2023-02-20
CZ,2 wk ahead inc case,quantile,0.750,5793,2023-03-04,2023-02-20
CZ,2 wk ahead inc case,quantile,0.975,30351,2023-03-04,2023-02-20
LT,1 wk ahead inc case,point,NA,1898,2023-02-25,2023-02-20
LT,1 wk ahead inc case,quantile,0.025,560,2023-02-25,2023-02-20
LT,1 wk ahead inc case,quantile,0.250,1461,2023-02-25,2023-02-20
LT,1 wk ahead inc case,quantile,0.750,2412,2023-02-25,2023-02-20
LT,1 wk ahead inc case,quantile,0.975,6920,2023-02-25,2023-02-20
LT,2 wk ahead inc case,point,NA,1771,2023-03-04,2023-02-20
LT,2 wk ahead inc case,quantile,0.025,147,2023-03-04,2023-02-20
LT,2 wk ahead inc case,quantile,0.250,987,2023-03-04,2023-02-20
LT,2 wk ahead inc case,quantile,0.750,2622,2023-03-04,2023-02-20
LT,2 wk ahead inc case,quantile,0.975,13735,2023-03-04,2023-02-20
PL,1 wk ahead inc case,point,NA,7020,2023-02-25,2023-02-20
PL,1 wk ahead inc case,quantile,0.025,2071,2023-02-25,2023-02-20
PL,1 wk ahead inc case,quantile,0.250,5406,2023-02-25,2023-02-20
PL,1 wk ahead inc case,quantile,0.750,8923,2023-02-25,2023-02-20
PL,1 wk ahead inc case,quantile,0.975,25603,2023-02-25,2023-02-20
PL,2 wk ahead inc case,point,NA,6553,2023-03-04,2023-02-20
PL,2 wk ahead inc case,quantile,0.025,544,2023-03-04,2023-02-20
PL,2 wk ahead inc case,quantile,0.250,3650,2023-03-04,2023-02-20
PL,2 wk ahead inc case,quantile,0.750,9699,2023-03-04,2023-02-20
PL,2 wk ahead inc case,quantile,0.975,50815,2023-03-04,2023-02-20
SI,1 wk ahead inc case,point,NA,2207,2023-02-25,2023-02-20
SI,1 wk ahead inc case,quantile,0.025,651,2023-02-25,2023-02-20
SI,1 wk ahead inc case,quantile,0.250,1699,2023-02-25,2023-02-20
SI,1 wk ahead inc case,quantile,0.750,2805,2023-02-25,2023-02-20
SI,1 wk ahead inc case,quantile,0.975,8047,2023-02-25,2023-02-20
SI,2 wk ahead inc case,point,NA,2801,2023-03-04,2023-02-20
SI,2 wk ahead inc case,quantile,0.025,233,2023-03-04,2023-02-20
SI,2 wk ahead inc case,quantile,0.250,1560,2023-03-04,2023-02-20
SI,2 wk ahead inc case,quantile,0.750,4146,2023-03-04,2023-02-20
SI,2 wk ahead inc case,quantile,0.975,21723,2023-03-04,2023-02-20
SK,1 wk ahead inc case,point,NA,1471,2023-02-25,2023-02-20
SK,1 wk ahead inc case,quantile,0.025,434,2023-02-25,2023-02-20
SK,1 wk ahead inc case,quantile,0.250,1133,2023-02-25,2023-02-20
SK,1 wk ahead inc case,quantile,0.750,1870,2023-02-25,2023-02-20
SK,1 wk ahead inc case,quantile,0.975,5365,2023-02-25,2023-02-20
SK,2 wk ahead inc case,point,NA,1553,2023-03-04,2023-02-20
SK,2 wk ahead inc case,quantile,0.025,129,2023-03-04,2023-02-20
SK,2 wk ahead inc case,quantile,0.250,865,2023-03-04,2023-02-20
SK,2 wk ahead inc case,quantile,0.750,2299,2023-03-04,2023-02-20
SK,2 wk ahead inc case,quantile,0.975,12046,2023-03-04,2023-02-20
CZ,1 wk ahead inc death,point,NA,35,2023-02-25,2023-02-20
CZ,1 wk ahead inc death,quantile,0.025,10,2023-02-25,2023-02-20
CZ,1 wk ahead inc death,quantile,0.250,27,2023-02-25,2023-02-20
CZ,1 wk ahead inc death,quantile,0.750,44,2023-02-25,2023-02-20
CZ,1 wk ahead inc death,quantile,0.975,126,2023-02-25,2023-02-20
CZ,2 wk ahead inc death,point,NA,40,2023-03-04,2023-02-20
