location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,15827,2021-12-18,2021-12-13
AT,1 wk ahead inc case,quantile,0.025,4669,2021-12-18,2021-12-13
AT,1 wk ahead inc case,quantile,0.250,12187,2021-12-18,2021-12-13
AT,1 wk ahead inc case,quantile,0.750,20116,2021-12-18,2021-12-13
AT,1 wk ahead inc case,quantile,0.975,57721,2021-12-18,2021-12-13
AT,2 wk ahead inc case,point,NA,7658,2021-12-25,2021-12-13
AT,2 wk ahead inc case,quantile,0.025,636,2021-12-25,2021-12-13
AT,2 wk ahead inc case,quantile,0.250,4265,2021-12-25,2021-12-13
AT,2 wk ahead inc case,quantile,0.750,11333,2021-12-25,2021-12-13
AT,2 wk ahead inc case,quantile,0.975,59377,2021-12-25,2021-12-13
BG,1 wk ahead inc case,point,NA,10972,2021-12-18,2021-12-13
BG,1 wk ahead inc case,quantile,0.025,3237,2021-12-18,2021-12-13
BG,1 wk ahead inc case,quantile,0.250,8449,2021-12-18,2021-12-13
BG,1 wk ahead inc case,quantile,0.750,13946,2021-12-18,2021-12-13
BG,1 wk ahead inc case,quantile,0.975,40015,2021-12-18,2021-12-13
BG,2 wk ahead inc case,point,NA,9874,2021-12-25,2021-12-13
BG,2 wk ahead inc case,quantile,0.025,820,2021-12-25,2021-12-13
BG,2 wk ahead inc case,quantile,0.250,5500,2021-12-25,2021-12-13
BG,2 wk ahead inc case,quantile,0.750,14614,2021-12-25,2021-12-13
BG,2 wk ahead inc case,quantile,0.975,76564,2021-12-25,2021-12-13
DE,1 wk ahead inc case,point,NA,292216,2021-12-18,2021-12-13
DE,1 wk ahead inc case,quantile,0.025,86204,2021-12-18,2021-12-13
DE,1 wk ahead inc case,quantile,0.250,225007,2021-12-18,2021-12-13
DE,1 wk ahead inc case,quantile,0.750,371407,2021-12-18,2021-12-13
DE,1 wk ahead inc case,quantile,0.975,1065713,2021-12-18,2021-12-13
DE,2 wk ahead inc case,point,NA,245684,2021-12-25,2021-12-13
DE,2 wk ahead inc case,quantile,0.025,20392,2021-12-25,2021-12-13
DE,2 wk ahead inc case,quantile,0.250,136846,2021-12-25,2021-12-13
DE,2 wk ahead inc case,quantile,0.750,363612,2021-12-25,2021-12-13
DE,2 wk ahead inc case,quantile,0.975,1905033,2021-12-25,2021-12-13
DK,1 wk ahead inc case,point,NA,53609,2021-12-18,2021-12-13
DK,1 wk ahead inc case,quantile,0.025,15815,2021-12-18,2021-12-13
DK,1 wk ahead inc case,quantile,0.250,41279,2021-12-18,2021-12-13
DK,1 wk ahead inc case,quantile,0.750,68137,2021-12-18,2021-12-13
DK,1 wk ahead inc case,quantile,0.975,195513,2021-12-18,2021-12-13
DK,2 wk ahead inc case,point,NA,67463,2021-12-25,2021-12-13
DK,2 wk ahead inc case,quantile,0.025,5599,2021-12-25,2021-12-13
DK,2 wk ahead inc case,quantile,0.250,37577,2021-12-25,2021-12-13
DK,2 wk ahead inc case,quantile,0.750,99846,2021-12-25,2021-12-13
DK,2 wk ahead inc case,quantile,0.975,523112,2021-12-25,2021-12-13
EE,1 wk ahead inc case,point,NA,3020,2021-12-18,2021-12-13
EE,1 wk ahead inc case,quantile,0.025,891,2021-12-18,2021-12-13
EE,1 wk ahead inc case,quantile,0.250,2325,2021-12-18,2021-12-13
EE,1 wk ahead inc case,quantile,0.750,3839,2021-12-18,2021-12-13
EE,1 wk ahead inc case,quantile,0.975,11014,2021-12-18,2021-12-13
EE,2 wk ahead inc case,point,NA,2748,2021-12-25,2021-12-13
EE,2 wk ahead inc case,quantile,0.025,228,2021-12-25,2021-12-13
EE,2 wk ahead inc case,quantile,0.250,1531,2021-12-25,2021-12-13
EE,2 wk ahead inc case,quantile,0.750,4067,2021-12-25,2021-12-13
EE,2 wk ahead inc case,quantile,0.975,21308,2021-12-25,2021-12-13
GB,1 wk ahead inc case,point,NA,380068,2021-12-18,2021-12-13
GB,1 wk ahead inc case,quantile,0.025,112120,2021-12-18,2021-12-13
GB,1 wk ahead inc case,quantile,0.250,292652,2021-12-18,2021-12-13
GB,1 wk ahead inc case,quantile,0.750,483066,2021-12-18,2021-12-13
GB,1 wk ahead inc case,quantile,0.975,1386106,2021-12-18,2021-12-13
GB,2 wk ahead inc case,point,NA,401560,2021-12-25,2021-12-13
GB,2 wk ahead inc case,quantile,0.025,33330,2021-12-25,2021-12-13
GB,2 wk ahead inc case,quantile,0.250,223669,2021-12-25,2021-12-13
GB,2 wk ahead inc case,quantile,0.750,594309,2021-12-25,2021-12-13
GB,2 wk ahead inc case,quantile,0.975,3113699,2021-12-25,2021-12-13
GR,1 wk ahead inc case,point,NA,32507,2021-12-18,2021-12-13
GR,1 wk ahead inc case,quantile,0.025,9590,2021-12-18,2021-12-13
GR,1 wk ahead inc case,quantile,0.250,25031,2021-12-18,2021-12-13
GR,1 wk ahead inc case,quantile,0.750,41317,2021-12-18,2021-12-13
GR,1 wk ahead inc case,quantile,0.975,118554,2021-12-18,2021-12-13
GR,2 wk ahead inc case,point,NA,28165,2021-12-25,2021-12-13
GR,2 wk ahead inc case,quantile,0.025,2338,2021-12-25,2021-12-13
GR,2 wk ahead inc case,quantile,0.250,15688,2021-12-25,2021-12-13
GR,2 wk ahead inc case,quantile,0.750,41684,2021-12-25,2021-12-13
GR,2 wk ahead inc case,quantile,0.975,218390,2021-12-25,2021-12-13
HR,1 wk ahead inc case,point,NA,19312,2021-12-18,2021-12-13
HR,1 wk ahead inc case,quantile,0.025,5697,2021-12-18,2021-12-13
HR,1 wk ahead inc case,quantile,0.250,14871,2021-12-18,2021-12-13
HR,1 wk ahead inc case,quantile,0.750,24546,2021-12-18,2021-12-13
HR,1 wk ahead inc case,quantile,0.975,70432,2021-12-18,2021-12-13
HR,2 wk ahead inc case,point,NA,15650,2021-12-25,2021-12-13
HR,2 wk ahead inc case,quantile,0.025,1299,2021-12-25,2021-12-13
HR,2 wk ahead inc case,quantile,0.250,8717,2021-12-25,2021-12-13
HR,2 wk ahead inc case,quantile,0.750,23162,2021-12-25,2021-12-13
HR,2 wk ahead inc case,quantile,0.975,121349,2021-12-25,2021-12-13
IE,1 wk ahead inc case,point,NA,25645,2021-12-18,2021-12-13
IE,1 wk ahead inc case,quantile,0.025,7565,2021-12-18,2021-12-13
IE,1 wk ahead inc case,quantile,0.250,19747,2021-12-18,2021-12-13
IE,1 wk ahead inc case,quantile,0.750,32595,2021-12-18,2021-12-13
IE,1 wk ahead inc case,quantile,0.975,93529,2021-12-18,2021-12-13
IE,2 wk ahead inc case,point,NA,18557,2021-12-25,2021-12-13
IE,2 wk ahead inc case,quantile,0.025,1540,2021-12-25,2021-12-13
IE,2 wk ahead inc case,quantile,0.250,10336,2021-12-25,2021-12-13
IE,2 wk ahead inc case,quantile,0.750,27464,2021-12-25,2021-12-13
IE,2 wk ahead inc case,quantile,0.975,143890,2021-12-25,2021-12-13
IT,1 wk ahead inc case,point,NA,126241,2021-12-18,2021-12-13
IT,1 wk ahead inc case,quantile,0.025,37241,2021-12-18,2021-12-13
IT,1 wk ahead inc case,quantile,0.250,97205,2021-12-18,2021-12-13
IT,1 wk ahead inc case,quantile,0.750,160452,2021-12-18,2021-12-13
IT,1 wk ahead inc case,quantile,0.975,460400,2021-12-18,2021-12-13
IT,2 wk ahead inc case,point,NA,138283,2021-12-25,2021-12-13
IT,2 wk ahead inc case,quantile,0.025,11477,2021-12-25,2021-12-13
IT,2 wk ahead inc case,quantile,0.250,77023,2021-12-25,2021-12-13
IT,2 wk ahead inc case,quantile,0.750,204658,2021-12-25,2021-12-13
IT,2 wk ahead inc case,quantile,0.975,1072243,2021-12-25,2021-12-13
LT,1 wk ahead inc case,point,NA,10064,2021-12-18,2021-12-13
LT,1 wk ahead inc case,quantile,0.025,2969,2021-12-18,2021-12-13
LT,1 wk ahead inc case,quantile,0.250,7749,2021-12-18,2021-12-13
LT,1 wk ahead inc case,quantile,0.750,12791,2021-12-18,2021-12-13
LT,1 wk ahead inc case,quantile,0.975,36702,2021-12-18,2021-12-13
LT,2 wk ahead inc case,point,NA,8973,2021-12-25,2021-12-13
LT,2 wk ahead inc case,quantile,0.025,745,2021-12-25,2021-12-13
LT,2 wk ahead inc case,quantile,0.250,4998,2021-12-25,2021-12-13
LT,2 wk ahead inc case,quantile,0.750,13279,2021-12-25,2021-12-13
LT,2 wk ahead inc case,quantile,0.975,69573,2021-12-25,2021-12-13
LV,1 wk ahead inc case,point,NA,4214,2021-12-18,2021-12-13
LV,1 wk ahead inc case,quantile,0.025,1243,2021-12-18,2021-12-13
LV,1 wk ahead inc case,quantile,0.250,3244,2021-12-18,2021-12-13
LV,1 wk ahead inc case,quantile,0.750,5355,2021-12-18,2021-12-13
LV,1 wk ahead inc case,quantile,0.975,15367,2021-12-18,2021-12-13
LV,2 wk ahead inc case,point,NA,3859,2021-12-25,2021-12-13
LV,2 wk ahead inc case,quantile,0.025,320,2021-12-25,2021-12-13
LV,2 wk ahead inc case,quantile,0.250,2149,2021-12-25,2021-12-13
LV,2 wk ahead inc case,quantile,0.750,5711,2021-12-25,2021-12-13
LV,2 wk ahead inc case,quantile,0.975,29923,2021-12-25,2021-12-13
NL,1 wk ahead inc case,point,NA,108189,2021-12-18,2021-12-13
NL,1 wk ahead inc case,quantile,0.025,31916,2021-12-18,2021-12-13
NL,1 wk ahead inc case,quantile,0.250,83305,2021-12-18,2021-12-13
NL,1 wk ahead inc case,quantile,0.750,137508,2021-12-18,2021-12-13
NL,1 wk ahead inc case,quantile,0.975,394565,2021-12-18,2021-12-13
NL,2 wk ahead inc case,point,NA,86978,2021-12-25,2021-12-13
NL,2 wk ahead inc case,quantile,0.025,7219,2021-12-25,2021-12-13
NL,2 wk ahead inc case,quantile,0.250,48447,2021-12-25,2021-12-13
NL,2 wk ahead inc case,quantile,0.750,128728,2021-12-25,2021-12-13
NL,2 wk ahead inc case,quantile,0.975,674430,2021-12-25,2021-12-13
NO,1 wk ahead inc case,point,NA,40168,2021-12-18,2021-12-13
NO,1 wk ahead inc case,quantile,0.025,11850,2021-12-18,2021-12-13
NO,1 wk ahead inc case,quantile,0.250,30929,2021-12-18,2021-12-13
NO,1 wk ahead inc case,quantile,0.750,51053,2021-12-18,2021-12-13
NO,1 wk ahead inc case,quantile,0.975,146492,2021-12-18,2021-12-13
NO,2 wk ahead inc case,point,NA,50451,2021-12-25,2021-12-13
NO,2 wk ahead inc case,quantile,0.025,4187,2021-12-25,2021-12-13
NO,2 wk ahead inc case,quantile,0.250,28101,2021-12-25,2021-12-13
NO,2 wk ahead inc case,quantile,0.750,74668,2021-12-25,2021-12-13
NO,2 wk ahead inc case,quantile,0.975,391199,2021-12-25,2021-12-13
PL,1 wk ahead inc case,point,NA,144930,2021-12-18,2021-12-13
PL,1 wk ahead inc case,quantile,0.025,42754,2021-12-18,2021-12-13
PL,1 wk ahead inc case,quantile,0.250,111596,2021-12-18,2021-12-13
PL,1 wk ahead inc case,quantile,0.750,184206,2021-12-18,2021-12-13
PL,1 wk ahead inc case,quantile,0.975,528560,2021-12-18,2021-12-13
PL,2 wk ahead inc case,point,NA,128137,2021-12-25,2021-12-13
PL,2 wk ahead inc case,quantile,0.025,10635,2021-12-25,2021-12-13
PL,2 wk ahead inc case,quantile,0.250,71373,2021-12-25,2021-12-13
PL,2 wk ahead inc case,quantile,0.750,189643,2021-12-25,2021-12-13
PL,2 wk ahead inc case,quantile,0.975,993578,2021-12-25,2021-12-13
PT,1 wk ahead inc case,point,NA,30565,2021-12-18,2021-12-13
PT,1 wk ahead inc case,quantile,0.025,9017,2021-12-18,2021-12-13
PT,1 wk ahead inc case,quantile,0.250,23535,2021-12-18,2021-12-13
PT,1 wk ahead inc case,quantile,0.750,38848,2021-12-18,2021-12-13
PT,1 wk ahead inc case,quantile,0.975,111470,2021-12-18,2021-12-13
PT,2 wk ahead inc case,point,NA,33495,2021-12-25,2021-12-13
PT,2 wk ahead inc case,quantile,0.025,2780,2021-12-25,2021-12-13
PT,2 wk ahead inc case,quantile,0.250,18656,2021-12-25,2021-12-13
PT,2 wk ahead inc case,quantile,0.750,49572,2021-12-25,2021-12-13
PT,2 wk ahead inc case,quantile,0.975,259717,2021-12-25,2021-12-13
SI,1 wk ahead inc case,point,NA,7670,2021-12-18,2021-12-13
SI,1 wk ahead inc case,quantile,0.025,2263,2021-12-18,2021-12-13
SI,1 wk ahead inc case,quantile,0.250,5906,2021-12-18,2021-12-13
SI,1 wk ahead inc case,quantile,0.750,9748,2021-12-18,2021-12-13
SI,1 wk ahead inc case,quantile,0.975,27971,2021-12-18,2021-12-13
SI,2 wk ahead inc case,point,NA,5770,2021-12-25,2021-12-13
SI,2 wk ahead inc case,quantile,0.025,479,2021-12-25,2021-12-13
SI,2 wk ahead inc case,quantile,0.250,3214,2021-12-25,2021-12-13
SI,2 wk ahead inc case,quantile,0.750,8539,2021-12-25,2021-12-13
SI,2 wk ahead inc case,quantile,0.975,44738,2021-12-25,2021-12-13
SK,1 wk ahead inc case,point,NA,35097,2021-12-18,2021-12-13
SK,1 wk ahead inc case,quantile,0.025,10354,2021-12-18,2021-12-13
SK,1 wk ahead inc case,quantile,0.250,27025,2021-12-18,2021-12-13
SK,1 wk ahead inc case,quantile,0.750,44608,2021-12-18,2021-12-13
SK,1 wk ahead inc case,quantile,0.975,127999,2021-12-18,2021-12-13
SK,2 wk ahead inc case,point,NA,17033,2021-12-25,2021-12-13
SK,2 wk ahead inc case,quantile,0.025,1414,2021-12-25,2021-12-13
SK,2 wk ahead inc case,quantile,0.250,9488,2021-12-25,2021-12-13
SK,2 wk ahead inc case,quantile,0.750,25209,2021-12-25,2021-12-13
