location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,2181,2021-07-31,2021-07-26
AT,1 wk ahead inc case,quantile,0.025,643,2021-07-31,2021-07-26
AT,1 wk ahead inc case,quantile,0.250,1679,2021-07-31,2021-07-26
AT,1 wk ahead inc case,quantile,0.750,2772,2021-07-31,2021-07-26
AT,1 wk ahead inc case,quantile,0.975,7955,2021-07-31,2021-07-26
AT,2 wk ahead inc case,point,NA,2041,2021-08-07,2021-07-26
AT,2 wk ahead inc case,quantile,0.025,169,2021-08-07,2021-07-26
AT,2 wk ahead inc case,quantile,0.250,1137,2021-08-07,2021-07-26
AT,2 wk ahead inc case,quantile,0.750,3021,2021-08-07,2021-07-26
AT,2 wk ahead inc case,quantile,0.975,15825,2021-08-07,2021-07-26
BE,1 wk ahead inc case,point,NA,7282,2021-07-31,2021-07-26
BE,1 wk ahead inc case,quantile,0.025,2148,2021-07-31,2021-07-26
BE,1 wk ahead inc case,quantile,0.250,5607,2021-07-31,2021-07-26
BE,1 wk ahead inc case,quantile,0.750,9255,2021-07-31,2021-07-26
BE,1 wk ahead inc case,quantile,0.975,26557,2021-07-31,2021-07-26
BE,2 wk ahead inc case,point,NA,6484,2021-08-07,2021-07-26
BE,2 wk ahead inc case,quantile,0.025,538,2021-08-07,2021-07-26
BE,2 wk ahead inc case,quantile,0.250,3612,2021-08-07,2021-07-26
BE,2 wk ahead inc case,quantile,0.750,9596,2021-08-07,2021-07-26
BE,2 wk ahead inc case,quantile,0.975,50277,2021-08-07,2021-07-26
BG,1 wk ahead inc case,point,NA,1145,2021-07-31,2021-07-26
BG,1 wk ahead inc case,quantile,0.025,338,2021-07-31,2021-07-26
BG,1 wk ahead inc case,quantile,0.250,882,2021-07-31,2021-07-26
BG,1 wk ahead inc case,quantile,0.750,1456,2021-07-31,2021-07-26
BG,1 wk ahead inc case,quantile,0.975,4177,2021-07-31,2021-07-26
BG,2 wk ahead inc case,point,NA,1549,2021-08-07,2021-07-26
BG,2 wk ahead inc case,quantile,0.025,129,2021-08-07,2021-07-26
BG,2 wk ahead inc case,quantile,0.250,863,2021-08-07,2021-07-26
BG,2 wk ahead inc case,quantile,0.750,2292,2021-08-07,2021-07-26
BG,2 wk ahead inc case,quantile,0.975,12007,2021-08-07,2021-07-26
CH,1 wk ahead inc case,point,NA,3747,2021-07-31,2021-07-26
CH,1 wk ahead inc case,quantile,0.025,1105,2021-07-31,2021-07-26
CH,1 wk ahead inc case,quantile,0.250,2885,2021-07-31,2021-07-26
