location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,525,2021-07-10,2021-07-05
AT,1 wk ahead inc case,quantile,0.025,155,2021-07-10,2021-07-05
AT,1 wk ahead inc case,quantile,0.250,404,2021-07-10,2021-07-05
AT,1 wk ahead inc case,quantile,0.750,667,2021-07-10,2021-07-05
AT,1 wk ahead inc case,quantile,0.975,1914,2021-07-10,2021-07-05
AT,2 wk ahead inc case,point,NA,490,2021-07-17,2021-07-05
AT,2 wk ahead inc case,quantile,0.025,41,2021-07-17,2021-07-05
AT,2 wk ahead inc case,quantile,0.250,273,2021-07-17,2021-07-05
AT,2 wk ahead inc case,quantile,0.750,725,2021-07-17,2021-07-05
AT,2 wk ahead inc case,quantile,0.975,3797,2021-07-17,2021-07-05
BE,1 wk ahead inc case,point,NA,3817,2021-07-10,2021-07-05
BE,1 wk ahead inc case,quantile,0.025,1126,2021-07-10,2021-07-05
BE,1 wk ahead inc case,quantile,0.250,2939,2021-07-10,2021-07-05
BE,1 wk ahead inc case,quantile,0.750,4851,2021-07-10,2021-07-05
BE,1 wk ahead inc case,quantile,0.975,13919,2021-07-10,2021-07-05
BE,2 wk ahead inc case,point,NA,3568,2021-07-17,2021-07-05
BE,2 wk ahead inc case,quantile,0.025,296,2021-07-17,2021-07-05
BE,2 wk ahead inc case,quantile,0.250,1987,2021-07-17,2021-07-05
BE,2 wk ahead inc case,quantile,0.750,5280,2021-07-17,2021-07-05
BE,2 wk ahead inc case,quantile,0.975,27664,2021-07-17,2021-07-05
BG,1 wk ahead inc case,point,NA,1025,2021-07-10,2021-07-05
BG,1 wk ahead inc case,quantile,0.025,302,2021-07-10,2021-07-05
BG,1 wk ahead inc case,quantile,0.250,789,2021-07-10,2021-07-05
BG,1 wk ahead inc case,quantile,0.750,1302,2021-07-10,2021-07-05
BG,1 wk ahead inc case,quantile,0.975,3736,2021-07-10,2021-07-05
BG,2 wk ahead inc case,point,NA,1668,2021-07-17,2021-07-05
BG,2 wk ahead inc case,quantile,0.025,138,2021-07-17,2021-07-05
BG,2 wk ahead inc case,quantile,0.250,929,2021-07-17,2021-07-05
BG,2 wk ahead inc case,quantile,0.750,2468,2021-07-17,2021-07-05
