location,target,type,quantile,value,target_end_date,forecast_date
BG,1 wk ahead inc case,point,NA,8584,2022-07-23,2022-07-18
BG,1 wk ahead inc case,quantile,0.025,2532,2022-07-23,2022-07-18
BG,1 wk ahead inc case,quantile,0.25,6609,2022-07-23,2022-07-18
BG,1 wk ahead inc case,quantile,0.75,10910,2022-07-23,2022-07-18
BG,1 wk ahead inc case,quantile,0.975,31305,2022-07-23,2022-07-18
BG,2 wk ahead inc case,point,NA,10479,2022-07-30,2022-07-18
BG,2 wk ahead inc case,quantile,0.025,870,2022-07-30,2022-07-18
BG,2 wk ahead inc case,quantile,0.25,5837,2022-07-30,2022-07-18
BG,2 wk ahead inc case,quantile,0.75,15509,2022-07-30,2022-07-18
BG,2 wk ahead inc case,quantile,0.975,81257,2022-07-30,2022-07-18
HR,1 wk ahead inc case,point,NA,9875,2022-07-23,2022-07-18
HR,1 wk ahead inc case,quantile,0.025,2913,2022-07-23,2022-07-18
HR,1 wk ahead inc case,quantile,0.25,7603,2022-07-23,2022-07-18
HR,1 wk ahead inc case,quantile,0.75,12551,2022-07-23,2022-07-18
HR,1 wk ahead inc case,quantile,0.975,36013,2022-07-23,2022-07-18
HR,2 wk ahead inc case,point,NA,11062,2022-07-30,2022-07-18
HR,2 wk ahead inc case,quantile,0.025,918,2022-07-30,2022-07-18
HR,2 wk ahead inc case,quantile,0.25,6161,2022-07-30,2022-07-18
HR,2 wk ahead inc case,quantile,0.75,16371,2022-07-30,2022-07-18
HR,2 wk ahead inc case,quantile,0.975,85771,2022-07-30,2022-07-18
LT,1 wk ahead inc case,point,NA,3109,2022-07-23,2022-07-18
LT,1 wk ahead inc case,quantile,0.025,917,2022-07-23,2022-07-18
LT,1 wk ahead inc case,quantile,0.25,2394,2022-07-23,2022-07-18
LT,1 wk ahead inc case,quantile,0.75,3951,2022-07-23,2022-07-18
LT,1 wk ahead inc case,quantile,0.975,11338,2022-07-23,2022-07-18
LT,2 wk ahead inc case,point,NA,2904,2022-07-30,2022-07-18
LT,2 wk ahead inc case,quantile,0.025,241,2022-07-30,2022-07-18
LT,2 wk ahead inc case,quantile,0.25,1618,2022-07-30,2022-07-18
LT,2 wk ahead inc case,quantile,0.75,4298,2022-07-30,2022-07-18
LT,2 wk ahead inc case,quantile,0.975,22519,2022-07-30,2022-07-18
NO,1 wk ahead inc case,point,NA,1687,2022-07-23,2022-07-18
NO,1 wk ahead inc case,quantile,0.025,498,2022-07-23,2022-07-18
NO,1 wk ahead inc case,quantile,0.25,1299,2022-07-23,2022-07-18
NO,1 wk ahead inc case,quantile,0.75,2144,2022-07-23,2022-07-18
NO,1 wk ahead inc case,quantile,0.975,6153,2022-07-23,2022-07-18
NO,2 wk ahead inc case,point,NA,1364,2022-07-30,2022-07-18
NO,2 wk ahead inc case,quantile,0.025,113,2022-07-30,2022-07-18
NO,2 wk ahead inc case,quantile,0.25,760,2022-07-30,2022-07-18
NO,2 wk ahead inc case,quantile,0.75,2018,2022-07-30,2022-07-18
NO,2 wk ahead inc case,quantile,0.975,10575,2022-07-30,2022-07-18
BG,1 wk ahead inc death,point,NA,30,2022-07-23,2022-07-18
BG,1 wk ahead inc death,quantile,0.025,9,2022-07-23,2022-07-18
BG,1 wk ahead inc death,quantile,0.25,23,2022-07-23,2022-07-18
BG,1 wk ahead inc death,quantile,0.75,38,2022-07-23,2022-07-18
BG,1 wk ahead inc death,quantile,0.975,110,2022-07-23,2022-07-18
BG,2 wk ahead inc death,point,NA,43,2022-07-30,2022-07-18
BG,2 wk ahead inc death,quantile,0.025,4,2022-07-30,2022-07-18
BG,2 wk ahead inc death,quantile,0.25,24,2022-07-30,2022-07-18
BG,2 wk ahead inc death,quantile,0.75,64,2022-07-30,2022-07-18
BG,2 wk ahead inc death,quantile,0.975,335,2022-07-30,2022-07-18
HR,1 wk ahead inc death,point,NA,57,2022-07-23,2022-07-18
HR,1 wk ahead inc death,quantile,0.025,17,2022-07-23,2022-07-18
HR,1 wk ahead inc death,quantile,0.25,44,2022-07-23,2022-07-18
HR,1 wk ahead inc death,quantile,0.75,72,2022-07-23,2022-07-18
HR,1 wk ahead inc death,quantile,0.975,206,2022-07-23,2022-07-18
HR,2 wk ahead inc death,point,NA,68,2022-07-30,2022-07-18
HR,2 wk ahead inc death,quantile,0.025,6,2022-07-30,2022-07-18
HR,2 wk ahead inc death,quantile,0.25,38,2022-07-30,2022-07-18
HR,2 wk ahead inc death,quantile,0.75,100,2022-07-30,2022-07-18
HR,2 wk ahead inc death,quantile,0.975,525,2022-07-30,2022-07-18
LT,1 wk ahead inc death,point,NA,19,2022-07-23,2022-07-18
LT,1 wk ahead inc death,quantile,0.025,6,2022-07-23,2022-07-18
LT,1 wk ahead inc death,quantile,0.25,15,2022-07-23,2022-07-18
LT,1 wk ahead inc death,quantile,0.75,24,2022-07-23,2022-07-18
LT,1 wk ahead inc death,quantile,0.975,70,2022-07-23,2022-07-18
LT,2 wk ahead inc death,point,NA,36,2022-07-30,2022-07-18
LT,2 wk ahead inc death,quantile,0.025,3,2022-07-30,2022-07-18
LT,2 wk ahead inc death,quantile,0.25,20,2022-07-30,2022-07-18
LT,2 wk ahead inc death,quantile,0.75,53,2022-07-30,2022-07-18
LT,2 wk ahead inc death,quantile,0.975,276,2022-07-30,2022-07-18
NO,1 wk ahead inc death,point,NA,21,2022-07-23,2022-07-18
NO,1 wk ahead inc death,quantile,0.025,6,2022-07-23,2022-07-18
NO,1 wk ahead inc death,quantile,0.25,16,2022-07-23,2022-07-18
NO,1 wk ahead inc death,quantile,0.75,27,2022-07-23,2022-07-18
NO,1 wk ahead inc death,quantile,0.975,77,2022-07-23,2022-07-18
NO,2 wk ahead inc death,point,NA,25,2022-07-30,2022-07-18
NO,2 wk ahead inc death,quantile,0.025,2,2022-07-30,2022-07-18
NO,2 wk ahead inc death,quantile,0.25,14,2022-07-30,2022-07-18
NO,2 wk ahead inc death,quantile,0.75,38,2022-07-30,2022-07-18
NO,2 wk ahead inc death,quantile,0.975,197,2022-07-30,2022-07-18
