location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,34978,2022-12-10,2022-12-05
AT,1 wk ahead inc case,quantile,0.025,10318,2022-12-10,2022-12-05
AT,1 wk ahead inc case,quantile,0.250,26933,2022-12-10,2022-12-05
AT,1 wk ahead inc case,quantile,0.750,44457,2022-12-10,2022-12-05
AT,1 wk ahead inc case,quantile,0.975,127565,2022-12-10,2022-12-05
AT,2 wk ahead inc case,point,NA,37103,2022-12-17,2022-12-05
AT,2 wk ahead inc case,quantile,0.025,3080,2022-12-17,2022-12-05
AT,2 wk ahead inc case,quantile,0.250,20666,2022-12-17,2022-12-05
AT,2 wk ahead inc case,quantile,0.750,54912,2022-12-17,2022-12-05
AT,2 wk ahead inc case,quantile,0.975,287696,2022-12-17,2022-12-05
BG,1 wk ahead inc case,point,NA,986,2022-12-10,2022-12-05
BG,1 wk ahead inc case,quantile,0.025,291,2022-12-10,2022-12-05
BG,1 wk ahead inc case,quantile,0.250,759,2022-12-10,2022-12-05
BG,1 wk ahead inc case,quantile,0.750,1253,2022-12-10,2022-12-05
BG,1 wk ahead inc case,quantile,0.975,3596,2022-12-10,2022-12-05
BG,2 wk ahead inc case,point,NA,866,2022-12-17,2022-12-05
BG,2 wk ahead inc case,quantile,0.025,72,2022-12-17,2022-12-05
BG,2 wk ahead inc case,quantile,0.250,483,2022-12-17,2022-12-05
BG,2 wk ahead inc case,quantile,0.750,1282,2022-12-17,2022-12-05
BG,2 wk ahead inc case,quantile,0.975,6718,2022-12-17,2022-12-05
HR,1 wk ahead inc case,point,NA,1483,2022-12-10,2022-12-05
HR,1 wk ahead inc case,quantile,0.025,438,2022-12-10,2022-12-05
HR,1 wk ahead inc case,quantile,0.250,1142,2022-12-10,2022-12-05
HR,1 wk ahead inc case,quantile,0.750,1885,2022-12-10,2022-12-05
HR,1 wk ahead inc case,quantile,0.975,5409,2022-12-10,2022-12-05
HR,2 wk ahead inc case,point,NA,1384,2022-12-17,2022-12-05
HR,2 wk ahead inc case,quantile,0.025,115,2022-12-17,2022-12-05
HR,2 wk ahead inc case,quantile,0.250,771,2022-12-17,2022-12-05
HR,2 wk ahead inc case,quantile,0.750,2049,2022-12-17,2022-12-05
HR,2 wk ahead inc case,quantile,0.975,10734,2022-12-17,2022-12-05
LT,1 wk ahead inc case,point,NA,1918,2022-12-10,2022-12-05
LT,1 wk ahead inc case,quantile,0.025,566,2022-12-10,2022-12-05
LT,1 wk ahead inc case,quantile,0.250,1477,2022-12-10,2022-12-05
LT,1 wk ahead inc case,quantile,0.750,2438,2022-12-10,2022-12-05
LT,1 wk ahead inc case,quantile,0.975,6996,2022-12-10,2022-12-05
LT,2 wk ahead inc case,point,NA,1790,2022-12-17,2022-12-05
LT,2 wk ahead inc case,quantile,0.025,149,2022-12-17,2022-12-05
LT,2 wk ahead inc case,quantile,0.250,997,2022-12-17,2022-12-05
LT,2 wk ahead inc case,quantile,0.750,2649,2022-12-17,2022-12-05
LT,2 wk ahead inc case,quantile,0.975,13879,2022-12-17,2022-12-05
NO,1 wk ahead inc case,point,NA,954,2022-12-10,2022-12-05
NO,1 wk ahead inc case,quantile,0.025,282,2022-12-10,2022-12-05
NO,1 wk ahead inc case,quantile,0.250,735,2022-12-10,2022-12-05
NO,1 wk ahead inc case,quantile,0.750,1213,2022-12-10,2022-12-05
NO,1 wk ahead inc case,quantile,0.975,3481,2022-12-10,2022-12-05
NO,2 wk ahead inc case,point,NA,733,2022-12-17,2022-12-05
NO,2 wk ahead inc case,quantile,0.025,61,2022-12-17,2022-12-05
NO,2 wk ahead inc case,quantile,0.250,408,2022-12-17,2022-12-05
NO,2 wk ahead inc case,quantile,0.750,1084,2022-12-17,2022-12-05
NO,2 wk ahead inc case,quantile,0.975,5681,2022-12-17,2022-12-05
PL,1 wk ahead inc case,point,NA,2430,2022-12-10,2022-12-05
PL,1 wk ahead inc case,quantile,0.025,717,2022-12-10,2022-12-05
PL,1 wk ahead inc case,quantile,0.250,1871,2022-12-10,2022-12-05
PL,1 wk ahead inc case,quantile,0.750,3089,2022-12-10,2022-12-05
PL,1 wk ahead inc case,quantile,0.975,8863,2022-12-10,2022-12-05
PL,2 wk ahead inc case,point,NA,2266,2022-12-17,2022-12-05
PL,2 wk ahead inc case,quantile,0.025,188,2022-12-17,2022-12-05
PL,2 wk ahead inc case,quantile,0.250,1262,2022-12-17,2022-12-05
PL,2 wk ahead inc case,quantile,0.750,3354,2022-12-17,2022-12-05
PL,2 wk ahead inc case,quantile,0.975,17574,2022-12-17,2022-12-05
SK,1 wk ahead inc case,point,NA,1325,2022-12-10,2022-12-05
SK,1 wk ahead inc case,quantile,0.025,391,2022-12-10,2022-12-05
SK,1 wk ahead inc case,quantile,0.250,1021,2022-12-10,2022-12-05
SK,1 wk ahead inc case,quantile,0.750,1685,2022-12-10,2022-12-05
SK,1 wk ahead inc case,quantile,0.975,4834,2022-12-10,2022-12-05
SK,2 wk ahead inc case,point,NA,1237,2022-12-17,2022-12-05
SK,2 wk ahead inc case,quantile,0.025,103,2022-12-17,2022-12-05
SK,2 wk ahead inc case,quantile,0.250,689,2022-12-17,2022-12-05
SK,2 wk ahead inc case,quantile,0.750,1830,2022-12-17,2022-12-05
SK,2 wk ahead inc case,quantile,0.975,9590,2022-12-17,2022-12-05
AT,1 wk ahead inc death,point,NA,41,2022-12-10,2022-12-05
AT,1 wk ahead inc death,quantile,0.025,12,2022-12-10,2022-12-05
AT,1 wk ahead inc death,quantile,0.250,32,2022-12-10,2022-12-05
AT,1 wk ahead inc death,quantile,0.750,52,2022-12-10,2022-12-05
AT,1 wk ahead inc death,quantile,0.975,150,2022-12-10,2022-12-05
AT,2 wk ahead inc death,point,NA,37,2022-12-17,2022-12-05
AT,2 wk ahead inc death,quantile,0.025,3,2022-12-17,2022-12-05
AT,2 wk ahead inc death,quantile,0.250,20,2022-12-17,2022-12-05
AT,2 wk ahead inc death,quantile,0.750,54,2022-12-17,2022-12-05
AT,2 wk ahead inc death,quantile,0.975,284,2022-12-17,2022-12-05
BG,1 wk ahead inc death,point,NA,26,2022-12-10,2022-12-05
BG,1 wk ahead inc death,quantile,0.025,8,2022-12-10,2022-12-05
BG,1 wk ahead inc death,quantile,0.250,20,2022-12-10,2022-12-05
BG,1 wk ahead inc death,quantile,0.750,33,2022-12-10,2022-12-05
BG,1 wk ahead inc death,quantile,0.975,93,2022-12-10,2022-12-05
BG,2 wk ahead inc death,point,NA,25,2022-12-17,2022-12-05
BG,2 wk ahead inc death,quantile,0.025,2,2022-12-17,2022-12-05
BG,2 wk ahead inc death,quantile,0.250,14,2022-12-17,2022-12-05
BG,2 wk ahead inc death,quantile,0.750,37,2022-12-17,2022-12-05
BG,2 wk ahead inc death,quantile,0.975,195,2022-12-17,2022-12-05
HR,1 wk ahead inc death,point,NA,65,2022-12-10,2022-12-05
HR,1 wk ahead inc death,quantile,0.025,19,2022-12-10,2022-12-05
HR,1 wk ahead inc death,quantile,0.250,50,2022-12-10,2022-12-05
HR,1 wk ahead inc death,quantile,0.750,83,2022-12-10,2022-12-05
HR,1 wk ahead inc death,quantile,0.975,237,2022-12-10,2022-12-05
HR,2 wk ahead inc death,point,NA,77,2022-12-17,2022-12-05
HR,2 wk ahead inc death,quantile,0.025,6,2022-12-17,2022-12-05
HR,2 wk ahead inc death,quantile,0.250,43,2022-12-17,2022-12-05
HR,2 wk ahead inc death,quantile,0.750,114,2022-12-17,2022-12-05
HR,2 wk ahead inc death,quantile,0.975,595,2022-12-17,2022-12-05
LT,1 wk ahead inc death,point,NA,4,2022-12-10,2022-12-05
LT,1 wk ahead inc death,quantile,0.025,1,2022-12-10,2022-12-05
LT,1 wk ahead inc death,quantile,0.250,3,2022-12-10,2022-12-05
LT,1 wk ahead inc death,quantile,0.750,5,2022-12-10,2022-12-05
LT,1 wk ahead inc death,quantile,0.975,14,2022-12-10,2022-12-05
LT,2 wk ahead inc death,point,NA,2,2022-12-17,2022-12-05
LT,2 wk ahead inc death,quantile,0.025,0,2022-12-17,2022-12-05
LT,2 wk ahead inc death,quantile,0.250,1,2022-12-17,2022-12-05
LT,2 wk ahead inc death,quantile,0.750,3,2022-12-17,2022-12-05
LT,2 wk ahead inc death,quantile,0.975,16,2022-12-17,2022-12-05
NO,1 wk ahead inc death,point,NA,110,2022-12-10,2022-12-05
NO,1 wk ahead inc death,quantile,0.025,32,2022-12-10,2022-12-05
NO,1 wk ahead inc death,quantile,0.250,85,2022-12-10,2022-12-05
NO,1 wk ahead inc death,quantile,0.750,140,2022-12-10,2022-12-05
NO,1 wk ahead inc death,quantile,0.975,401,2022-12-10,2022-12-05
NO,2 wk ahead inc death,point,NA,175,2022-12-17,2022-12-05
NO,2 wk ahead inc death,quantile,0.025,15,2022-12-17,2022-12-05
NO,2 wk ahead inc death,quantile,0.250,98,2022-12-17,2022-12-05
NO,2 wk ahead inc death,quantile,0.750,260,2022-12-17,2022-12-05
NO,2 wk ahead inc death,quantile,0.975,1360,2022-12-17,2022-12-05
PL,1 wk ahead inc death,point,NA,22,2022-12-10,2022-12-05
PL,1 wk ahead inc death,quantile,0.025,7,2022-12-10,2022-12-05
PL,1 wk ahead inc death,quantile,0.250,17,2022-12-10,2022-12-05
PL,1 wk ahead inc death,quantile,0.750,28,2022-12-10,2022-12-05
PL,1 wk ahead inc death,quantile,0.975,82,2022-12-10,2022-12-05
PL,2 wk ahead inc death,point,NA,20,2022-12-17,2022-12-05
PL,2 wk ahead inc death,quantile,0.025,2,2022-12-17,2022-12-05
PL,2 wk ahead inc death,quantile,0.250,11,2022-12-17,2022-12-05
PL,2 wk ahead inc death,quantile,0.750,30,2022-12-17,2022-12-05
PL,2 wk ahead inc death,quantile,0.975,157,2022-12-17,2022-12-05
SK,1 wk ahead inc death,point,NA,6,2022-12-10,2022-12-05
SK,1 wk ahead inc death,quantile,0.025,2,2022-12-10,2022-12-05
SK,1 wk ahead inc death,quantile,0.250,4,2022-12-10,2022-12-05
SK,1 wk ahead inc death,quantile,0.750,7,2022-12-10,2022-12-05
SK,1 wk ahead inc death,quantile,0.975,20,2022-12-10,2022-12-05
SK,2 wk ahead inc death,point,NA,3,2022-12-17,2022-12-05
SK,2 wk ahead inc death,quantile,0.025,0,2022-12-17,2022-12-05
SK,2 wk ahead inc death,quantile,0.250,1,2022-12-17,2022-12-05
SK,2 wk ahead inc death,quantile,0.750,4,2022-12-17,2022-12-05
SK,2 wk ahead inc death,quantile,0.975,20,2022-12-17,2022-12-05
