location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,349510,2022-03-19,2022-03-14
AT,1 wk ahead inc case,quantile,0.025,103105,2022-03-19,2022-03-14
AT,1 wk ahead inc case,quantile,0.250,269122,2022-03-19,2022-03-14
AT,1 wk ahead inc case,quantile,0.750,444227,2022-03-19,2022-03-14
AT,1 wk ahead inc case,quantile,0.975,1274661,2022-03-19,2022-03-14
AT,2 wk ahead inc case,point,NA,413741,2022-03-26,2022-03-14
AT,2 wk ahead inc case,quantile,0.025,34341,2022-03-26,2022-03-14
AT,2 wk ahead inc case,quantile,0.250,230454,2022-03-26,2022-03-14
AT,2 wk ahead inc case,quantile,0.750,612337,2022-03-26,2022-03-14
AT,2 wk ahead inc case,quantile,0.975,3208151,2022-03-26,2022-03-14
BG,1 wk ahead inc case,point,NA,9887,2022-03-19,2022-03-14
BG,1 wk ahead inc case,quantile,0.025,2917,2022-03-19,2022-03-14
BG,1 wk ahead inc case,quantile,0.250,7613,2022-03-19,2022-03-14
BG,1 wk ahead inc case,quantile,0.750,12566,2022-03-19,2022-03-14
BG,1 wk ahead inc case,quantile,0.975,36056,2022-03-19,2022-03-14
BG,2 wk ahead inc case,point,NA,8665,2022-03-26,2022-03-14
BG,2 wk ahead inc case,quantile,0.025,719,2022-03-26,2022-03-14
BG,2 wk ahead inc case,quantile,0.250,4826,2022-03-26,2022-03-14
BG,2 wk ahead inc case,quantile,0.750,12824,2022-03-26,2022-03-14
BG,2 wk ahead inc case,quantile,0.975,67186,2022-03-26,2022-03-14
CY,1 wk ahead inc case,point,NA,26553,2022-03-19,2022-03-14
CY,1 wk ahead inc case,quantile,0.025,7833,2022-03-19,2022-03-14
CY,1 wk ahead inc case,quantile,0.250,20446,2022-03-19,2022-03-14
CY,1 wk ahead inc case,quantile,0.750,33749,2022-03-19,2022-03-14
CY,1 wk ahead inc case,quantile,0.975,96840,2022-03-19,2022-03-14
CY,2 wk ahead inc case,point,NA,33023,2022-03-26,2022-03-14
CY,2 wk ahead inc case,quantile,0.025,2741,2022-03-26,2022-03-14
CY,2 wk ahead inc case,quantile,0.250,18394,2022-03-26,2022-03-14
CY,2 wk ahead inc case,quantile,0.750,48874,2022-03-26,2022-03-14
CY,2 wk ahead inc case,quantile,0.975,256058,2022-03-26,2022-03-14
DE,1 wk ahead inc case,point,NA,1392469,2022-03-19,2022-03-14
DE,1 wk ahead inc case,quantile,0.025,410778,2022-03-19,2022-03-14
DE,1 wk ahead inc case,quantile,0.250,1072201,2022-03-19,2022-03-14
DE,1 wk ahead inc case,quantile,0.750,1769828,2022-03-19,2022-03-14
DE,1 wk ahead inc case,quantile,0.975,5078335,2022-03-19,2022-03-14
DE,2 wk ahead inc case,point,NA,1208332,2022-03-26,2022-03-14
DE,2 wk ahead inc case,quantile,0.025,100292,2022-03-26,2022-03-14
DE,2 wk ahead inc case,quantile,0.250,673041,2022-03-26,2022-03-14
DE,2 wk ahead inc case,quantile,0.750,1788331,2022-03-26,2022-03-14
DE,2 wk ahead inc case,quantile,0.975,9369404,2022-03-26,2022-03-14
EE,1 wk ahead inc case,point,NA,8594,2022-03-19,2022-03-14
EE,1 wk ahead inc case,quantile,0.025,2535,2022-03-19,2022-03-14
EE,1 wk ahead inc case,quantile,0.250,6617,2022-03-19,2022-03-14
EE,1 wk ahead inc case,quantile,0.750,10923,2022-03-19,2022-03-14
