location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,38878,2023-03-11,2023-03-06
AT,1 wk ahead inc case,quantile,0.025,11469,2023-03-11,2023-03-06
AT,1 wk ahead inc case,quantile,0.250,29936,2023-03-11,2023-03-06
AT,1 wk ahead inc case,quantile,0.750,49414,2023-03-11,2023-03-06
AT,1 wk ahead inc case,quantile,0.975,141787,2023-03-11,2023-03-06
AT,2 wk ahead inc case,point,NA,36908,2023-03-18,2023-03-06
AT,2 wk ahead inc case,quantile,0.025,3063,2023-03-18,2023-03-06
AT,2 wk ahead inc case,quantile,0.250,20558,2023-03-18,2023-03-06
AT,2 wk ahead inc case,quantile,0.750,54624,2023-03-18,2023-03-06
AT,2 wk ahead inc case,quantile,0.975,286183,2023-03-18,2023-03-06
CZ,1 wk ahead inc case,point,NA,5398,2023-03-11,2023-03-06
CZ,1 wk ahead inc case,quantile,0.025,1592,2023-03-11,2023-03-06
CZ,1 wk ahead inc case,quantile,0.250,4157,2023-03-11,2023-03-06
CZ,1 wk ahead inc case,quantile,0.750,6861,2023-03-11,2023-03-06
CZ,1 wk ahead inc case,quantile,0.975,19687,2023-03-11,2023-03-06
CZ,2 wk ahead inc case,point,NA,4725,2023-03-18,2023-03-06
CZ,2 wk ahead inc case,quantile,0.025,392,2023-03-18,2023-03-06
CZ,2 wk ahead inc case,quantile,0.250,2632,2023-03-18,2023-03-06
CZ,2 wk ahead inc case,quantile,0.750,6993,2023-03-18,2023-03-06
CZ,2 wk ahead inc case,quantile,0.975,36637,2023-03-18,2023-03-06
LT,1 wk ahead inc case,point,NA,2019,2023-03-11,2023-03-06
LT,1 wk ahead inc case,quantile,0.025,596,2023-03-11,2023-03-06
LT,1 wk ahead inc case,quantile,0.250,1555,2023-03-11,2023-03-06
LT,1 wk ahead inc case,quantile,0.750,2566,2023-03-11,2023-03-06
LT,1 wk ahead inc case,quantile,0.975,7363,2023-03-11,2023-03-06
LT,2 wk ahead inc case,point,NA,1884,2023-03-18,2023-03-06
LT,2 wk ahead inc case,quantile,0.025,156,2023-03-18,2023-03-06
LT,2 wk ahead inc case,quantile,0.250,1049,2023-03-18,2023-03-06
LT,2 wk ahead inc case,quantile,0.750,2788,2023-03-18,2023-03-06
LT,2 wk ahead inc case,quantile,0.975,14608,2023-03-18,2023-03-06
PL,1 wk ahead inc case,point,NA,19110,2023-03-11,2023-03-06
PL,1 wk ahead inc case,quantile,0.025,5638,2023-03-11,2023-03-06
PL,1 wk ahead inc case,quantile,0.250,14715,2023-03-11,2023-03-06
PL,1 wk ahead inc case,quantile,0.750,24289,2023-03-11,2023-03-06
PL,1 wk ahead inc case,quantile,0.975,69695,2023-03-11,2023-03-06
PL,2 wk ahead inc case,point,NA,20557,2023-03-18,2023-03-06
PL,2 wk ahead inc case,quantile,0.025,1706,2023-03-18,2023-03-06
PL,2 wk ahead inc case,quantile,0.250,11450,2023-03-18,2023-03-06
PL,2 wk ahead inc case,quantile,0.750,30424,2023-03-18,2023-03-06
PL,2 wk ahead inc case,quantile,0.975,159396,2023-03-18,2023-03-06
SI,1 wk ahead inc case,point,NA,2330,2023-03-11,2023-03-06
SI,1 wk ahead inc case,quantile,0.025,687,2023-03-11,2023-03-06
SI,1 wk ahead inc case,quantile,0.250,1794,2023-03-11,2023-03-06
SI,1 wk ahead inc case,quantile,0.750,2961,2023-03-11,2023-03-06
SI,1 wk ahead inc case,quantile,0.975,8497,2023-03-11,2023-03-06
SI,2 wk ahead inc case,point,NA,2097,2023-03-18,2023-03-06
SI,2 wk ahead inc case,quantile,0.025,174,2023-03-18,2023-03-06
SI,2 wk ahead inc case,quantile,0.250,1168,2023-03-18,2023-03-06
SI,2 wk ahead inc case,quantile,0.750,3103,2023-03-18,2023-03-06
SI,2 wk ahead inc case,quantile,0.975,16257,2023-03-18,2023-03-06
SK,1 wk ahead inc case,point,NA,1266,2023-03-11,2023-03-06
SK,1 wk ahead inc case,quantile,0.025,373,2023-03-11,2023-03-06
SK,1 wk ahead inc case,quantile,0.250,974,2023-03-11,2023-03-06
SK,1 wk ahead inc case,quantile,0.750,1608,2023-03-11,2023-03-06
SK,1 wk ahead inc case,quantile,0.975,4615,2023-03-11,2023-03-06
SK,2 wk ahead inc case,point,NA,947,2023-03-18,2023-03-06
SK,2 wk ahead inc case,quantile,0.025,79,2023-03-18,2023-03-06
SK,2 wk ahead inc case,quantile,0.250,527,2023-03-18,2023-03-06
SK,2 wk ahead inc case,quantile,0.750,1401,2023-03-18,2023-03-06
SK,2 wk ahead inc case,quantile,0.975,7343,2023-03-18,2023-03-06
AT,1 wk ahead inc death,point,NA,39,2023-03-11,2023-03-06
AT,1 wk ahead inc death,quantile,0.025,12,2023-03-11,2023-03-06
AT,1 wk ahead inc death,quantile,0.250,30,2023-03-11,2023-03-06
AT,1 wk ahead inc death,quantile,0.750,50,2023-03-11,2023-03-06
AT,1 wk ahead inc death,quantile,0.975,143,2023-03-11,2023-03-06
AT,2 wk ahead inc death,point,NA,32,2023-03-18,2023-03-06
AT,2 wk ahead inc death,quantile,0.025,3,2023-03-18,2023-03-06
AT,2 wk ahead inc death,quantile,0.250,18,2023-03-18,2023-03-06
AT,2 wk ahead inc death,quantile,0.750,47,2023-03-18,2023-03-06
AT,2 wk ahead inc death,quantile,0.975,245,2023-03-18,2023-03-06
CZ,1 wk ahead inc death,point,NA,32,2023-03-11,2023-03-06
CZ,1 wk ahead inc death,quantile,0.025,9,2023-03-11,2023-03-06
CZ,1 wk ahead inc death,quantile,0.250,24,2023-03-11,2023-03-06
CZ,1 wk ahead inc death,quantile,0.750,40,2023-03-11,2023-03-06
CZ,1 wk ahead inc death,quantile,0.975,115,2023-03-11,2023-03-06
CZ,2 wk ahead inc death,point,NA,21,2023-03-18,2023-03-06
CZ,2 wk ahead inc death,quantile,0.025,2,2023-03-18,2023-03-06
CZ,2 wk ahead inc death,quantile,0.250,12,2023-03-18,2023-03-06
CZ,2 wk ahead inc death,quantile,0.750,31,2023-03-18,2023-03-06
CZ,2 wk ahead inc death,quantile,0.975,162,2023-03-18,2023-03-06
LT,1 wk ahead inc death,point,NA,5,2023-03-11,2023-03-06
LT,1 wk ahead inc death,quantile,0.025,1,2023-03-11,2023-03-06
LT,1 wk ahead inc death,quantile,0.250,4,2023-03-11,2023-03-06
LT,1 wk ahead inc death,quantile,0.750,6,2023-03-11,2023-03-06
LT,1 wk ahead inc death,quantile,0.975,18,2023-03-11,2023-03-06
LT,2 wk ahead inc death,point,NA,3,2023-03-18,2023-03-06
LT,2 wk ahead inc death,quantile,0.025,0,2023-03-18,2023-03-06
LT,2 wk ahead inc death,quantile,0.250,2,2023-03-18,2023-03-06
LT,2 wk ahead inc death,quantile,0.750,5,2023-03-18,2023-03-06
LT,2 wk ahead inc death,quantile,0.975,25,2023-03-18,2023-03-06
PL,1 wk ahead inc death,point,NA,43,2023-03-11,2023-03-06
PL,1 wk ahead inc death,quantile,0.025,13,2023-03-11,2023-03-06
PL,1 wk ahead inc death,quantile,0.250,33,2023-03-11,2023-03-06
PL,1 wk ahead inc death,quantile,0.750,55,2023-03-11,2023-03-06
PL,1 wk ahead inc death,quantile,0.975,158,2023-03-11,2023-03-06
PL,2 wk ahead inc death,point,NA,40,2023-03-18,2023-03-06
PL,2 wk ahead inc death,quantile,0.025,3,2023-03-18,2023-03-06
PL,2 wk ahead inc death,quantile,0.250,22,2023-03-18,2023-03-06
PL,2 wk ahead inc death,quantile,0.750,60,2023-03-18,2023-03-06
PL,2 wk ahead inc death,quantile,0.975,313,2023-03-18,2023-03-06
SI,1 wk ahead inc death,point,NA,5,2023-03-11,2023-03-06
SI,1 wk ahead inc death,quantile,0.025,1,2023-03-11,2023-03-06
SI,1 wk ahead inc death,quantile,0.250,4,2023-03-11,2023-03-06
SI,1 wk ahead inc death,quantile,0.750,6,2023-03-11,2023-03-06
SI,1 wk ahead inc death,quantile,0.975,18,2023-03-11,2023-03-06
SI,2 wk ahead inc death,point,NA,6,2023-03-18,2023-03-06
SI,2 wk ahead inc death,quantile,0.025,0,2023-03-18,2023-03-06
SI,2 wk ahead inc death,quantile,0.250,3,2023-03-18,2023-03-06
SI,2 wk ahead inc death,quantile,0.750,9,2023-03-18,2023-03-06
SI,2 wk ahead inc death,quantile,0.975,46,2023-03-18,2023-03-06
