forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2022-06-13,1 wk ahead inc case,2022-06-18,DE,point,,347967,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.01,246147,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.025,262183,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.05,275975,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.1,291876,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.15,302604,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.2,311131,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.25,318446,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.3,325015,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.35,331103,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.4,336879,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.45,342467,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.5,347967,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.55,353467,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.6,359056,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.65,364832,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.7,370920,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.75,377489,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.8,384804,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.85,393331,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.9,404059,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.95,419960,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.975,433752,forecast
2022-06-13,1 wk ahead inc case,2022-06-18,DE,quantile,0.99,449788,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,point,,378939,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.01,138736,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.025,176566,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.05,209102,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.1,246615,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.15,271924,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.2,292039,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.25,309296,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.3,324793,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.35,339153,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.4,352780,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.45,365964,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.5,378939,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.55,391914,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.6,405098,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.65,418724,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.7,433085,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.75,448582,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.8,465839,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.85,485954,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.9,511263,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.95,548775,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.975,581311,forecast
2022-06-13,2 wk ahead inc case,2022-06-25,DE,quantile,0.99,619142,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,point,,391020,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.01,19321,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.025,77861,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.05,128208,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.1,186256,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.15,225421,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.2,256547,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.25,283251,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.3,307232,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.35,329454,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.4,350540,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.45,370942,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.5,391020,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.55,411098,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.6,431499,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.65,452585,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.7,474807,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.75,498788,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.8,525492,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.85,556619,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.9,595783,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.95,653831,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.975,704179,forecast
2022-06-13,3 wk ahead inc case,2022-07-02,DE,quantile,0.99,762719,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,point,,397688,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.01,0,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.025,0,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.05,52705,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.1,128902,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.15,180312,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.2,221171,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.25,256224,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.3,287703,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.35,316873,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.4,344553,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.45,371333,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.5,397688,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.55,424044,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.6,450824,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.65,478504,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.7,507674,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.75,539153,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.8,574206,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.85,615065,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.9,666475,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.95,742672,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.975,808762,forecast
2022-06-13,4 wk ahead inc case,2022-07-09,DE,quantile,0.99,885605,forecast
