"forecast_date","target","target_end_date","location","type","quantile","value","scenario_id"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","point",NA,4026,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.01,0,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.025,0,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.05,0,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.1,0,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.15,0,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.2,0,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.25,0,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.3,0,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.35,831,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.4,1925,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.45,2984,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.5,4026,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.55,5067,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.6,6126,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.65,7220,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.7,8373,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.75,9617,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.8,11002,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.85,12617,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.9,14649,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.95,17661,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.975,20273,"forecast"
"2021-06-28","1 wk ahead inc case","2021-07-03","DE","quantile",0.99,23311,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","point",NA,3695,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.01,0,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.025,0,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.05,0,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.1,0,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.15,0,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.2,0,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.25,0,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.3,0,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.35,0,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.4,0,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.45,1327,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.5,3695,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.55,6063,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.6,8469,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.65,10956,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.7,13577,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.75,16406,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.8,19556,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.85,23227,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.9,27846,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.95,34693,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.975,40632,"forecast"
"2021-06-28","2 wk ahead inc case","2021-07-10","DE","quantile",0.99,47536,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","point",NA,3585,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.01,0,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.025,0,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.05,0,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.1,0,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.15,0,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.2,0,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.25,0,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.3,0,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.35,0,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.4,0,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.45,121,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.5,3585,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.55,7049,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.6,10569,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.65,14207,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.7,18041,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.75,22178,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.8,26786,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.85,32156,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.9,38913,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.95,48928,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.975,57614,"forecast"
"2021-06-28","3 wk ahead inc case","2021-07-17","DE","quantile",0.99,67714,"forecast"
"2021-06-28","4 wk ahead inc case","2021-07-24","DE","point",NA,3548,"forecast"
"2021-06-28","4 wk ahead inc case","2021-07-24","DE","quantile",0.01,0,"forecast"
"2021-06-28","4 wk ahead inc case","2021-07-24","DE","quantile",0.025,0,"forecast"
"2021-06-28","4 wk ahead inc case","2021-07-24","DE","quantile",0.05,0,"forecast"
"2021-06-28","4 wk ahead inc case","2021-07-24","DE","quantile",0.1,0,"forecast"
"2021-06-28","4 wk ahead inc case","2021-07-24","DE","quantile",0.15,0,"forecast"
