forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2022-11-21,1 wk ahead inc case,2022-11-26,DE,point,NA,175360,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.01,40652,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.025,61868,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.05,80114,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.1,101151,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.15,115345,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.2,126625,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.25,136303,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.3,144994,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.35,153048,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.4,160690,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.45,168083,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.5,175360,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.55,182636,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.6,190030,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.65,197672,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.7,205725,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.75,214416,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.8,224094,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.85,235374,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.9,249568,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.95,270605,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.975,288852,forecast
2022-11-21,1 wk ahead inc case,2022-11-26,DE,quantile,0.99,310067,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,point,NA,180178,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.01,0,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.025,0,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.05,826,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.1,40440,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.15,67167,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.2,88409,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.25,106633,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.3,122998,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.35,138163,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.4,152553,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.45,166476,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.5,180178,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.55,193880,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.6,207802,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.65,222192,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.7,237357,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.75,253723,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.8,271947,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.85,293189,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.9,319916,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.95,359530,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.975,393889,forecast
2022-11-21,2 wk ahead inc case,2022-12-03,DE,quantile,0.99,433838,forecast
2022-11-21,3 wk ahead inc case,2022-12-10,DE,point,NA,182536,forecast
2022-11-21,3 wk ahead inc case,2022-12-10,DE,quantile,0.01,0,forecast
2022-11-21,3 wk ahead inc case,2022-12-10,DE,quantile,0.025,0,forecast
2022-11-21,3 wk ahead inc case,2022-12-10,DE,quantile,0.05,0,forecast
2022-11-21,3 wk ahead inc case,2022-12-10,DE,quantile,0.1,0,forecast
2022-11-21,3 wk ahead inc case,2022-12-10,DE,quantile,0.15,32157,forecast
