quantile,value,type,location,target,forecast_date,target_end_date
0.55,254,quantile,BE,2 wk ahead inc death,2021-05-09,2021-05-22
0.6,267,quantile,BE,2 wk ahead inc death,2021-05-09,2021-05-22
0.65,281,quantile,BE,2 wk ahead inc death,2021-05-09,2021-05-22
0.7,297,quantile,BE,2 wk ahead inc death,2021-05-09,2021-05-22
0.75,314,quantile,BE,2 wk ahead inc death,2021-05-09,2021-05-22
0.8,330,quantile,BE,2 wk ahead inc death,2021-05-09,2021-05-22
0.85,358,quantile,BE,2 wk ahead inc death,2021-05-09,2021-05-22
0.9,387,quantile,BE,2 wk ahead inc death,2021-05-09,2021-05-22
0.95,444,quantile,BE,2 wk ahead inc death,2021-05-09,2021-05-22
0.975,512,quantile,BE,2 wk ahead inc death,2021-05-09,2021-05-22
0.99,598,quantile,BE,2 wk ahead inc death,2021-05-09,2021-05-22
0.01,76,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.025,95,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.05,107,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.1,128,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.15,143,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.2,157,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.25,171,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.3,186,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.35,200,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.4,213,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.45,229,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.5,245,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
NA,245,point,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.55,263,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.6,282,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.65,303,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.7,328,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.75,350,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.8,384,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.85,424,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.9,478,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.95,610,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.975,702,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.99,794,quantile,BE,3 wk ahead inc death,2021-05-09,2021-05-29
0.01,52,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.025,64,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.05,81,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.1,101,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.15,123,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.2,142,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.25,154,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.3,169,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.35,183,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.4,205,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.45,228,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.5,247,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
NA,247,point,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.55,270,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.6,301,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.65,327,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.7,364,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.75,399,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.8,445,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.85,504,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.9,622,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.95,879,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.975,1033,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.99,1460,quantile,BE,4 wk ahead inc death,2021-05-09,2021-06-05
0.01,180,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.025,197,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.05,217,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.1,236,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.15,250,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.2,265,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.25,274,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.3,283,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.35,292,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.4,304,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.45,314,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.5,326,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
NA,326,point,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.55,334,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.6,346,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.65,355,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.7,370,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.75,384,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.8,399,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.85,419,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.9,444,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.95,483,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.975,529,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.99,579,quantile,BG,1 wk ahead inc death,2021-05-09,2021-05-15
0.01,131,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.025,147,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.05,159,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.1,177,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.15,194,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.2,210,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.25,223,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.3,235,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.35,243,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.4,250,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.45,259,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.5,267,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
NA,267,point,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.55,277,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.6,286,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.65,298,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.7,308,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.75,322,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.8,339,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.85,357,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.9,382,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.95,430,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.975,477,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.99,520,quantile,BG,2 wk ahead inc death,2021-05-09,2021-05-22
0.01,107,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.025,118,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.05,129,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.1,144,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.15,158,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.2,170,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.25,181,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.3,189,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.35,197,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.4,206,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.45,213,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.5,220,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
NA,220,point,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.55,232,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.6,243,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.65,258,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.7,274,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.75,293,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.8,307,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.85,330,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.9,359,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.95,422,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.975,465,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.99,521,quantile,BG,3 wk ahead inc death,2021-05-09,2021-05-29
0.01,76,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.025,88,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.05,102,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.1,116,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.15,131,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.2,143,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.25,154,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.3,167,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.35,179,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.4,190,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.45,199,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.5,211,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
NA,211,point,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.55,222,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.6,235,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.65,247,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.7,261,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.75,279,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.8,301,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.85,328,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.9,368,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.95,428,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.975,499,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.99,634,quantile,BG,4 wk ahead inc death,2021-05-09,2021-06-05
0.01,162,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.025,174,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.05,186,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.1,199,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.15,209,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.2,218,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.25,225,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.3,231,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.35,239,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.4,245,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.45,251,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.5,258,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
NA,258,point,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.55,262,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.6,271,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.65,279,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.7,286,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.75,295,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.8,304,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.85,319,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.9,331,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.95,356,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.975,373,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.99,396,quantile,CZ,1 wk ahead inc death,2021-05-09,2021-05-15
0.01,123,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.025,137,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.05,150,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.1,163,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.15,173,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.2,183,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.25,191,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.3,199,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.35,205,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.4,214,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.45,222,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.5,230,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
NA,230,point,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.55,238,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.6,247,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.65,254,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.7,265,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.75,277,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.8,291,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.85,306,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.9,326,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.95,365,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.975,384,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.99,418,quantile,CZ,2 wk ahead inc death,2021-05-09,2021-05-22
0.01,94,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.025,101,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.05,112,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.1,130,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.15,143,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.2,153,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.25,161,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.3,169,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.35,180,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.4,191,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.45,200,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.5,208,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
NA,208,point,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.55,221,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.6,232,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.65,245,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.7,252,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.75,269,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.8,289,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.85,315,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.9,342,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.95,390,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.975,434,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.99,489,quantile,CZ,3 wk ahead inc death,2021-05-09,2021-05-29
0.01,60,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.025,75,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.05,87,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.1,104,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.15,117,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.2,131,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.25,142,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.3,153,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.35,162,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.4,170,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.45,180,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.5,190,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
NA,190,point,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.55,203,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.6,220,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.65,235,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.7,252,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.75,281,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.8,309,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.85,342,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.9,393,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.95,456,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.975,529,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.99,598,quantile,CZ,4 wk ahead inc death,2021-05-09,2021-06-05
0.01,6,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.025,7,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.05,8,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.1,9,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.15,10,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.2,11,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.25,12,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.3,13,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.35,13,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.4,14,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.45,14,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.5,15,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
NA,15,point,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.55,16,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.6,16,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.65,17,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.7,18,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.75,18,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.8,19,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.85,20,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.9,22,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.95,24,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.975,26,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.99,29,quantile,DK,1 wk ahead inc death,2021-05-09,2021-05-15
0.01,5,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.025,6,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.05,8,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.1,9,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.15,10,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.2,11,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.25,12,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.3,13,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.35,13,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.4,14,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.45,15,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.5,16,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
NA,16,point,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.55,17,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.6,18,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.65,19,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.7,20,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.75,21,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.8,22,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.85,24,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.9,26,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.95,29,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.975,32,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.99,36,quantile,DK,2 wk ahead inc death,2021-05-09,2021-05-22
0.01,5,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.025,7,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.05,8,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.1,9,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.15,10,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.2,11,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.25,12,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.3,13,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.35,14,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.4,15,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.45,16,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.5,17,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
NA,17,point,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.55,18,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.6,19,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.65,20,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.7,22,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.75,24,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.8,26,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.85,28,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.9,32,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.95,37,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.975,44,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.99,57,quantile,DK,3 wk ahead inc death,2021-05-09,2021-05-29
0.01,4,quantile,DK,4 wk ahead inc death,2021-05-09,2021-06-05
0.025,5,quantile,DK,4 wk ahead inc death,2021-05-09,2021-06-05
0.05,7,quantile,DK,4 wk ahead inc death,2021-05-09,2021-06-05
0.1,9,quantile,DK,4 wk ahead inc death,2021-05-09,2021-06-05
0.15,10,quantile,DK,4 wk ahead inc death,2021-05-09,2021-06-05
