quantile,value,type,location,target,forecast_date,target_end_date
0.050,7,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.100,9,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.150,9,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.200,10,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.250,11,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.300,11,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.350,12,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.400,13,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.450,13,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.500,14,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
NA,14,point,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.550,14,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.600,15,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.650,15,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.700,16,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.750,17,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.800,18,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.850,19,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.900,20,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.950,22,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.975,25,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.990,28,quantile,CZ,1 wk ahead inc death,2021-07-11,2021-07-17
0.010,4,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.025,6,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.050,7,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.100,8,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.150,9,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.200,10,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.250,11,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.300,12,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.350,13,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.400,13,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.450,14,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.500,15,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
NA,15,point,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.550,16,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.600,17,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.650,18,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.700,19,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.750,20,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.800,21,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.850,23,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.900,25,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.950,30,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.975,34,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.990,39,quantile,CZ,2 wk ahead inc death,2021-07-11,2021-07-24
0.010,5,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.025,6,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.050,7,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.100,8,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.150,10,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.200,11,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.250,12,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.300,13,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.350,14,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.400,15,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.450,17,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.500,18,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
NA,18,point,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.550,19,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.600,20,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.650,22,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.700,24,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.750,26,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.800,28,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.850,31,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.900,36,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.950,46,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.975,57,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.990,75,quantile,CZ,3 wk ahead inc death,2021-07-11,2021-07-31
0.010,4,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.025,6,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.050,7,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.100,9,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.150,11,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.200,13,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.250,14,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.300,16,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.350,18,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.400,19,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.450,21,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.500,23,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
NA,23,point,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.550,24,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.600,27,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.650,30,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.700,34,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.750,38,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.800,42,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.850,48,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.900,57,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.950,74,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.975,98,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.990,145,quantile,CZ,4 wk ahead inc death,2021-07-11,2021-08-07
0.010,0,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.025,0,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.050,1,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.100,1,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.150,2,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.200,2,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.250,3,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.300,3,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.350,3,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.400,3,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.450,4,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.500,4,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
NA,4,point,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.550,4,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.600,4,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.650,5,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.700,5,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.750,6,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.800,6,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.850,7,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.900,8,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.950,9,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.975,10,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.990,12,quantile,DK,1 wk ahead inc death,2021-07-11,2021-07-17
0.010,0,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.025,1,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.050,1,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.100,2,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.150,3,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.200,3,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.250,4,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.300,4,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.350,4,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.400,5,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.450,5,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.500,6,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
NA,6,point,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.550,6,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.600,7,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.650,7,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.700,8,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.750,8,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.800,9,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.850,10,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.900,12,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.950,14,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.975,17,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.990,21,quantile,DK,2 wk ahead inc death,2021-07-11,2021-07-24
0.010,0,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.025,1,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.050,2,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.100,3,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.150,3,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.200,4,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.250,5,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.300,5,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.350,6,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.400,7,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.450,7,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.500,8,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
NA,8,point,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.550,9,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.600,10,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.650,11,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.700,12,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.750,14,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.800,15,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.850,18,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.900,22,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.950,30,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.975,38,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.990,49,quantile,DK,3 wk ahead inc death,2021-07-11,2021-07-31
0.010,1,quantile,DK,4 wk ahead inc death,2021-07-11,2021-08-07
0.025,2,quantile,DK,4 wk ahead inc death,2021-07-11,2021-08-07
0.050,2,quantile,DK,4 wk ahead inc death,2021-07-11,2021-08-07
0.100,3,quantile,DK,4 wk ahead inc death,2021-07-11,2021-08-07
0.150,5,quantile,DK,4 wk ahead inc death,2021-07-11,2021-08-07
