quantile,value,type,location,target,forecast_date,target_end_date
0.99,113,quantile,BE,2 wk ahead inc death,2021-06-13,2021-06-26
0.01,8,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.025,9,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.05,12,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.1,15,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.15,18,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.2,20,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.25,21,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.3,23,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.35,25,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.4,27,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.45,29,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.5,31,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
NA,31,point,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.55,34,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.6,36,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.65,38,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.7,42,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.75,47,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.8,52,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.85,60,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.9,77,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.95,121,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.975,153,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.99,208,quantile,BE,3 wk ahead inc death,2021-06-13,2021-07-03
0.01,4,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.025,6,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.05,7,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.1,9,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.15,12,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.2,13,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.25,15,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.3,17,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.35,19,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.4,21,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.45,24,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.5,27,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
NA,27,point,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.55,30,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.6,34,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.65,37,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.7,42,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.75,47,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.8,56,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.85,72,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.9,105,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.95,195,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.975,294,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.99,411,quantile,BE,4 wk ahead inc death,2021-06-13,2021-07-10
0.01,31,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.025,34,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.05,38,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.1,42,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.15,45,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.2,48,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.25,50,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.3,53,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.35,55,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.4,57,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.45,60,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.5,62,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
NA,62,point,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.55,64,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.6,66,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.65,68,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.7,71,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.75,75,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.8,77,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.85,80,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.9,85,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.95,93,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.975,98,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.99,105,quantile,BG,1 wk ahead inc death,2021-06-13,2021-06-19
0.01,21,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.025,24,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.05,27,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.1,31,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.15,34,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.2,36,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.25,38,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.3,40,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.35,42,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.4,44,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.45,45,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.5,47,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
NA,47,point,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.55,49,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.6,51,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.65,54,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.7,56,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.75,58,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.8,61,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.85,64,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.9,69,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.95,78,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.975,86,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.99,97,quantile,BG,2 wk ahead inc death,2021-06-13,2021-06-26
0.01,14,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.025,18,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.05,21,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.1,24,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.15,26,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.2,28,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.25,29,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.3,31,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.35,32,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.4,34,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.45,36,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.5,37,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
NA,37,point,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.55,40,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.6,42,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.65,44,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.7,47,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.75,49,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.8,51,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.85,56,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.9,62,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.95,74,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.975,83,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.99,103,quantile,BG,3 wk ahead inc death,2021-06-13,2021-07-03
0.01,10,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.025,12,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.05,15,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.1,18,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.15,20,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.2,22,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.25,24,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.3,26,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.35,28,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.4,29,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.45,32,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.5,33,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
NA,33,point,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.55,35,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.6,38,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.65,41,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.7,44,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.75,47,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.8,52,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.85,58,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.9,67,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.95,77,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.975,90,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.99,123,quantile,BG,4 wk ahead inc death,2021-06-13,2021-07-10
0.01,17,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.025,20,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.05,22,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.1,25,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.15,27,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.2,28,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.25,29,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.3,30,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.35,30,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.4,32,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.45,33,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.5,34,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
NA,34,point,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.55,35,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.6,36,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.65,37,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.7,38,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.75,40,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.8,41,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.85,43,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.9,45,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.95,49,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.975,53,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.99,57,quantile,CZ,1 wk ahead inc death,2021-06-13,2021-06-19
0.01,12,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.025,14,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.05,15,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.1,17,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.15,19,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.2,20,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.25,21,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.3,22,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.35,23,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.4,24,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.45,25,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.5,26,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
NA,26,point,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.55,27,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.6,28,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.65,29,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.7,30,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.75,31,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.8,33,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.85,35,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.9,38,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.95,42,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.975,47,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.99,54,quantile,CZ,2 wk ahead inc death,2021-06-13,2021-06-26
0.01,6,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.025,8,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.05,10,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.1,12,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.15,13,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.2,14,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.25,15,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.3,16,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.35,17,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.4,18,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.45,19,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.5,20,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
NA,20,point,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.55,21,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.6,22,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.65,23,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.7,25,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.75,27,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.8,28,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.85,31,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.9,37,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.95,45,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.975,53,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.99,65,quantile,CZ,3 wk ahead inc death,2021-06-13,2021-07-03
0.01,4,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.025,5,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.05,6,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.1,7,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.15,9,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.2,10,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.25,11,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.3,12,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.35,13,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.4,14,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.45,15,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.5,16,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
NA,16,point,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.55,17,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.6,19,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.65,21,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.7,23,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.75,25,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.8,29,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.85,33,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.9,41,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.95,55,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.975,72,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.99,102,quantile,CZ,4 wk ahead inc death,2021-06-13,2021-07-10
0.01,1,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.025,2,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.05,3,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.1,3,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.15,4,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.2,4,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.25,5,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.3,5,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.35,6,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.4,6,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.45,6,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.5,7,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
NA,7,point,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.55,7,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.6,8,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.65,8,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.7,9,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.75,9,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.8,10,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.85,10,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.9,11,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.95,13,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.975,14,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.99,15,quantile,DK,1 wk ahead inc death,2021-06-13,2021-06-19
0.01,1,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.025,1,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.05,2,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.1,3,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.15,3,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.2,4,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.25,4,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.3,5,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.35,5,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.4,6,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.45,6,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.5,7,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
NA,7,point,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.55,7,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.6,7,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.65,8,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.7,8,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.75,9,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.8,10,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.85,11,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.9,12,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.95,14,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.975,16,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.99,21,quantile,DK,2 wk ahead inc death,2021-06-13,2021-06-26
0.01,0,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.025,1,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.05,1,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.1,2,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.15,3,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.2,3,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.25,4,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.3,4,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.35,4,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.4,5,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.45,5,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.5,6,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
NA,6,point,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.55,6,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.6,7,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.65,8,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.7,8,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.75,9,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.8,10,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.85,12,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.9,14,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.95,18,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.975,23,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.99,32,quantile,DK,3 wk ahead inc death,2021-06-13,2021-07-03
0.01,0,quantile,DK,4 wk ahead inc death,2021-06-13,2021-07-10
0.025,0,quantile,DK,4 wk ahead inc death,2021-06-13,2021-07-10
0.05,1,quantile,DK,4 wk ahead inc death,2021-06-13,2021-07-10
0.1,1,quantile,DK,4 wk ahead inc death,2021-06-13,2021-07-10
0.15,2,quantile,DK,4 wk ahead inc death,2021-06-13,2021-07-10
