quantile,value,type,location,target,forecast_date,target_end_date
0.350,224,quantile,BE,2 wk ahead inc death,2021-03-28,2021-04-10
0.400,234,quantile,BE,2 wk ahead inc death,2021-03-28,2021-04-10
0.450,243,quantile,BE,2 wk ahead inc death,2021-03-28,2021-04-10
0.500,256,quantile,BE,2 wk ahead inc death,2021-03-28,2021-04-10
,256,point,BE,2 wk ahead inc death,2021-03-28,2021-04-10
0.550,267,quantile,BE,2 wk ahead inc death,2021-03-28,2021-04-10
0.600,279,quantile,BE,2 wk ahead inc death,2021-03-28,2021-04-10
0.650,293,quantile,BE,2 wk ahead inc death,2021-03-28,2021-04-10
0.700,303,quantile,BE,2 wk ahead inc death,2021-03-28,2021-04-10
0.750,319,quantile,BE,2 wk ahead inc death,2021-03-28,2021-04-10
0.800,334,quantile,BE,2 wk ahead inc death,2021-03-28,2021-04-10
0.850,354,quantile,BE,2 wk ahead inc death,2021-03-28,2021-04-10
0.900,381,quantile,BE,2 wk ahead inc death,2021-03-28,2021-04-10
0.950,432,quantile,BE,2 wk ahead inc death,2021-03-28,2021-04-10
0.975,479,quantile,BE,2 wk ahead inc death,2021-03-28,2021-04-10
0.990,524,quantile,BE,2 wk ahead inc death,2021-03-28,2021-04-10
0.010,103,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.025,120,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.050,136,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.100,157,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.150,173,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.200,191,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.250,205,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.300,219,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.350,232,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.400,249,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.450,263,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.500,280,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
,280,point,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.550,296,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.600,311,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.650,329,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.700,350,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.750,373,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.800,398,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.850,434,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.900,472,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.950,566,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.975,636,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.990,699,quantile,BE,3 wk ahead inc death,2021-03-28,2021-04-17
0.010,88,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.025,100,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.050,118,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.100,147,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.150,174,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.200,189,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.250,205,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.300,219,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.350,237,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.400,257,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.450,275,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.500,298,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
,298,point,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.550,320,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.600,340,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.650,365,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.700,396,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.750,433,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.800,476,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.850,519,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.900,589,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.950,694,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.975,797,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.990,951,quantile,BE,4 wk ahead inc death,2021-03-28,2021-04-24
0.010,532,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.025,579,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.050,625,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.100,676,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.150,708,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.200,741,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.250,775,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.300,808,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.350,834,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.400,862,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.450,886,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.500,918,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
,918,point,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.550,943,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.600,977,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.650,1007,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.700,1042,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.750,1080,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.800,1116,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.850,1165,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.900,1224,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.950,1328,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.975,1417,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.990,1547,quantile,BG,1 wk ahead inc death,2021-03-28,2021-04-03
0.010,539,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.025,579,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.050,632,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.100,696,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.150,759,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.200,801,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.250,826,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.300,858,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.350,897,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.400,926,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.450,956,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.500,981,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
,981,point,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.550,1017,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.600,1055,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.650,1095,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.700,1130,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.750,1191,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.800,1235,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.850,1304,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.900,1385,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.950,1507,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.975,1627,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.990,1892,quantile,BG,2 wk ahead inc death,2021-03-28,2021-04-10
0.010,538,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.025,585,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.050,652,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.100,730,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.150,784,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.200,833,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.250,868,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.300,904,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.350,938,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.400,972,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.450,1009,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.500,1046,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
,1046,point,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.550,1087,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.600,1125,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.650,1171,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.700,1225,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.750,1283,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.800,1350,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.850,1435,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.900,1553,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.950,1729,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.975,1922,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.990,2128,quantile,BG,3 wk ahead inc death,2021-03-28,2021-04-17
0.010,483,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.025,549,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.050,620,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.100,698,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.150,752,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.200,798,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.250,838,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.300,881,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.350,921,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.400,976,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.450,1027,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.500,1070,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
,1070,point,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.550,1113,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.600,1168,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.650,1223,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.700,1293,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.750,1359,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.800,1425,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.850,1538,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.900,1690,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.950,1944,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.975,2139,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.990,2465,quantile,BG,4 wk ahead inc death,2021-03-28,2021-04-24
0.010,770,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.025,817,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.050,871,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.100,923,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.150,974,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.200,1006,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.250,1038,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.300,1058,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.350,1082,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.400,1112,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.450,1136,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.500,1168,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
,1168,point,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.550,1202,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.600,1231,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.650,1267,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.700,1295,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.750,1329,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.800,1368,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.850,1406,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.900,1484,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.950,1593,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.975,1679,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.990,1796,quantile,CZ,1 wk ahead inc death,2021-03-28,2021-04-03
0.010,621,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.025,654,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.050,715,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.100,765,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.150,810,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.200,854,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.250,888,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.300,917,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.350,940,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.400,965,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.450,990,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.500,1022,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
,1022,point,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.550,1059,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.600,1091,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.650,1133,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.700,1170,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.750,1205,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.800,1262,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.850,1319,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.900,1387,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.950,1537,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.975,1637,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.990,1790,quantile,CZ,2 wk ahead inc death,2021-03-28,2021-04-10
0.010,472,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.025,508,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.050,549,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.100,620,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.150,676,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.200,706,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.250,734,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.300,761,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.350,793,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.400,838,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.450,867,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.500,898,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
,898,point,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.550,941,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.600,984,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.650,1019,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.700,1065,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.750,1117,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.800,1169,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.850,1254,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.900,1346,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.950,1504,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.975,1599,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.990,1795,quantile,CZ,3 wk ahead inc death,2021-03-28,2021-04-17
0.010,334,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.025,368,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.050,425,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.100,475,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.150,530,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.200,569,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.250,608,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.300,640,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.350,674,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.400,707,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.450,739,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.500,772,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
,772,point,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.550,813,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.600,863,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.650,905,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.700,964,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.750,1021,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.800,1085,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.850,1169,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.900,1261,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.950,1455,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.975,1663,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.990,1942,quantile,CZ,4 wk ahead inc death,2021-03-28,2021-04-24
0.010,8,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.025,8,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.050,10,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.100,11,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.150,12,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.200,14,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.250,14,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.300,15,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.350,16,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.400,17,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.450,17,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.500,18,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
,18,point,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.550,19,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.600,20,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.650,21,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.700,21,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.750,23,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.800,24,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.850,25,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.900,27,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.950,29,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.975,31,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.990,35,quantile,DK,1 wk ahead inc death,2021-03-28,2021-04-03
0.010,6,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.025,8,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.050,9,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.100,11,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.150,12,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.200,13,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.250,14,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.300,15,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.350,16,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.400,17,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.450,18,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.500,18,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
,18,point,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.550,19,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.600,20,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.650,21,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.700,22,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.750,23,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.800,24,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.850,26,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.900,28,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.950,30,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.975,34,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.990,38,quantile,DK,2 wk ahead inc death,2021-03-28,2021-04-10
0.010,5,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.025,6,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.050,7,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.100,9,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.150,10,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.200,11,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.250,12,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.300,12,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.350,13,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.400,14,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.450,15,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.500,16,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
,16,point,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.550,16,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.600,17,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.650,18,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.700,19,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.750,20,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.800,21,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.850,23,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.900,25,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.950,28,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.975,31,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.990,36,quantile,DK,3 wk ahead inc death,2021-03-28,2021-04-17
0.010,3,quantile,DK,4 wk ahead inc death,2021-03-28,2021-04-24
0.025,4,quantile,DK,4 wk ahead inc death,2021-03-28,2021-04-24
0.050,5,quantile,DK,4 wk ahead inc death,2021-03-28,2021-04-24
0.100,7,quantile,DK,4 wk ahead inc death,2021-03-28,2021-04-24
