quantile,value,type,location,target,forecast_date,target_end_date
0.95,222,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.975,259,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.99,290,quantile,BE,2 wk ahead inc death,2021-05-23,2021-06-05
0.01,35,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.025,43,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.05,49,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.1,58,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.15,66,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.2,72,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.25,77,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.3,83,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.35,91,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.4,97,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.45,105,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.5,112,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
NA,112,point,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.55,121,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.6,127,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.65,136,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.7,146,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.75,159,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.8,174,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.85,202,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.9,223,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.95,279,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.975,338,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.99,415,quantile,BE,3 wk ahead inc death,2021-05-23,2021-06-12
0.01,25,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.025,31,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.05,38,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.1,49,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.15,55,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.2,62,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.25,68,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.3,74,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.35,80,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.4,88,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.45,98,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.5,108,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
NA,108,point,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.55,117,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.6,126,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.65,139,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.7,154,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.75,169,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.8,189,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.85,224,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.9,263,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.95,363,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.975,485,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.99,607,quantile,BE,4 wk ahead inc death,2021-05-23,2021-06-19
0.01,83,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.025,94,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.05,104,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.1,116,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.15,122,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.2,131,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.25,137,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.3,142,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.35,146,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.4,152,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.45,157,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.5,162,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
NA,162,point,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.55,167,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.6,173,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.65,181,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.7,187,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.75,196,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.8,207,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.85,220,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.9,233,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.95,252,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.975,275,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.99,302,quantile,BG,1 wk ahead inc death,2021-05-23,2021-05-29
0.01,61,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.025,67,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.05,76,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.1,89,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.15,96,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.2,103,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.25,108,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.3,114,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.35,119,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.4,123,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.45,127,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.5,132,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
NA,132,point,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.55,137,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.6,142,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.65,148,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.7,156,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.75,164,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.8,173,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.85,183,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.9,198,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.95,220,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.975,233,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.99,268,quantile,BG,2 wk ahead inc death,2021-05-23,2021-06-05
0.01,49,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.025,55,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.05,63,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.1,71,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.15,78,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.2,83,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.25,88,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.3,93,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.35,99,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.4,104,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.45,108,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.5,114,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
NA,114,point,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.55,118,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.6,125,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.65,131,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.7,136,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.75,144,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.8,154,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.85,164,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.9,179,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.95,198,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.975,221,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.99,258,quantile,BG,3 wk ahead inc death,2021-05-23,2021-06-12
0.01,38,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.025,46,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.05,53,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.1,61,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.15,68,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.2,73,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.25,79,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.3,83,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.35,88,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.4,93,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.45,98,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.5,104,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
NA,104,point,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.55,110,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.6,115,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.65,121,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.7,128,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.75,136,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.8,146,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.85,157,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.9,177,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.95,205,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.975,234,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.99,286,quantile,BG,4 wk ahead inc death,2021-05-23,2021-06-19
0.01,70,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.025,73,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.05,78,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.1,83,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.15,87,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.2,91,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.25,95,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.3,98,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.35,100,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.4,103,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.45,106,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.5,108,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
NA,108,point,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.55,111,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.6,114,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.65,117,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.7,120,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.75,125,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.8,129,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.85,134,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.9,140,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.95,150,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.975,159,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.99,168,quantile,CZ,1 wk ahead inc death,2021-05-23,2021-05-29
0.01,50,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.025,58,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.05,63,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.1,69,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.15,73,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.2,77,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.25,80,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.3,83,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.35,87,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.4,89,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.45,92,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.5,96,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
NA,96,point,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.55,99,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.6,102,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.65,104,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.7,109,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.75,113,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.8,118,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.85,123,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.9,129,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.95,141,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.975,153,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.99,175,quantile,CZ,2 wk ahead inc death,2021-05-23,2021-06-05
0.01,31,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.025,36,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.05,40,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.1,47,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.15,51,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.2,54,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.25,57,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.3,61,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.35,63,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.4,66,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.45,68,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.5,71,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
NA,71,point,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.55,74,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.6,78,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.65,81,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.7,84,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.75,89,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.8,96,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.85,102,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.9,110,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.95,125,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.975,143,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.99,167,quantile,CZ,3 wk ahead inc death,2021-05-23,2021-06-12
0.01,21,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.025,25,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.05,28,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.1,33,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.15,37,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.2,40,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.25,43,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.3,46,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.35,49,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.4,52,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.45,55,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.5,59,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
NA,59,point,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.55,62,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.6,66,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.65,69,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.7,74,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.75,79,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.8,84,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.85,93,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.9,103,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.95,125,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.975,144,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.99,188,quantile,CZ,4 wk ahead inc death,2021-05-23,2021-06-19
0.01,3,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.025,4,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.05,4,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.1,5,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.15,6,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.2,6,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.25,7,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.3,8,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.35,8,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.4,9,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.45,9,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.5,10,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
NA,10,point,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.55,10,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.6,11,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.65,12,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.7,12,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.75,13,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.8,14,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.85,15,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.9,16,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.95,18,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.975,20,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.99,23,quantile,DK,1 wk ahead inc death,2021-05-23,2021-05-29
0.01,2,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.025,3,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.05,4,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.1,5,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.15,6,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.2,7,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.25,7,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.3,8,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.35,9,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.4,9,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.45,10,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.5,10,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
NA,10,point,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.55,11,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.6,12,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.65,12,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.7,13,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.75,14,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.8,15,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.85,16,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.9,18,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.95,22,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.975,24,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.99,28,quantile,DK,2 wk ahead inc death,2021-05-23,2021-06-05
0.01,2,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.025,3,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.05,4,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.1,5,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.15,6,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.2,7,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.25,7,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.3,8,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.35,9,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.4,10,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.45,10,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.5,11,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
NA,11,point,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.55,12,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.6,13,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.65,14,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.7,15,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.75,16,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.8,17,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.85,19,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.9,21,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.95,26,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.975,32,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.99,42,quantile,DK,3 wk ahead inc death,2021-05-23,2021-06-12
0.01,1,quantile,DK,4 wk ahead inc death,2021-05-23,2021-06-19
0.025,2,quantile,DK,4 wk ahead inc death,2021-05-23,2021-06-19
0.05,3,quantile,DK,4 wk ahead inc death,2021-05-23,2021-06-19
0.1,5,quantile,DK,4 wk ahead inc death,2021-05-23,2021-06-19
0.15,6,quantile,DK,4 wk ahead inc death,2021-05-23,2021-06-19
