quantile,value,type,location,target,forecast_date,target_end_date
0.010,84,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.025,97,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.050,115,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.100,136,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.150,148,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.200,160,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.250,171,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.300,182,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.350,191,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.400,202,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.450,212,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.500,220,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
NA,220,point,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.550,231,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.600,241,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.650,252,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.700,270,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.750,283,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.800,298,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.850,321,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.900,351,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.950,413,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.975,470,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.990,535,quantile,BG,3 wk ahead inc death,2021-05-16,2021-06-05
0.010,70,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.025,82,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.050,96,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.100,118,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.150,130,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.200,139,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.250,151,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.300,158,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.350,170,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.400,180,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.450,191,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.500,202,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
NA,202,point,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.550,213,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.600,227,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.650,239,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.700,257,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.750,276,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.800,300,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.850,323,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.900,361,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.950,415,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.975,484,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.990,558,quantile,BG,4 wk ahead inc death,2021-05-16,2021-06-12
0.010,110,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.025,121,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.050,129,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.100,142,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.150,149,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.200,157,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.250,163,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.300,167,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.350,173,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.400,178,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.450,182,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.500,186,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
NA,186,point,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.550,191,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.600,196,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.650,201,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.700,207,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.750,218,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.800,227,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.850,235,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.900,249,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.950,266,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.975,286,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.990,312,quantile,CZ,1 wk ahead inc death,2021-05-16,2021-05-22
0.010,70,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.025,82,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.050,91,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.100,101,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.150,110,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.200,117,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.250,123,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.300,129,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.350,134,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.400,138,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.450,143,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.500,150,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
NA,150,point,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.550,155,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.600,161,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.650,169,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.700,177,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.750,184,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.800,195,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.850,207,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.900,227,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.950,249,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.975,272,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.990,304,quantile,CZ,2 wk ahead inc death,2021-05-16,2021-05-29
0.010,50,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.025,55,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.050,62,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.100,71,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.150,79,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.200,85,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.250,91,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.300,96,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.350,102,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.400,107,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.450,114,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.500,120,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
NA,120,point,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.550,128,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.600,133,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.650,141,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.700,148,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.750,158,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.800,169,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.850,178,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.900,201,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.950,237,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.975,263,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.990,297,quantile,CZ,3 wk ahead inc death,2021-05-16,2021-06-05
0.010,31,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.025,36,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.050,44,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.100,52,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.150,58,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.200,64,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.250,71,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.300,75,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.350,80,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.400,84,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.450,90,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.500,95,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
NA,95,point,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.550,101,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.600,107,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.650,115,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.700,123,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.750,137,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.800,152,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.850,168,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.900,189,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.950,227,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.975,264,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.990,316,quantile,CZ,4 wk ahead inc death,2021-05-16,2021-06-12
0.010,3,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.025,4,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.050,5,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.100,6,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.150,7,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.200,7,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.250,8,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.300,8,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.350,9,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.400,10,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.450,10,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.500,11,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
NA,11,point,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.550,11,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.600,12,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.650,13,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.700,13,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.750,14,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.800,15,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.850,16,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.900,17,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.950,20,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.975,22,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.990,27,quantile,DK,1 wk ahead inc death,2021-05-16,2021-05-22
0.010,3,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.025,3,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.050,4,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.100,5,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.150,6,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.200,7,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.250,8,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.300,9,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.350,9,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.400,10,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.450,11,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.500,12,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
NA,12,point,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.550,13,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.600,13,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.650,14,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.700,15,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.750,16,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.800,18,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.850,19,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.900,21,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.950,25,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.975,29,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.990,35,quantile,DK,2 wk ahead inc death,2021-05-16,2021-05-29
0.010,2,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.025,3,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.050,4,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.100,5,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.150,6,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.200,7,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.250,8,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.300,9,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.350,10,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.400,11,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.450,12,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.500,13,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
NA,13,point,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.550,14,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.600,15,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.650,16,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.700,17,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.750,18,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.800,20,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.850,22,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.900,25,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.950,31,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.975,36,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.990,44,quantile,DK,3 wk ahead inc death,2021-05-16,2021-06-05
0.010,2,quantile,DK,4 wk ahead inc death,2021-05-16,2021-06-12
0.025,3,quantile,DK,4 wk ahead inc death,2021-05-16,2021-06-12
0.050,3,quantile,DK,4 wk ahead inc death,2021-05-16,2021-06-12
0.100,5,quantile,DK,4 wk ahead inc death,2021-05-16,2021-06-12
0.150,6,quantile,DK,4 wk ahead inc death,2021-05-16,2021-06-12
