quantile,value,type,location,target,forecast_date,target_end_date
0.600,590,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.650,607,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.700,630,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.750,659,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.800,693,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.850,726,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.900,782,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.950,850,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.975,894,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.990,990,quantile,BG,2 wk ahead inc death,2021-04-25,2021-05-08
0.010,226,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.025,262,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.050,290,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.100,331,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.150,355,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.200,376,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.250,400,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.300,420,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.350,439,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.400,454,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.450,478,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.500,497,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
NA,497,point,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.550,515,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.600,536,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.650,556,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.700,582,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.750,618,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.800,651,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.850,690,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.900,741,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.950,845,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.975,971,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.990,1091,quantile,BG,3 wk ahead inc death,2021-04-25,2021-05-15
0.010,192,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.025,217,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.050,248,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.100,289,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.150,311,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.200,335,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.250,358,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.300,377,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.350,400,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.400,428,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.450,450,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.500,470,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
NA,470,point,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.550,498,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.600,518,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.650,546,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.700,580,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.750,617,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.800,644,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.850,691,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.900,760,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.950,860,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.975,1008,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.990,1238,quantile,BG,4 wk ahead inc death,2021-04-25,2021-05-22
0.010,258,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.025,269,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.050,285,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.100,304,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.150,317,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.200,327,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.250,341,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.300,349,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.350,357,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.400,366,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.450,374,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.500,382,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
NA,382,point,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.550,390,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.600,398,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.650,409,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.700,418,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.750,427,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.800,442,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.850,458,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.900,479,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.950,512,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.975,536,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.990,560,quantile,CZ,1 wk ahead inc death,2021-04-25,2021-05-01
0.010,194,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.025,209,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.050,218,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.100,231,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.150,248,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.200,261,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.250,272,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.300,282,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.350,292,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.400,299,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.450,309,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.500,319,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
NA,319,point,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.550,330,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.600,340,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.650,351,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.700,363,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.750,374,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.800,387,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.850,407,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.900,436,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.950,490,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.975,548,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.990,597,quantile,CZ,2 wk ahead inc death,2021-04-25,2021-05-08
0.010,138,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.025,147,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.050,160,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.100,180,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.150,195,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.200,209,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.250,219,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.300,230,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.350,242,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.400,256,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.450,266,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.500,274,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
NA,274,point,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.550,287,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.600,297,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.650,310,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.700,324,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.750,340,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.800,360,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.850,386,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.900,431,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.950,501,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.975,545,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.990,614,quantile,CZ,3 wk ahead inc death,2021-04-25,2021-05-15
0.010,95,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.025,108,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.050,122,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.100,140,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.150,155,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.200,168,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.250,181,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.300,194,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.350,206,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.400,219,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.450,227,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.500,242,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
NA,242,point,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.550,253,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.600,269,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.650,285,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.700,308,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.750,327,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.800,353,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.850,397,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.900,450,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.950,555,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.975,624,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.990,732,quantile,CZ,4 wk ahead inc death,2021-04-25,2021-05-22
0.010,8,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.025,9,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.050,10,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.100,12,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.150,13,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.200,14,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.250,14,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.300,15,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.350,16,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.400,17,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.450,17,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.500,18,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
NA,18,point,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.550,19,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.600,20,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.650,20,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.700,21,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.750,22,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.800,23,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.850,25,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.900,27,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.950,30,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.975,32,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.990,35,quantile,DK,1 wk ahead inc death,2021-04-25,2021-05-01
0.010,7,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.025,9,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.050,10,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.100,12,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.150,13,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.200,14,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.250,14,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.300,15,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.350,16,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.400,17,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.450,18,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.500,19,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
NA,19,point,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.550,20,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.600,21,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.650,22,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.700,23,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.750,24,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.800,25,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.850,27,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.900,30,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.950,33,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.975,37,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.990,42,quantile,DK,2 wk ahead inc death,2021-04-25,2021-05-08
0.010,7,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.025,8,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.050,9,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.100,11,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.150,12,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.200,13,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.250,14,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.300,15,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.350,16,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.400,17,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.450,18,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.500,19,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
NA,19,point,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.550,20,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.600,22,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.650,23,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.700,24,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.750,26,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.800,28,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.850,30,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.900,34,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.950,40,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.975,45,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.990,50,quantile,DK,3 wk ahead inc death,2021-04-25,2021-05-15
0.010,5,quantile,DK,4 wk ahead inc death,2021-04-25,2021-05-22
0.025,6,quantile,DK,4 wk ahead inc death,2021-04-25,2021-05-22
0.050,8,quantile,DK,4 wk ahead inc death,2021-04-25,2021-05-22
0.100,10,quantile,DK,4 wk ahead inc death,2021-04-25,2021-05-22
0.150,12,quantile,DK,4 wk ahead inc death,2021-04-25,2021-05-22
