quantile,value,type,location,target,forecast_date,target_end_date
0.65,22,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.7,25,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.75,28,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.8,31,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.85,34,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.9,43,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.95,54,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.975,76,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.99,101,quantile,BE,3 wk ahead inc death,2021-06-20,2021-07-10
0.01,2,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.025,3,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.05,4,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.1,5,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.15,6,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.2,7,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.25,8,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.3,9,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.35,10,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.4,12,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.45,12,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.5,14,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
NA,14,point,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.55,15,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.6,17,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.65,19,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.7,21,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.75,23,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.8,27,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.85,35,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.9,44,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.95,62,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.975,85,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.99,141,quantile,BE,4 wk ahead inc death,2021-06-20,2021-07-17
0.01,22,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.025,27,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.05,30,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.1,34,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.15,36,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.2,40,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.25,41,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.3,43,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.35,45,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.4,46,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.45,48,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.5,50,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
NA,50,point,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.55,51,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.6,53,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.65,56,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.7,58,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.75,61,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.8,63,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.85,66,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.9,70,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.95,77,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.975,82,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.99,87,quantile,BG,1 wk ahead inc death,2021-06-20,2021-06-26
0.01,17,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.025,20,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.05,22,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.1,25,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.15,27,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.2,29,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.25,31,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.3,32,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.35,34,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.4,35,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.45,36,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.5,38,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
NA,38,point,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.55,40,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.6,41,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.65,43,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.7,45,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.75,47,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.8,50,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.85,54,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.9,58,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.95,64,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.975,68,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.99,77,quantile,BG,2 wk ahead inc death,2021-06-20,2021-07-03
0.01,12,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.025,14,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.05,16,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.1,18,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.15,20,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.2,21,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.25,23,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.3,24,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.35,26,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.4,27,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.45,28,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.5,30,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
NA,30,point,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.55,31,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.6,32,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.65,34,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.7,36,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.75,38,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.8,40,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.85,44,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.9,48,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.95,57,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.975,64,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.99,74,quantile,BG,3 wk ahead inc death,2021-06-20,2021-07-10
0.01,8,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.025,10,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.05,12,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.1,14,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.15,16,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.2,17,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.25,19,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.3,20,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.35,21,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.4,22,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.45,24,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.5,25,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
NA,25,point,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.55,26,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.6,28,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.65,29,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.7,32,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.75,34,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.8,36,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.85,39,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.9,44,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.95,54,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.975,62,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.99,72,quantile,BG,4 wk ahead inc death,2021-06-20,2021-07-17
0.01,17,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.025,19,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.05,20,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.1,22,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.15,24,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.2,25,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.25,26,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.3,27,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.35,29,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.4,30,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.45,31,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.5,32,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
NA,32,point,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.55,33,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.6,34,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.65,36,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.7,37,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.75,38,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.8,40,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.85,42,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.9,45,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.95,48,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.975,52,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.99,57,quantile,CZ,1 wk ahead inc death,2021-06-20,2021-06-26
0.01,10,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.025,12,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.05,14,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.1,15,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.15,17,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.2,18,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.25,19,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.3,20,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.35,21,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.4,22,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.45,23,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.5,24,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
NA,24,point,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.55,25,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.6,26,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.65,27,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.7,29,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.75,30,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.8,32,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.85,35,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.9,39,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.95,45,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.975,52,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.99,63,quantile,CZ,2 wk ahead inc death,2021-06-20,2021-07-03
0.01,6,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.025,7,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.05,8,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.1,10,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.15,11,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.2,12,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.25,13,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.3,14,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.35,15,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.4,16,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.45,17,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.5,18,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
NA,18,point,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.55,19,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.6,21,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.65,22,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.7,23,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.75,25,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.8,27,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.85,30,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.9,33,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.95,43,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.975,51,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.99,80,quantile,CZ,3 wk ahead inc death,2021-06-20,2021-07-10
0.01,3,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.025,4,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.05,5,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.1,7,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.15,8,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.2,9,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.25,10,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.3,10,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.35,11,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.4,12,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.45,13,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.5,14,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
NA,14,point,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.55,15,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.6,16,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.65,17,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.7,19,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.75,21,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.8,23,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.85,26,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.9,31,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.95,43,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.975,65,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.99,81,quantile,CZ,4 wk ahead inc death,2021-06-20,2021-07-17
0.01,0,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.025,1,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.05,1,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.1,2,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.15,2,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.2,3,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.25,3,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.3,3,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.35,4,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.4,4,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.45,4,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.5,5,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
NA,5,point,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.55,5,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.6,5,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.65,5,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.7,6,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.75,6,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.8,7,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.85,8,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.9,8,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.95,10,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.975,10,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.99,12,quantile,DK,1 wk ahead inc death,2021-06-20,2021-06-26
0.01,0,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.025,0,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.05,1,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.1,1,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.15,2,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.2,2,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.25,2,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.3,2,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.35,3,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.4,3,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.45,3,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.5,4,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
NA,4,point,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.55,4,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.6,4,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.65,5,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.7,5,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.75,6,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.8,6,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.85,7,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.9,8,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.95,9,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.975,10,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.99,13,quantile,DK,2 wk ahead inc death,2021-06-20,2021-07-03
0.01,0,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.025,0,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.05,0,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.1,1,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.15,1,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.2,1,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.25,1,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.3,2,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.35,2,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.4,2,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.45,3,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.5,3,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
NA,3,point,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.55,3,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.6,3,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.65,4,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.7,4,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.75,5,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.8,5,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.85,6,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.9,7,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.95,9,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.975,10,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.99,14,quantile,DK,3 wk ahead inc death,2021-06-20,2021-07-10
0.01,0,quantile,DK,4 wk ahead inc death,2021-06-20,2021-07-17
0.025,0,quantile,DK,4 wk ahead inc death,2021-06-20,2021-07-17
0.05,0,quantile,DK,4 wk ahead inc death,2021-06-20,2021-07-17
0.1,0,quantile,DK,4 wk ahead inc death,2021-06-20,2021-07-17
0.15,1,quantile,DK,4 wk ahead inc death,2021-06-20,2021-07-17
