forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,point,NA,40778
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.01,27593
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.025,30415
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.05,32343
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.1,34555
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.15,35974
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.2,36953
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.25,37739
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.3,38451
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.35,39064
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.4,39602
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.45,40127
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.5,40650
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.55,41197
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.6,41784
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.65,42419
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.7,43125
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.75,44023
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.8,45158
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.85,46651
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.9,49034
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.95,54088
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.975,60283
2023-02-27,forecast,1 wk ahead inc case,2023-03-04,AT,"quantile",0.99,70119
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,point,NA,43065
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.01,19545
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.025,23115
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.05,26295
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.1,30271
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.15,32769
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.2,34833
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.25,36379
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.3,37765
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.35,39039
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.4,40244
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.45,41454
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.5,42716
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.55,44043
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.6,45411
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.65,46931
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.7,48606
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.75,50699
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.8,53395
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.85,57119
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.9,63625
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.95,77750
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.975,97331
2023-02-27,forecast,2 wk ahead inc case,2023-03-11,AT,"quantile",0.99,135309
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,point,NA,43167
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.01,13204
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.025,16657
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.05,20130
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.1,24841
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.15,28119
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.2,30717
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.25,32947
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.3,35061
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.35,37102
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.4,39011
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.45,40884
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.5,42905
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.55,45001
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.6,47182
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.65,49678
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.7,52593
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.75,56268
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.8,60787
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.85,67604
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.9,79669
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.95,106166
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.975,155971
2023-02-27,forecast,3 wk ahead inc case,2023-03-18,AT,"quantile",0.99,261357
2023-02-27,forecast,4 wk ahead inc case,2023-03-25,AT,point,NA,42831
2023-02-27,forecast,4 wk ahead inc case,2023-03-25,AT,"quantile",0.01,9002
2023-02-27,forecast,4 wk ahead inc case,2023-03-25,AT,"quantile",0.025,11987
2023-02-27,forecast,4 wk ahead inc case,2023-03-25,AT,"quantile",0.05,15303
2023-02-27,forecast,4 wk ahead inc case,2023-03-25,AT,"quantile",0.1,19973
2023-02-27,forecast,4 wk ahead inc case,2023-03-25,AT,"quantile",0.15,23562
2023-02-27,forecast,4 wk ahead inc case,2023-03-25,AT,"quantile",0.2,26766
2023-02-27,forecast,4 wk ahead inc case,2023-03-25,AT,"quantile",0.25,29536
