forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,point,NA,22962
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.01,15538
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.025,17127
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.05,18212
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.1,19458
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.15,20257
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.2,20808
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.25,21251
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.3,21652
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.35,21997
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.4,22300
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.45,22595
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.5,22890
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.55,23198
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.6,23529
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.65,23886
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.7,24284
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.75,24789
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.8,25429
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.85,26269
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.9,27611
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.95,30457
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.975,33945
2022-11-14,forecast,1 wk ahead inc case,2022-11-19,AT,"quantile",0.99,39484
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,point,NA,22104
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.01,10032
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.025,11864
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.05,13497
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.1,15537
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.15,16819
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.2,17879
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.25,18672
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.3,19384
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.35,20037
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.4,20656
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.45,21277
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.5,21925
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.55,22606
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.6,23308
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.65,24088
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.7,24948
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.75,26022
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.8,27406
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.85,29318
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.9,32657
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.95,39907
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.975,49957
2022-11-14,forecast,2 wk ahead inc case,2022-11-26,AT,"quantile",0.99,69450
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,point,NA,22007
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.01,6732
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.025,8492
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.05,10262
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.1,12664
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.15,14335
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.2,15660
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.25,16797
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.3,17874
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.35,18915
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.4,19888
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.45,20843
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.5,21873
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.55,22942
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.6,24054
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.65,25327
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.7,26812
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.75,28686
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.8,30990
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.85,34465
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.9,40616
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.95,54125
2022-11-14,forecast,3 wk ahead inc case,2022-12-03,AT,"quantile",0.975,79516
