forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,point,NA,37506
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.01,22498
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.025,25305
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.05,27532
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.1,30118
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.15,31751
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.2,32896
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.25,33859
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.3,34639
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.35,35328
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.4,36018
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.45,36672
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.5,37333
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.55,38006
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.6,38722
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.65,39512
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.7,40458
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.75,41534
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.8,42926
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.85,44837
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.9,47990
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.95,54518
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.975,62434
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,AT,"quantile",0.99,75588
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,point,NA,38103
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.01,15356
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.025,18764
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.05,21586
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.1,25386
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.15,27741
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.2,29717
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.25,31297
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.3,32662
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.35,34040
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.4,35275
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.45,36532
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.5,37823
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.55,39156
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.6,40537
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.65,42114
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.7,43878
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.75,46094
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.8,48946
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.85,52996
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.9,59903
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.95,75667
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.975,97248
2022-08-29,forecast,2 wk ahead inc case,2022-09-10,AT,"quantile",0.99,144942
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,point,NA,37495
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.01,10377
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.025,13192
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.05,16220
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.1,20287
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.15,23296
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.2,25765
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.25,27869
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.3,29724
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.35,31670
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.4,33560
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.45,35342
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.5,37277
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.55,39267
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.6,41539
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.65,43982
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.7,46904
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.75,50306
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.8,55012
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.85,61778
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.9,73829
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.95,101423
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.975,153098
2022-08-29,forecast,3 wk ahead inc case,2022-09-17,AT,"quantile",0.99,271917
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,point,NA,39955
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.01,7612
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.025,10282
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.05,13337
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.1,17725
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.15,21061
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.2,24039
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.25,26727
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.3,29446
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.35,32050
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.4,34533
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.45,36982
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.5,39732
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.55,42747
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.6,46182
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.65,50147
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.7,55034
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.75,60759
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.8,68426
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.85,79795
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.9,99250
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.95,151268
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.975,236357
2022-08-29,forecast,4 wk ahead inc case,2022-09-24,AT,"quantile",0.99,473096
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,BE,point,NA,9205
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,BE,"quantile",0.01,5219
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,BE,"quantile",0.025,5947
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,BE,"quantile",0.05,6505
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,BE,"quantile",0.1,7206
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,BE,"quantile",0.15,7635
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,BE,"quantile",0.2,7950
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,BE,"quantile",0.25,8199
2022-08-29,forecast,1 wk ahead inc case,2022-09-03,BE,"quantile",0.3,8413
