forecast_date;target_end_date;target;location;type;quantile;value;scenario_id
2020-12-14;2020-12-19;1 wk ahead inc death;PL;point;NA;2012,152889;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,01;1911,545245;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,025;1921,606009;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,05;1931,666774;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,1;1940,609676;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,15;1948,558922;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,2;1955,624918;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,25;1961,905804;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,3;1967,488813;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,35;1972,451488;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,4;1976,862755;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,45;1980,783881;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,5;2012,152889;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,55;2017,640579;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,6;2023,128269;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,65;2028,615959;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,7;2034,103648;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,75;2039,591338;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,8;2045,079028;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,85;2050,566717;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,9;2056,054407;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,95;2061,542097;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,975;2067,029786;forecast
2020-12-14;2020-12-19;1 wk ahead inc death;PL;quantile;0,99;2072,517476;forecast
2020-12-14;2020-12-26;2 wk ahead inc death;PL;point;NA;4881,886815;forecast
2020-12-14;2020-12-26;2 wk ahead inc death;PL;quantile;0,01;4637,792474;forecast
2020-12-14;2020-12-26;2 wk ahead inc death;PL;quantile;0,025;4662,201909;forecast
2020-12-14;2020-12-26;2 wk ahead inc death;PL;quantile;0,05;4684,170399;forecast
