forecast_date;target_end_date;target;location;type;quantile;value;scenario_id
2021-03-01;2021-03-06;1 wk ahead inc death;PL;point;NA;5775,248715;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,01;5486,486279;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,025;5515,362523;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,05;5544,238766;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,1;5569,906538;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,15;5592,722336;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,2;5613,003045;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,25;5631,030341;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,3;5647,054605;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,35;5661,298395;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,4;5673,959542;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,45;5685,213894;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,5;5775,248715;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,55;5790,999393;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,6;5806,750072;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,65;5822,50075;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,7;5838,251428;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,75;5854,002107;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,8;5869,752785;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,85;5885,503463;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,9;5901,254142;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,95;5917,00482;forecast
2021-03-01;2021-03-06;1 wk ahead inc death;PL;quantile;0,975;5932,755498;forecast
