forecast_date;target_end_date;target;location;type;quantile;value;scenario_id
2021-03-29;2021-04-03;1 wk ahead inc death;PL;point;NA;2188,90493;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,01;2079,459684;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,025;2090,404208;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,05;2101,348733;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,1;2111,077199;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,15;2119,724725;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,2;2127,411415;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,25;2134,244027;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,3;2140,317461;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,35;2145,716069;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,4;2150,514831;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,45;2154,780398;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,5;2188,90493;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,55;2194,874671;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,6;2200,844412;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,65;2206,814152;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,7;2212,783893;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,75;2218,753634;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,8;2224,723375;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,85;2230,693115;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,9;2236,662856;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,95;2242,632597;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,975;2248,602337;forecast
2021-03-29;2021-04-03;1 wk ahead inc death;PL;quantile;0,99;2254,572078;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;point;NA;1465,17264;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,01;1391,914008;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,025;1399,239871;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,05;1405,833148;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,1;1411,767097;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,15;1417,107652;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,2;1421,914151;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,25;1426,24;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,3;1430,133264;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,35;1433,637201;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,4;1436,790745;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,45;1439,628935;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,5;1465,17264;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,55;1469,168566;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,6;1473,164491;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,65;1477,160416;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,7;1481,156342;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,75;1485,152267;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,8;1489,148192;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,85;1493,144118;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,9;1497,140043;forecast
2021-03-29;2021-04-10;2 wk ahead inc death;PL;quantile;0,95;1501,135969;forecast
