forecast_date;target_end_date;target;location;type;quantile;value;scenario_id
2020-11-09;2020-11-14;1 wk ahead inc death;PL;point;NA;2533,836271;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,01;2407,144458;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,025;2419,813639;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,05;2432,482821;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,1;2443,744315;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,15;2453,754532;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,2;2462,652503;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,25;2470,561811;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,3;2477,592307;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,35;2483,841636;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,4;2489,396596;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,45;2494,334337;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,5;2533,836271;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,55;2540,746734;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,6;2547,657197;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,65;2554,567659;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,7;2561,478122;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,75;2568,388584;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,8;2575,299047;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,85;2582,209509;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,9;2589,119972;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,95;2596,030434;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,975;2602,940897;forecast
2020-11-09;2020-11-14;1 wk ahead inc death;PL;quantile;0,99;2609,85136;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;point;NA;1687,787891;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,01;1603,398497;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,025;1611,837436;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,05;1619,432482;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,1;1626,268023;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,15;1632,420009;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,2;1637,956798;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,25;1642,939907;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,3;1647,424705;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,35;1651,461024;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,4;1655,093711;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,45;1658,363129;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,5;1687,787891;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,55;1692,390949;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,6;1696,994007;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,65;1701,597065;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,7;1706,200123;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,75;1710,803181;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,8;1715,406238;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,85;1720,009296;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,9;1724,612354;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,95;1729,215412;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,975;1733,81847;forecast
2020-11-09;2020-11-21;2 wk ahead inc death;PL;quantile;0,99;1738,421528;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;point;NA;1922,788806;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,01;1826,649365;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,025;1836,263309;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,05;1844,915859;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,1;1852,703154;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,15;1859,711719;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,2;1866,019427;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,25;1871,696365;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,3;1876,805609;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,35;1881,403929;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,4;1885,542417;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,45;1889,267055;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,5;1922,788806;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,55;1928,032775;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,6;1933,276744;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,65;1938,520714;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,7;1943,764683;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,75;1949,008653;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,8;1954,252622;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,85;1959,496592;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,9;1964,740561;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,95;1969,984531;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,975;1975,2285;forecast
2020-11-09;2020-11-28;3 wk ahead inc death;PL;quantile;0,99;1980,47247;forecast
2020-11-09;2020-12-05;4 wk ahead inc death;PL;point;NA;1606,543226;forecast
2020-11-09;2020-12-05;4 wk ahead inc death;PL;quantile;0,01;1526,216065;forecast
2020-11-09;2020-12-05;4 wk ahead inc death;PL;quantile;0,025;1534,248781;forecast
2020-11-09;2020-12-05;4 wk ahead inc death;PL;quantile;0,05;1541,478225;forecast
2020-11-09;2020-12-05;4 wk ahead inc death;PL;quantile;0,1;1547,984725;forecast
2020-11-09;2020-12-05;4 wk ahead inc death;PL;quantile;0,15;1553,840576;forecast
2020-11-09;2020-12-05;4 wk ahead inc death;PL;quantile;0,2;1559,110841;forecast
