forecast_date;target_end_date;target;location;type;quantile;value;scenario_id
2021-01-25;2021-01-30;1 wk ahead inc death;PL;point;NA;2564,499662;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,01;2436,274679;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,025;2449,097178;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,05;2461,919676;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,1;2473,317452;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,15;2483,448809;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,2;2492,454459;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,25;2500,459482;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,3;2507,575057;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,35;2513,900014;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,4;2519,522197;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,45;2524,519693;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,5;2564,499662;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,55;2571,493752;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,6;2578,487842;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,65;2585,481932;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,7;2592,476022;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,75;2599,470112;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,8;2606,464202;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,85;2613,458292;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,9;2620,452382;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,95;2627,446472;forecast
2021-01-25;2021-01-30;1 wk ahead inc death;PL;quantile;0,975;2634,440562;forecast
