forecast_date;target_end_date;target;location;type;quantile;value;scenario_id
2021-04-05;2021-04-10;1 wk ahead inc death;PL;point;NA;1465,17264;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,01;1391,914008;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,025;1399,239871;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,05;1406,565735;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,1;1413,077613;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,15;1418,865949;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,2;1424,011137;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,25;1428,584638;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,3;1432,649971;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,35;1436,263601;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,4;1439,475717;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,45;1442,33093;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,5;1465,17264;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,55;1469,168566;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,6;1473,164491;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,65;1477,160416;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,7;1481,156342;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,75;1485,152267;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,8;1489,148192;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,85;1493,144118;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,9;1497,140043;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,95;1501,135969;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,975;1505,131894;forecast
2021-04-05;2021-04-10;1 wk ahead inc death;PL;quantile;0,99;1509,127819;forecast
2021-04-05;2021-04-17;2 wk ahead inc death;PL;point;NA;910,0127424;forecast
2021-04-05;2021-04-17;2 wk ahead inc death;PL;quantile;0,01;864,5121052;forecast
2021-04-05;2021-04-17;2 wk ahead inc death;PL;quantile;0,025;869,062169;forecast
2021-04-05;2021-04-17;2 wk ahead inc death;PL;quantile;0,05;873,1572263;forecast
2021-04-05;2021-04-17;2 wk ahead inc death;PL;quantile;0,1;876,8427779;forecast
2021-04-05;2021-04-17;2 wk ahead inc death;PL;quantile;0,15;880,1597744;forecast
2021-04-05;2021-04-17;2 wk ahead inc death;PL;quantile;0,2;883,1450712;forecast
2021-04-05;2021-04-17;2 wk ahead inc death;PL;quantile;0,25;885,8318383;forecast
2021-04-05;2021-04-17;2 wk ahead inc death;PL;quantile;0,3;888,2499287;forecast
2021-04-05;2021-04-17;2 wk ahead inc death;PL;quantile;0,35;890,4262101;forecast
2021-04-05;2021-04-17;2 wk ahead inc death;PL;quantile;0,4;892,3848633;forecast
2021-04-05;2021-04-17;2 wk ahead inc death;PL;quantile;0,45;894,1476512;forecast
2021-04-05;2021-04-17;2 wk ahead inc death;PL;quantile;0,5;910,0127424;forecast
2021-04-05;2021-04-17;2 wk ahead inc death;PL;quantile;0,55;912,4945953;forecast
2021-04-05;2021-04-17;2 wk ahead inc death;PL;quantile;0,6;914,9764482;forecast
2021-04-05;2021-04-17;2 wk ahead inc death;PL;quantile;0,65;917,4583012;forecast
