forecast_date;target_end_date;target;location;type;quantile;value;scenario_id
2020-10-26;2020-10-31;1 wk ahead inc death;PL;point;NA;2109,829094;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,01;2004,337639;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,025;2014,886785;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,05;2025,43593;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,1;2034,812948;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,15;2043,148076;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,2;2050,557078;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,25;2057,142857;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,3;2062,996884;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,35;2068,200462;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,4;2072,825866;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,45;2076,937336;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,5;2109,829094;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,55;2115,583173;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,6;2121,337253;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,65;2127,091332;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,7;2132,845411;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,75;2138,599491;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,8;2144,35357;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,85;2150,107649;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,9;2155,861729;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,95;2161,615808;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,975;2167,369887;forecast
2020-10-26;2020-10-31;1 wk ahead inc death;PL;quantile;0,99;2173,123967;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;point;NA;3040,498764;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,01;2888,473826;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,025;2903,67632;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,05;2917,358564;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,1;2929,672584;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,15;2940,755202;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,2;2950,729558;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,25;2959,706479;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,3;2967,785708;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,35;2975,057013;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,4;2981,601188;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,45;2987,490946;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,5;3040,498764;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,55;3048,791034;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,6;3057,083303;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,65;3065,375572;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,7;3073,667842;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,75;3081,960111;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,8;3090,25238;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,85;3098,54465;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,9;3106,836919;forecast
2020-10-26;2020-11-07;2 wk ahead inc death;PL;quantile;0,95;3115,129188;forecast
