forecast_date;target_end_date;target;location;type;quantile;value;scenario_id
2021-02-08;2021-02-13;1 wk ahead inc death;PL;point;NA;6109,707762;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,01;5804,222374;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,025;5834,770913;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,05;5865,319452;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,1;5892,473708;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,15;5916,610826;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,2;5938,066041;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,25;5957,137343;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,3;5974,089612;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,35;5989,158295;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,4;6002,552681;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,45;6014,458801;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,5;6109,707762;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,55;6126,370602;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,6;6143,033441;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,65;6159,69628;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,7;6176,35912;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,75;6193,021959;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,8;6209,684798;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,85;6226,347638;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,9;6243,010477;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,95;6259,673316;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,975;6276,336156;forecast
2021-02-08;2021-02-13;1 wk ahead inc death;PL;quantile;0,99;6292,998995;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;point;NA;8131,898366;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,01;7725,303448;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,025;7765,96294;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,05;7802,556482;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,1;7835,490671;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,15;7865,13144;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,2;7891,808133;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,25;7915,817156;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,3;7937,425277;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,35;7956,872586;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,4;7974,375164;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,45;7990,127484;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,5;8131,898366;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,55;8154,076271;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,6;8176,254175;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,65;8198,43208;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,7;8220,609985;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,75;8242,787889;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,8;8264,965794;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,85;8287,143699;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,9;8309,321603;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,95;8331,499508;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,975;8353,677412;forecast
2021-02-08;2021-02-20;2 wk ahead inc death;PL;quantile;0,99;8375,855317;forecast
2021-02-08;2021-02-27;3 wk ahead inc death;PL;point;NA;8410,216597;forecast
2021-02-08;2021-02-27;3 wk ahead inc death;PL;quantile;0,01;7989,705767;forecast
2021-02-08;2021-02-27;3 wk ahead inc death;PL;quantile;0,025;8031,75685;forecast
2021-02-08;2021-02-27;3 wk ahead inc death;PL;quantile;0,05;8069,602825;forecast
2021-02-08;2021-02-27;3 wk ahead inc death;PL;quantile;0,1;8103,664202;forecast
2021-02-08;2021-02-27;3 wk ahead inc death;PL;quantile;0,15;8134,319441;forecast
2021-02-08;2021-02-27;3 wk ahead inc death;PL;quantile;0,2;8161,909157;forecast
2021-02-08;2021-02-27;3 wk ahead inc death;PL;quantile;0,25;8186,739901;forecast
2021-02-08;2021-02-27;3 wk ahead inc death;PL;quantile;0,3;8209,08757;forecast
2021-02-08;2021-02-27;3 wk ahead inc death;PL;quantile;0,35;8229,200473;forecast
2021-02-08;2021-02-27;3 wk ahead inc death;PL;quantile;0,4;8247,302085;forecast
