forecast_date;target_end_date;target;location;type;quantile;value;scenario_id
2021-03-15;2021-03-20;1 wk ahead inc death;PL;point;NA;4261,928045;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,01;4048,831643;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,025;4070,141283;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,05;4091,450923;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,1;4110,392825;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,15;4127,230072;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,2;4142,196513;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,25;4155,500017;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,3;4167,325353;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,35;4177,836764;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,4;4187,180239;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,45;4195,485551;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,5;4261,928045;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,55;4273,551485;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,6;4285,174925;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,65;4296,798365;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,7;4308,421805;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,75;4320,045245;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,8;4331,668686;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,85;4343,292126;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,9;4354,915566;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,95;4366,539006;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,975;4378,162446;forecast
2021-03-15;2021-03-20;1 wk ahead inc death;PL;quantile;0,99;4389,785886;forecast
2021-03-15;2021-03-27;2 wk ahead inc death;PL;point;NA;3070,174393;forecast
2021-03-15;2021-03-27;2 wk ahead inc death;PL;quantile;0,01;2916,665674;forecast
2021-03-15;2021-03-27;2 wk ahead inc death;PL;quantile;0,025;2932,016545;forecast
2021-03-15;2021-03-27;2 wk ahead inc death;PL;quantile;0,05;2945,83233;forecast
2021-03-15;2021-03-27;2 wk ahead inc death;PL;quantile;0,1;2958,266537;forecast
2021-03-15;2021-03-27;2 wk ahead inc death;PL;quantile;0,15;2969,457322;forecast
2021-03-15;2021-03-27;2 wk ahead inc death;PL;quantile;0,2;2979,529029;forecast
2021-03-15;2021-03-27;2 wk ahead inc death;PL;quantile;0,25;2988,593566;forecast
2021-03-15;2021-03-27;2 wk ahead inc death;PL;quantile;0,3;2996,751648;forecast
