forecast_date;target_end_date;target;location;type;quantile;value;scenario_id
2020-12-21;2020-12-26;1 wk ahead inc death;PL;point;NA;4881,886815;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,01;4637,792474;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,025;4662,201909;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,05;4686,611343;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,1;4708,308617;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,15;4727,595084;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,2;4744,738609;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,25;4759,977299;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,3;4773,522801;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,35;4785,563247;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,4;4796,265866;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,45;4805,779304;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,5;4881,886815;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,55;4895,201052;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,6;4908,515289;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,65;4921,829526;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,7;4935,143762;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,75;4948,457999;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,8;4961,772236;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,85;4975,086473;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,9;4988,400709;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,95;5001,714946;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,975;5015,029183;forecast
2020-12-21;2020-12-26;1 wk ahead inc death;PL;quantile;0,99;5028,34342;forecast
2020-12-21;2021-01-02;2 wk ahead inc death;PL;point;NA;6576,395672;forecast
2020-12-21;2021-01-02;2 wk ahead inc death;PL;quantile;0,01;6247,575889;forecast
2020-12-21;2021-01-02;2 wk ahead inc death;PL;quantile;0,025;6280,457867;forecast
2020-12-21;2021-01-02;2 wk ahead inc death;PL;quantile;0,05;6310,051648;forecast
2020-12-21;2021-01-02;2 wk ahead inc death;PL;quantile;0,1;6336,68605;forecast
2020-12-21;2021-01-02;2 wk ahead inc death;PL;quantile;0,15;6360,657012;forecast
2020-12-21;2021-01-02;2 wk ahead inc death;PL;quantile;0,2;6382,230878;forecast
2020-12-21;2021-01-02;2 wk ahead inc death;PL;quantile;0,25;6401,647358;forecast
2020-12-21;2021-01-02;2 wk ahead inc death;PL;quantile;0,3;6419,122189;forecast
2020-12-21;2021-01-02;2 wk ahead inc death;PL;quantile;0,35;6434,849538;forecast
2020-12-21;2021-01-02;2 wk ahead inc death;PL;quantile;0,4;6449,004151;forecast
