forecast_date,target,target_end_date,location,quantile,value,type
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.01,69651,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.01,60806,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.01,57930,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.01,56933,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.025,70717,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.025,61812,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.025,58910,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.025,57901,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.05,71832,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.05,62853,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.05,59918,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.05,58895,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.1,75956,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.1,66803,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.1,63778,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.1,62715,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.15,79790,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.15,70495,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.15,67393,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.15,66295,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.2,83141,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.2,73725,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.2,70557,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.2,69429,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.25,86899,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.25,77382,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.25,74151,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.25,72994,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.3,89706,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.3,80087,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.3,76804,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.3,75621,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.35,94808,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.35,85072,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.35,81712,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.35,80492,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.4,98544,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.4,88660,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.4,85230,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.4,83980,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.45,105310,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.45,95437,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.45,91965,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.45,90687,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.5,110709,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.5,100840,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.5,97336,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.5,96038,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.55,116168,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.55,106349,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.55,102831,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.55,101518,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.6,125691,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.6,116201,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.6,112744,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.6,111439,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.65,131068,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.65,121603,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.65,118132,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.65,116814,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.7,137994,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.7,128814,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.7,125416,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.7,124118,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.75,142678,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.75,133685,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.75,130336,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.75,129051,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.8,150324,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.8,141792,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.8,138582,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.8,137342,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.85,156147,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.85,147990,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.85,144898,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.85,143698,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.9,165499,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.9,158061,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.9,155207,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.9,154090,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.95,175930,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.95,169519,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.95,167025,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.95,166039,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.975,178856,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.975,172693,quantile
2021-05-10,3 wk ahead inc case,2021-05-29,FR,0.975,170288,quantile
2021-05-10,4 wk ahead inc case,2021-06-05,FR,0.975,169335,quantile
2021-05-10,1 wk ahead inc case,2021-05-15,FR,0.99,181861,quantile
2021-05-10,2 wk ahead inc case,2021-05-22,FR,0.99,175971,quantile
