forecast_date,target,target_end_date,location,quantile,value,type
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.01,45756,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.01,18379,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.01,8273,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.01,4123,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.025,45762,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.025,18385,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.025,8277,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.025,4125,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.05,45806,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.05,18433,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.05,8309,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.05,4145,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.1,45941,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.1,18581,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.1,8408,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.1,4207,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.15,46069,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.15,18724,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.15,8504,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.15,4266,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.2,46191,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.2,18859,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.2,8595,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.2,4323,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.25,46204,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.25,18874,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.25,8605,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.25,4329,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.3,46204,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.3,18874,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.3,8605,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.3,4329,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.35,46204,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.35,18874,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.35,8605,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.35,4329,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.4,47341,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.4,20233,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.4,9597,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.4,4996,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.45,54877,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.45,30645,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.45,18369,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.45,11723,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.5,55186,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.5,31125,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.5,18820,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.5,12102,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.55,55368,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.55,31410,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.55,19089,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.55,12330,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.6,55519,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.6,31647,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.6,19314,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.6,12521,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.65,55808,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.65,32096,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.65,19737,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.65,12877,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.7,56809,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.7,33668,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.7,21224,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.7,14132,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.75,57844,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.75,35342,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.75,22851,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.75,15539,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.8,58858,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.8,37033,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.8,24544,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.8,17038,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.85,60886,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.85,40558,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.85,28214,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.85,20405,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.9,63418,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.9,45247,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.9,33401,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.9,25426,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.95,66221,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.95,50803,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.95,39962,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.95,32158,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.975,67852,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.975,54218,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.975,44216,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.975,36735,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,0.99,69282,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,FR,0.99,57328,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,FR,0.99,48233,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,FR,0.99,41205,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,FR,NA,52973,point
2021-05-31,2 wk ahead inc case,2021-06-12,FR,NA,27719,point
2021-05-31,3 wk ahead inc case,2021-06-19,FR,NA,15649,point
2021-05-31,4 wk ahead inc case,2021-06-26,FR,NA,9453,point
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.01,24800,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.01,11954,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.01,6238,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.01,3502,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.025,24839,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.025,12006,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.025,6279,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.025,3530,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.05,24910,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.05,12099,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.05,6352,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.05,3582,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.1,25091,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.1,12338,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.1,6542,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.1,3717,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.15,25240,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.15,12538,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.15,6702,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.15,3832,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.2,25359,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.2,12699,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.2,6832,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.2,3926,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.25,25595,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.25,13020,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.25,7094,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.25,4118,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.3,25959,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.3,13529,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.3,7517,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.3,4432,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.35,25959,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.35,13529,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.35,7517,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.35,4432,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.4,25959,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.4,13529,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.4,7517,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.4,4432,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.45,25959,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.45,13529,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.45,7517,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.45,4432,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.5,27207,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.5,15435,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.5,9256,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.5,5841,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.55,27489,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.55,15885,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.55,9685,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.55,6203,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.6,27985,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.6,16696,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.6,10476,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.6,6884,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.65,28280,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.65,17190,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.65,10969,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.65,7317,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.7,28969,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.7,18374,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.7,12182,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.7,8410,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.75,29631,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.75,19554,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.75,13436,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.75,9578,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.8,30558,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.8,21277,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.8,15343,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.8,11424,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.85,32411,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.85,24969,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.85,19726,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.85,15945,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.9,34485,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.9,29502,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.9,25620,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.9,22554,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.95,39820,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.95,43151,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.95,46431,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.95,49638,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.975,42210,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.975,50238,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.975,58884,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.975,68064,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,0.99,43650,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,DE,0.99,54798,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,DE,0.99,67433,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,DE,0.99,81486,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,DE,NA,28176,point
2021-05-31,2 wk ahead inc case,2021-06-12,DE,NA,17023,point
2021-05-31,3 wk ahead inc case,2021-06-19,DE,NA,10810,point
2021-05-31,4 wk ahead inc case,2021-06-26,DE,NA,7184,point
2021-05-31,1 wk ahead inc case,2021-06-05,IT,0.01,12796,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,IT,0.01,4014,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,IT,0.01,1682,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,IT,0.01,884,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,IT,0.025,12813,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,IT,0.025,4028,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,IT,0.025,1690,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,IT,0.025,889,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,IT,0.05,12963,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,IT,0.05,4152,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,IT,0.05,1760,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,IT,0.05,930,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,IT,0.1,13335,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,IT,0.1,4469,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,IT,0.1,1944,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,IT,0.1,1040,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,IT,0.15,13777,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,IT,0.15,4865,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,IT,0.15,2183,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,IT,0.15,1186,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,IT,0.2,14174,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,IT,0.2,5239,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,IT,0.2,2418,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,IT,0.2,1334,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,IT,0.25,14582,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,IT,0.25,5640,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,IT,0.25,2679,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,IT,0.25,1501,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,IT,0.3,14984,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,IT,0.3,6055,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,IT,0.3,2957,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,IT,0.3,1685,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,IT,0.35,15603,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,IT,0.35,6747,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,IT,0.35,3459,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,IT,0.35,2038,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,IT,0.4,16426,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,IT,0.4,7743,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,IT,0.4,4232,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,IT,0.4,2610,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,IT,0.45,17245,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,IT,0.45,8808,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,IT,0.45,5109,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,IT,0.45,3290,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,IT,0.5,17995,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,IT,0.5,9869,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,IT,0.5,6049,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,IT,0.5,4064,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,IT,0.55,18753,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,IT,0.55,11003,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,IT,0.55,7105,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,IT,0.55,4967,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,IT,0.6,19573,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,IT,0.6,12316,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,IT,0.6,8405,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,IT,0.6,6135,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,IT,0.65,20107,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,IT,0.65,13222,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,IT,0.65,9349,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,IT,0.65,7022,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,IT,0.7,20966,quantile
2021-05-31,2 wk ahead inc case,2021-06-12,IT,0.7,14767,quantile
2021-05-31,3 wk ahead inc case,2021-06-19,IT,0.7,11048,quantile
2021-05-31,4 wk ahead inc case,2021-06-26,IT,0.7,8690,quantile
2021-05-31,1 wk ahead inc case,2021-06-05,IT,0.75,21497,quantile
