forecast_date,target,target_end_date,location,quantile,value,type
2021-04-05,1 wk ahead inc case,2021-04-10,FR,NA,295053,point
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.01,282758,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.025,283137,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.05,283768,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.1,285030,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.15,286292,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.2,287552,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.25,288810,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.3,290067,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.35,291324,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.4,292578,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.45,293831,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.5,295085,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.55,296334,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.6,297584,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.65,298834,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.7,300079,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.75,301322,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.8,302565,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.85,303806,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.9,305043,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.95,306280,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.975,306899,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,FR,0.99,307270,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,NA,323764,point
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.01,311864,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.025,312232,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.05,312845,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.1,314072,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.15,315298,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.2,316519,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.25,317737,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.3,318955,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.35,320172,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.4,321385,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.45,322599,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.5,323813,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.55,325018,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.6,326224,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.65,327429,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.7,328629,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.75,329826,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.8,331023,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.85,332218,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.9,333409,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.95,334599,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.975,335195,quantile
2021-04-05,2 wk ahead inc case,2021-04-17,FR,0.99,335552,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,NA,351355,point
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.01,339973,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.025,340325,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.05,340912,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.1,342086,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.15,343260,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.2,344429,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.25,345597,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.3,346765,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.35,347929,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.4,349089,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.45,350248,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.5,351407,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.55,352560,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.6,353713,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.65,354866,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.7,356012,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.75,357154,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.8,358296,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.85,359436,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.9,360570,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.95,361704,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.975,362271,quantile
2021-04-05,3 wk ahead inc case,2021-04-24,FR,0.99,362611,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,NA,377594,point
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.01,366806,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.025,367142,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.05,367700,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.1,368817,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.15,369935,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.2,371045,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.25,372152,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.3,373258,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.35,374362,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.4,375460,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.45,376559,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.5,377657,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.55,378745,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.6,379833,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.65,380920,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.7,382003,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.75,383082,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.8,384161,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.85,385238,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.9,386309,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.95,387380,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.975,387916,quantile
2021-04-05,4 wk ahead inc case,2021-05-01,FR,0.99,388237,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,DE,NA,110954,point
2021-04-05,1 wk ahead inc case,2021-04-10,DE,0.01,103610,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,DE,0.025,103783,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,DE,0.05,104070,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,DE,0.1,104646,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,DE,0.15,105221,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,DE,0.2,105855,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,DE,0.25,106519,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,DE,0.3,107183,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,DE,0.35,107878,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,DE,0.4,108639,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,DE,0.45,109399,quantile
2021-04-05,1 wk ahead inc case,2021-04-10,DE,0.5,110159,quantile
