forecast_date,target,target_end_date,location,quantile,value,type
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.01,38193,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.01,13703,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.01,7039,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.01,4564,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.025,38330,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.025,13825,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.025,7121,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.025,4623,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.05,38457,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.05,13939,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.05,7197,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.05,4679,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.1,38610,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.1,14076,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.1,7290,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.1,4746,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.15,38879,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.15,14320,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.15,7456,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.15,4866,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.2,39037,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.2,14465,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.2,7554,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.2,4938,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.25,39126,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.25,14547,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.25,7610,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.25,4978,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.3,39229,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.3,14642,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.3,7676,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.3,5026,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.35,39395,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.35,14795,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.35,7781,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.35,5103,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.4,39801,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.4,15176,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.4,8045,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.4,5297,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.45,39994,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.45,15358,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.45,8172,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.45,5391,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.5,43097,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.5,18681,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.5,10755,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.5,7466,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.55,67846,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.55,57570,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.55,51603,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.55,47974,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.6,68566,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.6,59031,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.6,53425,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.6,49986,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.65,68713,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.65,59329,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.65,53799,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.65,50402,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.7,68776,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.7,59459,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.7,53962,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.7,50582,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.75,68846,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.75,59603,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.75,54143,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.75,50783,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.8,68916,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.8,59746,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.8,54323,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.8,50983,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.85,68990,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.85,59898,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.85,54514,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.85,51196,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.9,69143,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.9,60212,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.9,54910,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.9,51637,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.95,69910,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.95,61788,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.95,56895,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.95,53843,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.975,73252,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.975,68934,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.975,66163,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.975,64353,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,0.99,76734,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,FR,0.99,76857,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,FR,0.99,76941,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,FR,0.99,76999,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,FR,NA,51389,point
2021-07-19,2 wk ahead inc case,2021-07-31,FR,NA,29287,point
2021-07-19,3 wk ahead inc case,2021-08-07,FR,NA,20192,point
2021-07-19,4 wk ahead inc case,2021-08-14,FR,NA,15784,point
2021-07-19,1 wk ahead inc case,2021-07-24,DE,0.01,4698,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,DE,0.01,1719,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,DE,0.01,876,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,DE,0.01,563,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,DE,0.025,4717,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,DE,0.025,1738,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,DE,0.025,889,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,DE,0.025,572,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,DE,0.05,4761,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,DE,0.05,1779,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,DE,0.05,917,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,DE,0.05,593,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,DE,0.1,4795,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,DE,0.1,1812,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,DE,0.1,940,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,DE,0.1,610,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,DE,0.15,4812,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,DE,0.15,1829,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,DE,0.15,952,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,DE,0.15,618,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,DE,0.2,4832,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,DE,0.2,1849,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,DE,0.2,966,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,DE,0.2,629,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,DE,0.25,4850,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,DE,0.25,1867,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,DE,0.25,980,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,DE,0.25,639,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,DE,0.3,4869,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,DE,0.3,1886,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,DE,0.3,994,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,DE,0.3,650,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,DE,0.35,4890,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,DE,0.35,1908,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,DE,0.35,1010,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,DE,0.35,663,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,DE,0.4,4922,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,DE,0.4,1942,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,DE,0.4,1035,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,DE,0.4,682,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,DE,0.45,4937,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,DE,0.45,1958,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,DE,0.45,1047,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,DE,0.45,691,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,DE,0.5,4961,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,DE,0.5,1982,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,DE,0.5,1066,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,DE,0.5,706,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,DE,0.55,4996,quantile
2021-07-19,2 wk ahead inc case,2021-07-31,DE,0.55,2020,quantile
2021-07-19,3 wk ahead inc case,2021-08-07,DE,0.55,1095,quantile
2021-07-19,4 wk ahead inc case,2021-08-14,DE,0.55,728,quantile
2021-07-19,1 wk ahead inc case,2021-07-24,DE,0.6,5251,quantile
